视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
941.662,底部弹幕,中,黄,1583423868,0,de0312f7,29507816397996037,行为指导：王境泽
1382.018,普通弹幕,中,白,1583423753,0,83b43fac,29507756409487367,突然想玩电击文库
49.894,普通弹幕,中,白,1583423681,0,4535783d,29507718382878723,白嫖白嫖
769.362,底部弹幕,中,黄,1583423600,0,de0312f7,29507676040331271,风    纪    委    员
57.959,普通弹幕,中,白,1583423550,0,9e89229a,29507650008383493,魔禁是这个的番外(滑稽)
109.585,普通弹幕,中,白,1583423429,0,206f2d81,29507586684354567,这是从零开始的异世界生活里的那个谁来着
94.393,普通弹幕,中,白,1583423390,0,4d4f0383,29507565940375559,啊啊啊啊啊黑子
5.38,普通弹幕,中,白,1583423310,0,4d4f0383,29507523997335555,黑子！
638.68,底部弹幕,中,红,1583423307,0,de0312f7,29507522180677639,握着我的抱枕
1483.456,底部弹幕,中,红,1583423288,0,41ea5522,29507512712036357,君指尖跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き！
4.803,普通弹幕,中,白,1583423224,0,ac305133,29507479058513925,萌新入坑，前来考古
599.58,底部弹幕,中,蓝,1583423207,0,de0312f7,29507469915979779,黑的？
111.544,普通弹幕,中,白,1583423119,0,3a23b7da,29507423671156741,啊啊啊啊 画质好啊  看起真爽啊
565.196,底部弹幕,中,红,1583423057,0,de0312f7,29507391442124803,右边路人会瞬移woc
159.506,普通弹幕,中,白,1583423028,0,8ddf7f6b,29507376190586883,我也是重新来听歌的
258.88,普通弹幕,中,白,1583422991,0,c914a120,29507356870049795,有男主吗
502.019,底部弹幕,中,黄,1583422907,0,de0312f7,29507312877568005,刚从原版回来，舒坦了
1422.384,普通弹幕,中,白,1583422767,0,695a166b,29507239154286597,上一个无敌的为了自己女儿，去了天堂，--------承太郎
1012.747,底部弹幕,中,白,1583422708,0,c7856544,29507208610316291,玛玛哈哈：???
1279.843,普通弹幕,中,白,1583422547,0,1e48e2c,29507123990757379,雷电法王
549.52,底部弹幕,中,白,1583422435,0,c7856544,29507065249529861,泪爷威武
506.683,底部弹幕,中,白,1583422376,0,c7856544,29507034469105669,请停止你的黑子行为
1281.321,普通弹幕,中,红,1583422292,0,b82e4be9,29506990370193411,还上网不
1009.527,普通弹幕,中,白,1583422149,0,53ada2d8,29506915233955845,真香警告
186.956,底部弹幕,中,红,1583421984,0,41ea5522,29506828972851205,君指尖跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き！
173.155,底部弹幕,中,白,1583421963,0,41ea5522,29506817662910469,君指尖跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き！
