视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
280.366,普通弹幕,中,白,1535471928,0,c68749ff,4367189801435140,刚从魔禁回来
1117.887,普通弹幕,中,白,1535471685,0,d43eebe9,4367062512173056,蝎。。。
1168.906,底部弹幕,中,红,1535471524,0,e923284a,4366978139029504,四李，史提尔！
584.246,普通弹幕,中,白,1535471148,0,eea0a96d,4366780755083266,请务必这样做
549.144,普通弹幕,中,白,1535471115,0,acc04937,4366763661197316,又是一变态
524.98,普通弹幕,中,白,1535471089,0,eea0a96d,4366749717233664,我看过原版
467.667,普通弹幕,中,白,1535471031,0,eea0a96d,4366719625199620,投了，投了
633.862,底部弹幕,中,黄,1535470857,0,e923284a,4366628412194820,111一一一
334.36,普通弹幕,中,白,1535470649,0,56de2d40,4366519291084800,不是百合番吗？
1407.954,普通弹幕,中,白,1535470582,0,79fc6bb7,4366484253442052,还上网不
507.427,普通弹幕,中,白,1535470393,0,472ade24,4366385235886080,Cnm，被剪了
515.235,底部弹幕,中,黄,1535470376,0,e923284a,4366376306212864,黑子卖萌截图
515.235,普通弹幕,中,白,1535470360,0,e923284a,4366367858360322,截图啊，黑子卖萌
28.98,底部弹幕,中,红,1535469952,0,559442e9,4366153826697216,你们惹她干嘛
1417.676,普通弹幕,中,白,1535468664,0,9eac9539,4365478485032960,一整集没男主
673.536,普通弹幕,中,紫,1535468582,0,5490750e,4365435335081984,Hop
143.415,普通弹幕,中,黄,1535468555,0,11597416,4365421228589058,君指先跃动の光は，私の一生不变の信仰に，唯私の超电磁炮长存！
134.975,普通弹幕,中,黄,1535468533,0,11597416,4365409909211136,君指先跃动の光は，私の一生不变の信仰に，唯私の超电磁炮长存！
461.644,普通弹幕,中,黄,1535468347,0,5fa40e73,4365312562036740,你们以为炮姐只会扔硬币？
323.83,普通弹幕,中,黄,1535468189,0,5fa40e73,4365229336559620,常盘台的超电磁炮
31.909,普通弹幕,中,白,1535468175,0,b39cacc2,4365222364577796,生前是个体面人
891.47,底部弹幕,中,白,1535468164,0,32812322,4365216420724738,你不是会拉小提琴吗
502.912,普通弹幕,中,白,1535467789,0,32812322,4365019852046336,还好我看过原版
81.073,普通弹幕,中,白,1535467671,0,496591bc,4364958036393984,安心的我
51.978,普通弹幕,中,红,1535467401,0,8b14cff5,4364816115302402,有谁和我一样，听了歌才来看的。
