视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1010.283,普通弹幕,中,白,1550159117,0,55b4cf05,12067506527141890,御坂美琴你的形象呢
800.082,普通弹幕,中,白,1550158858,0,55b4cf05,12067370841931842,御坂的腿竟然没有断
471.893,普通弹幕,中,白,1550158799,0,61a5b7d7,12067340111314946,检测一方还不容易，一发核弹
565.221,普通弹幕,中,白,1550158386,0,55b4cf05,12067123746570242,日漫都如此的开放
9.921,普通弹幕,中,白,1550158294,0,61a5b7d7,12067075039166466,忍不住又来一遍
437.77,普通弹幕,中,白,1550158132,0,1434f999,12066990058897410,熊好大
66.282,普通弹幕,中,白,1550156705,0,a3e84d1b,12066241933475842,学园都市今天又是核平的一天
1360.228,普通弹幕,中,蓝,1550155146,0,5e53b657,12065424691691522,幻想御手
978.753,普通弹幕,中,白,1550154990,0,bb4efbc1,12065342958338052,夏娜
926.748,普通弹幕,中,蓝,1550154682,0,5e53b657,12065181639114754,黑子你瞎说什么大实话
834.662,普通弹幕,中,白,1550154622,0,69322bb0,12065149815881732,参见泪爷
3.121,普通弹幕,中,白,1550154330,0,bf0a27a0,12064996905713668,嗯哼～
1076.966,普通弹幕,中,白,1550153982,0,605c76a3,12064814610776066,那是有纳豆的可丽饼！
1051.587,普通弹幕,中,白,1550153928,0,605c76a3,12064786367905792,一会儿掉了
131.248,普通弹幕,中,蓝,1550153903,0,5e53b657,12064773390204930,姐姐大人
88.268,普通弹幕,中,蓝,1550153846,0,5e53b657,12064743106281474,夹击妹抖
946.227,普通弹幕,中,白,1550153770,0,605c76a3,12064703613239298,铁骨铮铮弥撒卡，一个呱太能叛国
846.347,普通弹幕,中,白,1550153600,0,605c76a3,12064614149259266,弥撒卡·米可多
776.187,普通弹幕,中,白,1550153424,0,605c76a3,12064521865658370,hentai
639.47,普通弹幕,中,白,1550152271,0,ef1616cf,12063917410353154,居然还有辉夜大小姐的op....
1168.385,底部弹幕,中,绿,1550152248,0,e09b11d6,12063905357496322,史提尔秒杀这货
829.22,普通弹幕,中,红,1550152084,0,255fc2a1,12063819614912514,大橘已定
1253.569,普通弹幕,中,白,1550151961,0,b505da1c,12063755140071426,壮士一去不复返
1002.602,底部弹幕,中,绿,1550151892,0,e09b11d6,12063718597197826,此处应有二泉映月
998.472,底部弹幕,中,绿,1550151863,0,e09b11d6,12063703540695044,当场去世
934.484,底部弹幕,中,绿,1550151783,0,e09b11d6,12063661539459074,御坂境泽
951.613,普通弹幕,中,红,1550151659,0,b505da1c,12063596826066946,境泽定律
1340.608,普通弹幕,中,白,1550151414,0,66016338,12063467933532162,铁装
242.985,普通弹幕,中,白,1550151369,0,3e481433,12063444609531906,中文
14.339,普通弹幕,中,白,1550151256,0,34e3d282,12063385337200706,复习
764.415,底部弹幕,中,绿,1550151143,0,e09b11d6,12063325941137410,电脑配件
710.514,底部弹幕,中,绿,1550151052,0,e09b11d6,12063278202617858,啊！我的2k曲面屏~
624.762,底部弹幕,中,绿,1550150918,0,e09b11d6,12063207889305604,辣妹儿~
614.513,底部弹幕,中,绿,1550150879,0,e09b11d6,12063187427917826,镰池仕上也是0啊
1390.094,普通弹幕,中,白,1550150744,0,53a7f54f,12063116829392900,时臣滚出来背锅
547.805,底部弹幕,中,绿,1550150741,0,e09b11d6,12063115060969474,基洛夫
501.6,底部弹幕,中,绿,1550150673,0,e09b11d6,12063079890157572,官方吐槽
484.264,底部弹幕,中,绿,1550150640,0,e09b11d6,12063062408822786,美女你谁
468.496,底部弹幕,中,绿,1550150616,0,e09b11d6,12063049689595906,加鸡腿
1235.374,普通弹幕,中,白,1550150583,0,53a7f54f,12063032553766914,壮士一路走好
440.582,底部弹幕,中,绿,1550150559,0,e09b11d6,12063020096684032,炮姐都碰不到一方好吗
414.21,底部弹幕,中,绿,1550150510,0,e09b11d6,12062994368299012,流产的你是魔鬼吗
319.331,底部弹幕,中,绿,1550150314,0,e09b11d6,12062891432214532,基洛夫
244.686,底部弹幕,中,绿,1550150183,0,e09b11d6,12062822849576962,要男主的去看魔禁（可惜女主是index（滑稽））
1316.009,普通弹幕,中,白,1550150174,0,62f8a75a,12062817980514306,上条当麻表示不服。
7.68,普通弹幕,中,白,1550150071,0,4e38eb8,12062764217401348,温故而知新
1250.521,普通弹幕,中,白,1550149991,0,98f759e4,12062721912078338,壮士一路走好
105.22,底部弹幕,中,绿,1550149978,0,e09b11d6,12062715147714562,真·强人锁男
