视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
300.886,底部弹幕,中,白,1565452747,0,acd3c854,20085773447987200,喝完了？
158.527,底部弹幕,中,白,1565452570,0,acd3c854,20085680771694592,原来这首歌在这里啊
341.313,普通弹幕,中,白,1565452229,0,1ab2fdaf,20085501748314114,女儿国既视感
1208.577,底部弹幕,中,红,1565451877,0,2fcd81b2,20085317344690180,当年鸣人直接被插进地里
941.925,普通弹幕,中,白,1565451678,0,cfe7c0d3,20085212804284416,香，好香
249.738,普通弹幕,中,白,1565451224,0,e406c93e,20084974950023170,jc社的战斗番？？？哇！
624.551,普通弹幕,中,白,1565451203,0,651fda0b,20084963923197952,不会被赶出去吧？
550.297,普通弹幕,中,白,1565450828,0,651fda0b,20084767425822724,自行脑补
190.402,普通弹幕,中,白,1565449998,0,5607bec6,20084332139380738,9012年起立
940.246,普通弹幕,中,白,1565449884,0,bf2cf6f2,20084272298721282,wadu~
561.344,普通弹幕,中,白,1565449783,0,5539b344,20084219484569600,完事了
1333.067,普通弹幕,中,白,1565448926,0,1acffccd,20083770203832320,败者食尘
901.978,普通弹幕,中,白,1565448402,0,3a3e5103,20083495380451328,四个胸怀坦荡的女人啊
302.094,普通弹幕,中,白,1565447374,0,5f34dbcf,20082956692881408,当妈，快倒霉一个
1092.657,普通弹幕,中,白,1565446958,0,56d83d30,20082738083659780,以上是官方给出的数据
538.003,普通弹幕,中,白,1565446719,0,29f1afe7,20082612825489408,上条呢？
8.07,普通弹幕,中,黄,1565445547,0,36ca6d35,20081998649360384,摄影师，，，嗯哼嗯哼嗯哼
1175.014,普通弹幕,中,黄,1565445044,0,fb9eb3f2,20081734885834752,豪火球术
273.923,普通弹幕,中,白,1565444801,0,854dd13f,20081607574552580,说史哥那个萌王看多了吧
125.171,普通弹幕,中,白,1565444569,0,854dd13f,20081485597900802,这画质太强了
101.165,普通弹幕,中,白,1565444545,0,854dd13f,20081473012367360,这画质
636.703,底部弹幕,中,黄,1565444341,0,fb9eb3f2,20081366357508096,HOP
473.263,底部弹幕,中,黄,1565444173,0,fb9eb3f2,20081278356815874,是什么蒙蔽了老夫的双眼
474.646,底部弹幕,中,黄,1565444154,0,fb9eb3f2,20081268248018948,老规矩，先把夸父踢出去
291.586,底部弹幕,中,黄,1565443962,0,fb9eb3f2,20081167425863682,说得对
275.006,底部弹幕,中,白,1565443931,0,fb9eb3f2,20081151123128322,注意核能
223.854,底部弹幕,中,白,1565443790,0,1d0ac7ac,20081077181743106,这个番真的是制作精良
334.764,普通弹幕,中,白,1565443182,0,e4cebfc5,20080758613868548,踩点狂魔
1130.495,普通弹幕,中,红,1565441009,0,92ed9517,20079619164078080,撒由那拉
1347.433,普通弹幕,中,白,1565440793,0,81bd371,20079506263900160,一方大爷抢银行的话咋整
1173.9,普通弹幕,中,白,1565439747,0,c1e1b55f,20078957912653824,灭妖神火
554.78,普通弹幕,中,白,1565439267,0,c1e1b55f,20078706133827588,有男生唉！
749.936,底部弹幕,中,白,1565439167,0,dc28b463,20078653592829952,前方高能
590.782,普通弹幕,中,白,1565439099,0,377c5039,20078618004160512,恒温死神
333.492,普通弹幕,中,白,1565439058,0,c1e1b55f,20078596492099588,这BGM
1311.767,普通弹幕,中,白,1565438816,0,5252ea0d,20078469452922880,小孩咋办啊
338.029,普通弹幕,中,白,1565438564,0,4d0fd48d,20078337696727042,大爷在哪一季
40.278,普通弹幕,中,白,1565438388,0,75cda7f7,20078245378523140,最安全的
151.637,普通弹幕,中,白,1565438339,0,4d0fd48d,20078219737169920,bilibili站名来历
1183.378,普通弹幕,中,白,1565437710,0,96366b27,20077889536917504,闪现无cd
1282.518,普通弹幕,中,白,1565437500,0,5eaa737f,20077779681804288,强行解说，最为致命。炮
1204.23,普通弹幕,中,白,1565437408,0,5eaa737f,20077731204038660,草稚京
158.121,底部弹幕,中,红,1565437259,0,e91a02ee,20077653217771520,坐下吧，都坐下！
336.586,普通弹幕,中,白,1565436710,0,5eaa737f,20077365367406594,小混混们才是男主
498.679,普通弹幕,中,白,1565433546,0,64192934,20075706526466048,夸父出去
578.991,普通弹幕,中,白,1565432272,0,d0e45867,20075038399528962,糟糕的台词
1312.754,普通弹幕,中,橙,1565429938,0,42524c1d,20073815137583106,万恶的安全裤
749.459,普通弹幕,中,白,1565429778,0,b35111a0,20073730816868352,两个人的姓不一样？
1441.201,底部弹幕,中,紫,1565429519,0,d0d832bc,20073595037286404,一帮魔鬼
1095.962,普通弹幕,中,白,1565427157,0,6ea1ae92,20072356767072258,炸鸡馒头
150.538,普通弹幕,中,白,1565426627,0,6ea1ae92,20072078817361920,为什么没有炸鸡馒头了？
693.793,底部弹幕,中,白,1565426168,0,d95986b8,20071838163927040,乔殿的厉害了
581.497,普通弹幕,中,白,1565426010,0,cfb46d0e,20071755790417924,不需要男主了吧
1183.467,普通弹幕,中,黄,1565424241,0,6bdf6028,20070828346441728,呼叫炎炎消防队
634.753,普通弹幕,中,黄,1565424217,0,33ef17d3,20070815595233282,威风堂堂
1305.51,普通弹幕,中,白,1565423938,0,5a9bedd5,20070669154779136,蓄力Q
764.738,普通弹幕,中,黄,1565423867,0,73435494,20070631747354624,，，，
61.78,普通弹幕,中,白,1565423185,0,b09c31da,20070274239561730,见证打脸
23.594,普通弹幕,中,白,1565422632,0,f7782bcb,20069984645414916,贯穿全番的台词！！
1476.091,普通弹幕,中,白,1565422142,0,38e1b23b,20069727666176004,走路看路啊！前面有坑！
552.262,普通弹幕,中,白,1565421945,0,a8f1ea3,20069624448548864,旁边的男生脸红了啊！！！！
1303.518,普通弹幕,中,白,1565421882,0,7c9eb3d,20069591318265858,孩子啊
613.743,普通弹幕,中,白,1565421867,0,4a04532,20069583469150208,LV0不算什么，泪爷可是手拿剧本的人呀！
1329.143,普通弹幕,中,白,1565421750,0,269103f8,20069522242273284,上条势力已介入
237.141,普通弹幕,中,红,1565421599,0,bd88cc25,20069443109388290,这十年节操社在干什么
780.693,普通弹幕,中,红,1565421144,0,b9b20fe,20069204504346626,写作黑子读作变态
530.523,普通弹幕,中,白,1565420928,0,269103f8,20069091105570816,上条教主速速现身
1384.405,普通弹幕,中,白,1565419889,0,4d1efe03,20068546266005506,没男主呀
341.098,普通弹幕,中,白,1565418780,0,4d1efe03,20067965050290176,难道没有男主吗
83.983,普通弹幕,中,白,1565418369,0,8a39a052,20067749304205312,好车技
1306.779,普通弹幕,中,白,1565417634,0,90e4af4f,20067363864969216,皇室新卡点击公主
943.759,普通弹幕,中,白,1565417278,0,375ffc52,20067177233645570,妙哉
1320.17,普通弹幕,中,白,1565417136,0,78478f2b,20067102938890240,错了没
594.29,普通弹幕,中,白,1565416648,0,ddee9a75,20066847413501956,摄影师给劳资换了
540.25,普通弹幕,中,白,1565416608,0,f8a0c62f,20066826350755840,泪爷～
570.462,普通弹幕,中,白,1565416157,0,6438e17a,20066589681385474,请务必这样做
605.461,普通弹幕,中,白,1565415482,0,f8215813,20066235861434368,加火箭
1358.91,普通弹幕,中,白,1565414933,0,340986e6,20065948133752836,嘴循
244.21,普通弹幕,中,白,1565413663,0,a2f5cec0,20065282302672896,这个标志有三种语言？
185.631,普通弹幕,中,白,1565413618,0,a4fa1f1f,20065258792026112,10年前的剧。。。。
885.973,普通弹幕,中,红,1565412848,0,9e4dc315,20064855059857408,UMR！
1409.223,普通弹幕,中,白,1565412262,0,91349577,20064547475816448,男主？超炮需要男主？只要有黑子就够了，黑琴党认真的说的回答到
105.158,普通弹幕,中,白,1565412255,0,852f33a0,20064543926386688,黑子行为
180.019,普通弹幕,中,白,1565412210,0,bd1690f3,20064520146780162,10年了鸭
530.325,普通弹幕,中,白,1565411636,0,5b8aa293,20064219191312386,嘿嘿嘿
907.37,普通弹幕,中,粉,1565411007,0,4569cf23,20063889562533892,玉藻前出来挨打
771.11,普通弹幕,中,白,1565410953,0,c8c085fa,20063861212184576,厉害厉害
738.581,普通弹幕,中,白,1565408691,0,d565cb6a,20062675413762112,这声优是  re0里面贝蒂的？？
101.668,普通弹幕,中,红,1565408452,0,996dcf07,20062550143008768,真狂暴
904.63,普通弹幕,中,白,1565407768,0,e0d8e499,20062191696740352,看点在哪里呢
716.595,底部弹幕,中,白,1565406930,0,ed6299be,20061751905615874,奇怪的郭德林～
555.308,普通弹幕,中,白,1565406466,0,39862cc4,20061509132484608,穿的是胖次吧
1026.674,普通弹幕,中,白,1565405495,0,53d752de,20060999957610496,好像就是掉渣饼
882.523,底部弹幕,中,红,1565404501,0,22b62729,20060478519640066,黑子的声优和凸守还有贝蒂是同一个吧？
20.354,普通弹幕,中,白,1565403585,0,1873f50b,20059998456381442,当麻
1316.458,普通弹幕,中,红,1565401169,0,5dfcea2b,20058731952209920,硬核投币
1192.406,普通弹幕,中,红,1565401168,0,2616558f,20058731158962180,帅帅帅
640.24,普通弹幕,中,白,1565400394,0,a512755e,20058325505277952,Hop
464.403,普通弹幕,中,白,1565398285,0,a81c0169,20057219621453826,明示投币
574.385,普通弹幕,中,白,1565396799,0,eaec28b2,20056440476008452,亚梦cv吧
822.744,普通弹幕,中,黄,1565396646,0,397ef023,20056360148795394,百合无限好，只是生不了
1117.721,普通弹幕,中,白,1565395658,0,528213e,20055842184232962,蝎？
169.499,普通弹幕,中,白,1565395334,0,23c87e9e,20055672615862274,起立
176.323,普通弹幕,中,白,1565394625,0,4b9f457a,20055300920836100,魔法禁书目录和这个啥关系？
11.781,普通弹幕,中,白,1565383760,0,ebdf3296,20049604492394500,17
322.048,普通弹幕,中,黄,1565376764,0,a372c977,20045936219127812,留到现在才看 舒服
47.616,普通弹幕,中,白,1565375420,0,5d1e87ee,20045231989719044,再来
1261.39,普通弹幕,中,白,1565373410,0,7540f900,20044178030329856,解说
747.739,普通弹幕,中,白,1565369230,0,d30db848,20041986311454720,前方打脸
