视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
561.758,普通弹幕,中,白,1532188795,0,4ff238d7,2907175907229696,大橘已定是什么梗
1013.334,底部弹幕,中,蓝,1532188754,0,c5f93213,2907175906181120,本性暴露
795.46,底部弹幕,中,黄,1532188450,0,c5f93213,2907175903035392,橘势已定
1304.799,普通弹幕,中,白,1532188342,0,21c6202b,2907175901986816,安全裤，差评
552.04,底部弹幕,中,蓝,1532188088,0,c5f93213,2907175900938240,摄影师，你被解雇了！
3.418,普通弹幕,中,白,1532187500,0,713fe667,2907175899365376,新人补番
31.34,普通弹幕,中,白,1532187365,0,ed2dc1a2,2907175898316800,再看一遍
4.488,普通弹幕,中,白,1532186327,0,a47b245f,2907175894646784,有男主吗
16.319,普通弹幕,中,白,1532186223,0,976e8ef1,2907175892549632,新人补番
5.109,普通弹幕,中,白,1532185793,0,100dcd60,2907175890452480,重温
620.807,底部弹幕,中,红,1532185523,0,b9077c22,2907175889928192,但是你是泪爷
478.325,普通弹幕,中,白,1532185449,0,8fa8c44c,2907175888355392,blibli
1288.81,底部弹幕,中,白,1532184928,0,62b7cf41,2907175886258176,RAILGUN  misaka  mikodo
1246.531,底部弹幕,中,白,1532184796,0,62b7cf41,2907175885209600,壮士走好
14.569,普通弹幕,中,白,1532184174,0,394e46e0,2907175882063872,新人补番
275.366,底部弹幕,中,白,1532184085,0,62b7cf41,2907175881015296,前方高能
914.635,普通弹幕,中,白,1532183611,0,8d290e41,2907175875772480,呱太你怎么在这
909.978,普通弹幕,中,白,1532183597,0,1fa541b6,2907175874723840,旅行青蛙，儿子
9.379,普通弹幕,中,白,1532183219,0,3cac176c,2907175867908096,正面上我呀
141.439,普通弹幕,中,白,1532183098,0,c4511111,2907175866335296,不科学的超电磁炮
58.059,普通弹幕,中,白,1532182981,0,c4511111,2907175865810944,噗...
721.534,普通弹幕,中,白,1532182724,0,8a604d9a,2907175864762368,夹击妹抖x6
1244.883,普通弹幕,中,白,1532182374,0,6c9d70cc,2907175862665216,壮士走好
1192.356,普通弹幕,中,白,1532182290,0,af164039,2907175861616640,说公孙离那个，实锤抄袭你有意见吗？
943.093,普通弹幕,中,白,1532182287,0,b3ed93fc,2907175860568064,真香
245.019,普通弹幕,中,白,1532182218,0,8a604d9a,2907175859519488,夹击妹抖
24.171,普通弹幕,中,白,1532181488,0,6c9d70cc,2907175857946624,新人补番
552.073,普通弹幕,中,白,1532181057,0,9b173751,2907175856898048,原来有男的
1265.684,底部弹幕,中,蓝,1532180967,0,6e803ac,2907175855849472,你说你回来干嘛呢
1201.184,底部弹幕,中,蓝,1532180877,0,6e803ac,2907175854800896,只有炮姐穿安全裤，黑子没穿的
342.86,普通弹幕,中,白,1532180818,0,9b173751,2907175853752320,女儿国？
490.28,普通弹幕,中,黄,1532180751,0,e7ddc792,2907175852703744,摄影师今晚和梁非凡一
471.64,普通弹幕,中,黄,1532180673,0,e7ddc792,2907175852179456,手动调色
56.832,普通弹幕,中,白,1532180414,0,59ac1a7e,2907175850082304,从魔法禁书目录过来
37.176,普通弹幕,中,白,1532179629,0,ed160d83,2907175845363712,新人补番
1260.504,普通弹幕,中,白,1532179579,0,ee21382a,2907175843266560,哈撒ki
677.557,普通弹幕,中,白,1532179325,0,cc9e546c,2907175840645120,真香
32.873,普通弹幕,中,白,1532179035,0,fd761cd6,2907175836450816,新人外番
124.443,普通弹幕,中,白,1532179021,0,a8b14c22,2907175835402240,夹击妹抖
12.881,普通弹幕,中,白,1532178757,0,b237d6b4,2907175834353664,新人补番
287.512,普通弹幕,中,绿,1532178724,0,3236edbf,2907175833829376,这个腿是真的长
1230.892,普通弹幕,中,红,1532178248,0,2db51e9c,2907175831732224,走好
