视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
568.305,普通弹幕,中,白,1580831515,0,661ae7d5,28148676836196356,泪爷nb
1342.155,普通弹幕,中,白,1580831142,0,8acb09ca,28148481650065408,风斩??
1115.141,普通弹幕,中,白,1580831077,0,5eabd13,28148447054921732,蝎？
1008.553,普通弹幕,中,白,1580831020,0,55879620,28148417469349890,瞳孔吓到消失
1114.995,底部弹幕,中,黄,1580830210,0,1bf2b07a,28147992531828736,这是学生？烂仔吧？
1081.135,底部弹幕,中,黄,1580830159,0,1bf2b07a,28147966270767104,狙击失败
221.42,普通弹幕,中,白,1580830139,0,881f1a4a,28147955544358912,上琴
343.696,普通弹幕,中,黄,1580830002,0,70fe99df,28147883856887810,女子学院
117.076,普通弹幕,中,白,1580829911,0,55879620,28147836214837250,呆唯！！！
110.697,普通弹幕,中,白,1580829865,0,55879620,28147812022091778,黑子黑子黑子！！！！！！！！
16.858,普通弹幕,中,白,1580829593,0,98c155a7,28147669240643588,初来咋到
764.174,普通弹幕,中,黄,1580829592,0,b2e6cf6a,28147668483047424,电脑配件
136.315,底部弹幕,中,红,1580829349,0,816900b4,28147541468512256,黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴
136.315,底部弹幕,中,红,1580829345,0,816900b4,28147539346718720,黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴
136.315,底部弹幕,中,粉,1580829332,0,816900b4,28147532492701698,黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴
136.315,底部弹幕,中,粉,1580829328,0,816900b4,28147530439065600,黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴黑琴
1321.831,普通弹幕,中,白,1580829255,0,337a41e7,28147492227383300,上个母铁鸡已经停止思考了
57.91,普通弹幕,中,白,1580829114,0,aa244490,28147417984008194,补课
43.214,普通弹幕,中,白,1580829096,0,aa244490,28147408597155840,头一次
60.97,普通弹幕,中,白,1580828967,0,23db903e,28147341001752576,写轮眼
465.592,底部弹幕,中,蓝,1580828920,0,efbe483b,28147316454064130,这里改了！
450.812,底部弹幕,中,蓝,1580828894,0,efbe483b,28147303061127168,一秒十七发
137.301,普通弹幕,中,白,1580828679,0,23c45d90,28147190234873860,夹击妹抖
62.97,底部弹幕,中,蓝,1580828559,0,efbe483b,28147127342858242,划重点：万全
124.584,普通弹幕,中,白,1580828417,0,ba28149c,28147052898156544,谁还没睡
1347.572,底部弹幕,中,红,1580828359,0,33317993,28147022228881410,路走窄了
10.559,普通弹幕,中,白,1580827975,0,5eabd13,28146820898095108,一晚上能三季？
548.098,普通弹幕,中,白,1580827949,0,337a41e7,28146807577509888,上升气流
695.818,普通弹幕,中,白,1580827766,0,aac825f0,28146711236444160,文——明——观——琴——
1064.303,普通弹幕,中,黄,1580827440,0,98c656a1,28146540577554432,大橘已定
164.988,普通弹幕,中,白,1580827294,0,337a41e7,28146464222347266,灵魂op
930.473,普通弹幕,中,棕,1580826989,0,e0ff7048,28146304125239298,梓川咲太请求出战
1451.606,普通弹幕,中,白,1580826931,0,29c017f6,28146273643659264,刻在DNA里的旋律啊
1214.153,普通弹幕,中,白,1580826922,0,7985f962,28146268964913156,怎么会在草里嘛！！
1307.003,普通弹幕,中,白,1580826786,0,29c017f6,28146197553741824,瞄准的是副驾座位（日本是右舵）
9.639,普通弹幕,中,白,1580826754,0,34167552,28146180591976448,在来一次
140.365,底部弹幕,中,黄,1580826583,0,51675f54,28146091027857408,前方神OP！
12.222,普通弹幕,中,白,1580826581,0,e374d413,28146090375118848,头一次看有什么建议吗
140.165,底部弹幕,中,黄,1580826565,0,51675f54,28146081525661696,前方高能
139.805,底部弹幕,中,黄,1580826555,0,51675f54,28146076329443332,前方高能！
766.421,底部弹幕,中,黄,1580826545,0,cd890164,28146071247519744,？？？
139.705,底部弹幕,中,黄,1580826542,0,51675f54,28146069632188418,前方高能
250.818,普通弹幕,中,青,1580826519,0,62a60181,28146057860349952,bilibili
97.509,普通弹幕,中,白,1580826143,0,68d78cab,28145860267737092,欧巴哆啦a梦！
1253.657,普通弹幕,中,白,1580825941,0,8a893646,28145754327482368,壮士一去不复返
232.164,普通弹幕,中,白,1580825686,0,3a448725,28145620794998784,十一年了呢
206.97,底部弹幕,中,棕,1580825412,0,df1f1147,28145477068783616,风纪委员什么鬼？
891.219,底部弹幕,中,红,1580824984,0,12251063,28145252678762496,重来吧，魔王大人！
281.557,普通弹幕,中,黄,1580824945,0,ea49101c,28145232775217152,jie tu cheng gong e
272.938,普通弹幕,中,黄,1580824928,0,ea49101c,28145223509475330,前方高能
283.818,普通弹幕,中,黄,1580824920,0,ea49101c,28145219130097668,最先进的技术
251.306,普通弹幕,中,黄,1580824879,0,ea49101c,28145197767458816,没有
243.712,普通弹幕,中,黄,1580824869,0,ea49101c,28145192750022660,这个配音哪找的
466.782,普通弹幕,中,白,1580824836,0,ac8a2ded,28145175207346176,明示三连投币
162.977,底部弹幕,中,红,1580824771,0,e704e219,28145141296922624,回来听op
139.008,普通弹幕,中,黄,1580824708,0,ea49101c,28145108050247684,还上网不
122.453,普通弹幕,中,黄,1580824689,0,ea49101c,28145098045259776,战术遮裙
63.211,底部弹幕,中,红,1580824670,0,e704e219,28145088464945154,万全的治安体系！！！
576.959,普通弹幕,中,白,1580824669,0,82722f95,28145087443632128,xswl
81.834,普通弹幕,中,黄,1580824641,0,ea49101c,28145073198202882,最先进的技术
69.632,普通弹幕,中,黄,1580824621,0,ea49101c,28145062351732740,安心的去吧
249.658,普通弹幕,中,白,1580824615,0,48d41a0c,28145059539976192,re贝蒂?
58.026,普通弹幕,中,黄,1580824604,0,ea49101c,28145053825236992,钞能力
652.636,普通弹幕,中,白,1580824602,0,9a35a516,28145052452651008,辣妹儿～
1038.243,底部弹幕,中,橙,1580824554,0,f73590f9,28145027399548928,就算生不了，百合还是好
12.885,普通弹幕,中,红,1580824546,0,ea49101c,28145023051104258,出现了，镇店之宝怪，梦开始的地方怪
534.556,普通弹幕,中,白,1580824470,0,9a35a516,28144983374561280,这糟糕的姿势
