视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
555.381,底部弹幕,中,红,1530027861,0,fcd9a73,2907150499184640,泪爷！
8.39,普通弹幕,中,白,1530027833,0,f19dece7,2907150498136064,新人补番+1
1333.226,普通弹幕,中,黄,1530027603,0,d776136e,2907150496563200,似李，雷电法王杨永信
1411.948,普通弹幕,中,白,1530027272,0,32ffc30c,2907150486077440,灵契一样的当
18.694,普通弹幕,中,白,1530026859,0,fcd9a73,2907150482407488,炮姐赛高
952.084,普通弹幕,中,黄,1530026824,0,d776136e,2907150481358848,真香
922.14,普通弹幕,中,黄,1530026647,0,f88da5fb,2907150480834560,呱呱太
609.158,普通弹幕,中,白,1530026525,0,a54a5229,2907150479785984,请搜索  某哲学超电磁炮
795.975,普通弹幕,中,黄,1530026487,0,f88da5fb,2907150478737408,。。。
765.404,普通弹幕,中,棕,1530026371,0,f88da5fb,2907150478213120,等等。。。媚药。。
392.52,普通弹幕,中,白,1530025959,0,10c34900,2907150477164544,婚后是姓吗？
505.942,普通弹幕,中,棕,1530025901,0,f88da5fb,2907150476115968,橘里橘气
175.499,普通弹幕,中,白,1530025726,0,10c34900,2907150474543104,op很不错啊
291.584,普通弹幕,中,白,1530025651,0,f88da5fb,2907150473494528,官方吐槽，最为致命
72.043,普通弹幕,中,白,1530025345,0,f88da5fb,2907150472445952,光速打脸
13.639,普通弹幕,中,白,1530024351,0,80c75b19,2907150470348800,重温
556.055,普通弹幕,中,白,1530023560,0,7d32b82c,2907150467203136,可爱~
507.698,普通弹幕,中,白,1530023129,0,2304447d,2907150460387328,橘里橘气
941.086,普通弹幕,中,白,1530019530,0,abe69e3a,2907150454095872,真香
17.408,普通弹幕,中,白,1530018195,0,94f4fbdf,2907150451998720,百合番
108.623,普通弹幕,中,白,1530017953,0,ce99ccf3,2907150450950144,绿井绿子
96.573,普通弹幕,中,白,1530017920,0,ce99ccf3,2907150449901632,夹击妹抖×1
461.701,普通弹幕,中,白,1530017630,0,d7f60cdb,2907150441512960,硬币不算什么异能力，或者是魔法，如果要上条当麻吃上了一招吧，他的手臂可能会坏掉。
183.54,普通弹幕,中,白,1530017307,0,d7f60cdb,2907150437318656,都是上条势力的人
14.19,普通弹幕,中,白,1530017205,0,532e1a5f,2907150436794368,好看
237.081,普通弹幕,中,白,1530017047,0,764cb05c,2907150435745792,重温
6.298,普通弹幕,中,白,1530015820,0,73e1f650,2907150434697216,再来
194.173,普通弹幕,中,白,1530015780,0,b77b489b,2907150433648640,只在op的当麻
4.526,普通弹幕,中,白,1530014721,0,3940d456,2907150429978624,好久不见
1008.587,普通弹幕,中,红,1530014683,0,60cb9753,2907150428930048,嗯~~~
907.625,普通弹幕,中,红,1530014572,0,60cb9753,2907150427357184,长的像医生的呱太！
532.541,普通弹幕,中,红,1530014172,0,60cb9753,2907150424211456,LV5上升气流！
503.521,普通弹幕,中,红,1530014128,0,60cb9753,2907150423162880,哈哈哈哈哈
382.181,普通弹幕,中,红,1530014003,0,60cb9753,2907150422638592,一血！
594.819,普通弹幕,中,白,1530013861,0,fcd24afd,2907150421590016,她干嘛戴着花圈啊！
1249.364,普通弹幕,中,白,1530013816,0,469a6b86,2907150420541440,一路走好
704.365,普通弹幕,中,黄,1530013554,0,c459d15d,2907150418444288,橘里橘气
9.181,普通弹幕,中,红,1530013417,0,60cb9753,2907150417920000,回顾+1
1300.6,普通弹幕,中,白,1530010656,0,9155172d,2907150400094208,这万恶的安全裤
811.275,普通弹幕,中,白,1530009602,0,1cf7a637,2907150397997056,变態
806.754,普通弹幕,中,白,1530009585,0,1cf7a637,2907150397472768,变态
1113.956,普通弹幕,中,黄,1530008801,0,9ea41d5,2907150396424192,麦克 富兰克林 崔佛233333
1251.08,普通弹幕,中,白,1530008294,0,78b57f44,2907150394327040,走好，壮士
1024.091,普通弹幕,中,白,1530008026,0,78b57f44,2907150393278464,真香
959.064,普通弹幕,中,白,1530007922,0,78b57f44,2907150392229888,打脸番吧。。。
855.943,普通弹幕,中,白,1530007812,0,78b57f44,2907150391181312,好痛
246.349,普通弹幕,中,白,1530007684,0,ebaaf08a,2907150389608448,炮姐万岁
80.921,普通弹幕,中,白,1530007210,0,bf42968d,2907150388559872,八回目
13.339,普通弹幕,中,白,1530006637,0,d3303b17,2907150387511296,新人补番
1422.205,普通弹幕,中,红,1530005907,0,dc95c597,2907150385414144,你妹飞
692.39,普通弹幕,中,黑,1530005603,0,64f8fb70,2907150383841280,真香预定
781.906,普通弹幕,中,红,1530005230,0,dc95c597,2907150382792704,搜索 抖m会弹出黑子
636.928,普通弹幕,中,红,1530005051,0,dc95c597,2907150382268416,辣妹儿~法克儿~
110.805,普通弹幕,中,黑,1530005022,0,64f8fb70,2907150381219840,承包黑子！
1414.135,普通弹幕,中,白,1530004980,0,dcecdcfb,2907150380171264,啊哦～
312.174,普通弹幕,中,白,1530003377,0,9155172d,2907150378074112,安全裤
231.654,普通弹幕,中,白,1530003291,0,9155172d,2907150377025536,感情是百合番
770.976,普通弹幕,中,红,1530002892,0,680d1c9a,2907150375976960,电脑配件
1238.681,普通弹幕,中,白,1530002005,0,9c4dd289,2907150374928384,上香
956.095,普通弹幕,中,白,1530001853,0,575a37dc,2907150374404096,夏娜！
1268.19,普通弹幕,中,蓝,1530000106,0,5c3c9a3f,2907150373355520,不知道为什么，一看到“电击者”就想到了皮卡丘……
1275.303,底部弹幕,中,蓝,1529999422,0,f3bdf9cb,2907150371258368,此时不投币更待何时
1225.98,底部弹幕,中,蓝,1529999341,0,f3bdf9cb,2907149803978752,个人打架时间到
426.018,普通弹幕,中,粉,1529999332,0,d87411bc,2907149802930176,女帝
1423.111,普通弹幕,中,红,1529999278,0,cb753b25,2907149801881600,尼玛飞
