视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1016.532,普通弹幕,中,白,1506873273,0,fde2a352,2906971053228032,炮姐跳的好可爱
40.271,普通弹幕,中,白,1506873082,0,d3b9b883,2906971050606592,魔禁要出3了
640.245,普通弹幕,中,黄,1506873034,0,14b3a4f7,2906971051130880,你们被这货骗了，手机上是p的，真实bgm名是hop(滑稽)
11.175,普通弹幕,中,白,1506872828,0,11d5a599,2906971048509440,听说泡沫袜是不良的女生才穿的
1313.697,普通弹幕,中,白,1506872714,0,33b3737a,2906971046412288,帅！！！
1483.46,普通弹幕,中,白,1506872583,0,fac9ca03,2906971045363712,杜王町的天空？
1100.058,普通弹幕,中,白,1506872493,0,33b3737a,2906971043790848,小混混出现了，滑稽
951.293,普通弹幕,中,白,1506872334,0,33b3737a,2906971041693696,这是步行街！！！
926.533,普通弹幕,中,白,1506872303,0,33b3737a,2906971039072256,这是十字路口！！！
904.533,普通弹幕,中,白,1506872272,0,33b3737a,2906971038023680,呱太？？？
859.56,普通弹幕,中,白,1506872210,0,8845dbfa,2906971042742272,这腿真细
1011.21,普通弹幕,中,白,1506872023,0,c7abd80b,2906971035926528,又有了梦想
1057.003,普通弹幕,中,白,1506871891,0,d879b3c9,2906971033829376,煎饼卷大葱的哈哈哈哈
1455.569,普通弹幕,中,白,1506871850,0,f280b197,2906971032780800,空间移动也很无敌吧，怎么会比电击弱的？
466.873,普通弹幕,中,白,1506871822,0,33b3737a,2906971031732224,我是魔禁手游回来补番的。。。
157.251,普通弹幕,中,粉,1506871472,0,d0cc2eed,2906971029635072,你指尖跃动的电光，是我此生不灭的信仰，唯有超电磁炮永世长存
59.319,普通弹幕,中,红,1506871330,0,d0cc2eed,2906971028586496,久仰久仰，前来补番
279.374,普通弹幕,中,白,1506871302,0,8e6809e0,2906971027537920,17/10/1
1000.818,普通弹幕,中,白,1506871181,0,8486a782,2906971025965056,GG
676.292,普通弹幕,中,白,1506870786,0,513ec89c,2906971023343616,一方一方一方一房一方一方
1056.253,普通弹幕,中,白,1506870632,0,98783152,2906971022295040,一方性别不明
179.092,普通弹幕,中,白,1506870482,0,28ce7846,2906971021770752,你指尖跃动的电光，是我此生不灭的信仰，唯我超电磁炮永世长存
372.532,普通弹幕,中,白,1506869978,0,e7940df,2906971020722176,王来允许，王来承认，王来额……走错了
1487.43,普通弹幕,中,红,1506869739,0,297453ba,2906971019673600,辣妹儿，法克儿
799.868,普通弹幕,中,白,1506869249,0,c8fa3c6e,2906971018100736,为啥啥都没有
613.135,普通弹幕,中,黄,1506869179,0,c1fca8c0,2906971016003584,我还好是白的
266.742,普通弹幕,中,白,1506869063,0,7b203bb4,2906971013906432,17/10/1
636.283,普通弹幕,中,红,1506868836,0,297453ba,2906971011284992,辣妹儿，法克儿。。。。
262.457,普通弹幕,中,白,1506868824,0,4537d938,2906971012857856,17/10/1
163.7,普通弹幕,中,白,1506868801,0,35165631,2906971012333568,你指尖跃动的电光，是我此生不灭的信仰，唯我超电磁炮永世长存!
292.837,普通弹幕,中,白,1506868725,0,7f908542,2906971010236416," 10,1"
187.476,普通弹幕,中,蓝,1506868303,0,297453ba,2906971009187840,妖王大法好
427.496,普通弹幕,中,白,1506867356,0,39ed4cae,2906971000799232,肯定是迪达拉干的
328.254,普通弹幕,中,白,1506867119,0,a7f7354e,2906970997653504,me too
179.296,普通弹幕,中,白,1506867085,0,d0cc98e5,2906970994507776,混入队形
542.086,普通弹幕,中,白,1506867072,0,e345abf0,2906970995556352,这令人窒息的操作
9.813,普通弹幕,中,红,1506866821,0,64b3c1f6,2906970992934912, 你指尖跃动的电光，是我此生不灭的信仰，唯我超电磁炮永世长存！
29.696,普通弹幕,中,白,1506866506,0,4433c367,2906970990837760,dangmu
169.419,普通弹幕,中,黄,1506866056,0,186e1324,2906970986119168,一次见。
163.379,普通弹幕,中,白,1506866022,0,186e1324,2906970985070592,离子键。
23.332,普通弹幕,中,白,1506865953,0,977b6b8f,2906970983497728,久仰大名，前来补番
174.379,普通弹幕,中,白,1506865902,0,186e1324,2906970987167744,二三。
40.739,普通弹幕,中,白,1506865487,0,c5ec8d14,2906970981400576,久闻大名，前来补番
1184.999,普通弹幕,中,白,1506865244,0,11ada325,2906970980352128,壮哉我大fff团
946.522,普通弹幕,中,白,1506864774,0,9d8e1818,2906970977730560,good game
257.721,普通弹幕,中,红,1506864735,0,9ae0c4c0,2906970976681984,10/1前来补番
1057.323,普通弹幕,中,白,1506864726,0,9d8e1818,2906970978779136,百合无限好，可惜生不了
161.386,普通弹幕,中,粉,1506864552,0,baa31481,2906970974584832,你指尖跃动的电光 是我此生不灭的信仰 唯我超电磁炮永世长存
593.548,普通弹幕,中,白,1506864104,0,4b33893b,2906970968817664,lv1保温饭盒
54.709,普通弹幕,中,白,1506863972,0,6bf4e3ee,2906970968293376,久仰大名
390.988,普通弹幕,中,白,1506863844,0,4b33893b,2906970964623360,五尺中乳与三尺贫乳
901.679,普通弹幕,中,白,1506863811,0,5fb10aa3,2906970963050496,玩了手游才知道这个叫晕太
159.521,普通弹幕,中,白,1506863749,0,9d8e1818,2906970965671936,你指尖跃动的电光，是我此生不灭的信仰，唯有超电磁炮永世长存
834.299,普通弹幕,中,白,1506863420,0,fc9bb685,2906970960429056,6666
598.275,普通弹幕,中,黄,1506862976,0,10f800b4,2906970959380480,百合无限好，可惜生不了，就算生不了，百合还是好！！！
277.184,普通弹幕,中,绿,1506862765,0,9370aca2,2906970956234752,你裙下刺眼的打底裤，是我此生最大的拘束，唯我炮姐不露内裤。
244.363,普通弹幕,中,黄,1506862546,0,10f800b4,2906970954661888,你指尖跃动的电光，是我不灭的信仰，唯我电磁炮永世长存
187.684,普通弹幕,中,黄,1506862484,0,10f800b4,2906970952564736,你指尖跃动的电光，是我不灭的信仰，唯我电磁炮永世长存
180.555,普通弹幕,中,白,1506862395,0,10f800b4,2906970944700416,你指尖跃动的电光，是我不灭的信仰，唯我电磁炮永世长存
1275.284,普通弹幕,中,白,1506862140,0,ee72aa38,2906970899087360,活着不好吗
70.72,普通弹幕,中,白,1506861977,0,afdcf589,2906970895941632,打脸
1124.189,普通弹幕,中,白,1506861976,0,ee72aa38,2906970896990208,哥们，活着不好吗
187.264,普通弹幕,中,白,1506861756,0,a21aab8c,2906970861862912,你指尖跃动的电光我此生的信念唯我超电磁炮永久长存。
173.909,普通弹幕,中,白,1506861727,0,a21aab8c,2906970859765760,你指尖跃动的电光我此生的信念唯我超电磁炮永久长存。
155.072,普通弹幕,中,白,1506861690,0,a21aab8c,2906970853998592,你指尖跃动的电光我此生的信念唯我超电磁炮永久长存。
146.09,普通弹幕,中,白,1506861670,0,a21aab8c,2906970849804288,你指尖跃动的电光我此生的信念唯我超电磁炮永久长存。
172.074,普通弹幕,中,白,1506861658,0,a21aab8c,2906970858717184,你指尖跃动的电光我此生的信念唯我超电磁炮永久长存。
314.661,普通弹幕,中,白,1506861333,0,f85489d3,2906970827259904,10月117F
626.234,普通弹幕,中,黄绿,1506861250,0,ef3dec2e,2906970826211328,白的发黄
