视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1124.072,底部弹幕,中,红,1532620766,0,d3960973,2907184518135808,夹击妹抖*10
1107.357,底部弹幕,中,红,1532620734,0,d3960973,2907184517611520,夹击妹抖*9
1088.253,底部弹幕,中,红,1532620695,0,d3960973,2907184515514368,夹击妹抖*8
11.271,普通弹幕,中,白,1532620681,0,19869ee8,2907184514465792,我的第五遍
1439.505,普通弹幕,中,白,1532620634,0,a2c37385,2907184512368640,百合番
1373.385,普通弹幕,中,白,1532620564,0,a2c37385,2907184511320064,这男的吃激素大的吧，需要小妹妹来教做人
1001.595,普通弹幕,中,白,1532620381,0,fb58e3ab,2907184509222912,orz
717.355,底部弹幕,中,红,1532620314,0,d3960973,2907184508174336,夹击妹抖*7
650.335,底部弹幕,中,红,1532620234,0,d3960973,2907184505028608,夹击妹抖*6
771.84,普通弹幕,中,白,1532620128,0,c45558ea,2907184503455744,电脑配件
197.932,普通弹幕,中,黄,1532620055,0,7a7bd3f1,2907184502407168,好听
221.408,普通弹幕,中,白,1532619999,0,c36c1e26,2907184500834304,bgm是。
35.84,底部弹幕,中,蓝,1532619941,0,ac70edd8,2907184499785728,新人补番
372.547,底部弹幕,中,红,1532619911,0,d3960973,2907184498737152,夹击妹抖*5
241.588,底部弹幕,中,红,1532619769,0,d3960973,2907184497164288,夹击妹抖*4
402.862,普通弹幕,中,白,1532619751,0,bd851a5d,2907184496115712,佩琪
121.747,底部弹幕,中,红,1532619634,0,d3960973,2907184495591424,夹计妹抖*3
94.467,底部弹幕,中,红,1532619595,0,d3960973,2907184493494272,夹计妹抖*2
20.747,底部弹幕,中,红,1532619509,0,d3960973,2907184492445696,夹计妹抖*1
329.219,普通弹幕,中,白,1532619479,0,a2c37385,2907184491397120,没有男主?
962.92,普通弹幕,中,白,1532619417,0,b9d23e65,2907184488775680,我想看当妈，魔禁过来的。。。
962.92,普通弹幕,中,白,1532619393,0,b9d23e65,2907184486678528,我想看当妈，魔禁来的。。。
114.139,普通弹幕,中,白,1532619260,0,a2c37385,2907184486154240,贝蒂?
854.255,底部弹幕,中,黄,1532619256,0,7bcaa360,2907184485105664,我炮姐太美了
51.168,普通弹幕,中,白,1532619225,0,38703aaf,2907184484057088,罪恶王冠来的
60.019,普通弹幕,中,白,1532619201,0,a2c37385,2907184483532800,你需要魔法才能对抗魔法
1232.053,普通弹幕,中,白,1532618947,0,bdff9478,2907184482484224,你完了
949.714,普通弹幕,中,白,1532618901,0,cfb5268,2907184481435648,真香
