视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1404.414,底部弹幕,中,青,1582646326,0,586a5558,29100160834338821,表达了作者制作动画的严谨性。【为作者点赞】
1402.392,底部弹幕,中,青,1582646251,0,586a5558,29100121144164359,刚刚的一个画面，生动形象的展示出了此人的能力来源，
227.803,普通弹幕,中,红,1582645838,0,ad7d1f35,29099904483721219,看大爷女魔禁吧
19.28,普通弹幕,中,红,1582645623,0,ad7d1f35,29099791888678915,快跑啊，兄弟们
628.218,普通弹幕,中,黄,1582645560,0,7cb622d3,29099758738997251,嘿嘿
1238.083,普通弹幕,中,白,1582645275,0,87cc0cc7,29099609425444867,哦豁
157.468,普通弹幕,中,白,1582645256,0,ebeff40e,29099599377989639,再听亿便
277.724,底部弹幕,中,红,1582645200,0,2b44aee8,29099570107514883,西——撒——
149.925,普通弹幕,中,白,1582645053,0,26f93062,29099493184503815,bilibili
952.826,底部弹幕,中,黄,1582644840,0,8973d470,29099381453488133,前面是夏娜
953.527,底部弹幕,中,黄,1582644819,0,8973d470,29099370568220679,前面是夏娜
469.833,普通弹幕,中,白,1582644315,0,cf93702,29099106377400323,绅士呢
406.313,普通弹幕,中,白,1582644245,0,cf93702,29099069680386055,哈哈哈
740.923,普通弹幕,中,白,1582644186,0,57b72536,29099038570184711,前方高能
717.103,普通弹幕,中,白,1582644155,0,57b72536,29099022104395781,前方高能
671.522,普通弹幕,中,白,1582644078,0,57b72536,29098982054559749,很dai
231.039,底部弹幕,中,红,1582643677,0,153f7abb,29098771942473733,跳op的给爷滚回去看完
232.664,底部弹幕,中,红,1582643640,0,153f7abb,29098752235012103,跳op的给爷滚回去看!
1245.387,普通弹幕,中,红,1582643585,0,6ae8d5f5,29098723498262531,壮士一路走好
145.134,普通弹幕,中,白,1582643294,0,12bdb4bc,29098571197841411,战歌起!
1404.161,普通弹幕,中,白,1582643242,0,f2ce87d,29098543837347847,上一个无敌的去害怕母铁鸡了
1404.161,普通弹幕,中,白,1582643211,0,f2ce87d,29098527494766595,上一个无敌的去害怕母铁鸡了
558.333,普通弹幕,中,白,1582642809,0,b4121d71,29098316868878339,你脸红个泡泡茶壶
345.191,普通弹幕,中,白,1582642734,0,23ee8610,29098277388419075,这BGM不知比魔禁好多少
185.252,普通弹幕,中,白,1582642720,0,da69e832,29098270106583107,为我超炮发弹幕
339.671,普通弹幕,中,白,1582642712,0,23ee8610,29098266152927239,这BGM不知道比魔禁好多少
808.958,普通弹幕,中,黄,1582642465,0,f892ffe8,29098136103813123,嘿嘿嘿嘿嘿(⊙x⊙;)
764.678,普通弹幕,中,黄,1582642407,0,f892ffe8,29098105840336903,嘿嘿嘿（｡ò ∀ ó｡）
50.551,普通弹幕,中,白,1582642339,0,7f80d3ac,29098070049292293,我来啦！
891.172,普通弹幕,中,白,1582642321,0,4a1f2155,29098060867436547,咕噜咕噜
1232.634,普通弹幕,中,白,1582642235,0,61af81b,29098015528058887,路走窄了
571.638,普通弹幕,中,黄,1582642210,0,f892ffe8,29098002431344643,也让我康康
292.478,普通弹幕,中,白,1582641900,0,f892ffe8,29097839981756423,hhhhhh
1101.905,普通弹幕,中,白,1582641840,0,4a35d94e,29097808820699143,标准太平洋差事
14.319,普通弹幕,中,白,1582641786,0,4e8d70ea,29097780270596101,来来来啦
138.304,普通弹幕,中,白,1582641301,0,d6820c31,29097525961555971,re从零开始的异世界生活中的钻头萝莉
1278.022,普通弹幕,中,白,1582641262,0,48291b08,29097505432010755,危！
1378.333,普通弹幕,中,白,1582640826,0,9704fefb,29097277175889927,你脸红个泡泡茶壶
1379.322,普通弹幕,中,白,1582640777,0,80e3834e,29097251589062663,表示对黑长直莫得抵抗力
484.184,普通弹幕,中,白,1582640727,0,b5332c36,29097225341108231,摄晚八桌
675.104,普通弹幕,中,白,1582640714,0,c122363f,29097218524839943,这是看不起炮姐
399.554,普通弹幕,中,粉,1582640618,0,f98e3946,29097167924232197,光子爱了，非常好，各位大小姐也很好
42.543,普通弹幕,中,白,1582640587,0,6c1fd347,29097151838552067,没有弹幕？？！
549.199,普通弹幕,中,白,1582640511,0,c122363f,29097112064491523,情允许我脑补一下
1391.936,底部弹幕,中,白,1582640511,0,6e42d5a7,29097111844290567,上一个无敌的已经变成星星了
476.706,普通弹幕,中,白,1582640427,0,c122363f,29097067748524039,●REC
462.443,普通弹幕,中,白,1582640411,0,c122363f,29097059341565959,前方高能
107.818,普通弹幕,中,粉,1582640371,0,f98e3946,29097038566129667,看来复习了，来复习一下
150.399,普通弹幕,中,白,1582640360,0,cccbe75,29097032917975047,bilibili乾杯 []~（￣▽￣）~*
30.432,普通弹幕,中,白,1582640315,0,b5332c36,29097008877797381,风萧萧兮易水寒，壮士一去兮不复还
369.389,普通弹幕,中,白,1582640298,0,c122363f,29097000129003525,前方高能，炮姐马上要投币了
156.549,普通弹幕,中,蓝,1582640116,0,f45690a0,29096904604778503,这OP爱了爱了
58.944,普通弹幕,中,白,1582640031,0,1aa851c3,29096860176089093,学园都市串番了
1410.108,普通弹幕,中,白,1582639717,0,52282df5,29096695448469509,评论有毒
546.358,普通弹幕,中,绿,1582639673,0,5ff61efc,29096672364068871,！！！！！！！！！！
1443.028,普通弹幕,中,白,1582639602,0,f1e26492,29096635051540485,我哭了
295.104,普通弹幕,中,白,1582639593,0,677f2f14,29096630337142789,据调查日本女孩普遍不喜欢穿安全裤
457.232,普通弹幕,中,绿,1582639584,0,5ff61efc,29096625613832195,前方高能
1279.212,普通弹幕,中,白,1582639489,0,7154f436,29096576297730053,前方高能
328.343,普通弹幕,中,绿,1582639455,0,5ff61efc,29096558009516165,？？？？？？？？？？？？
1082.468,普通弹幕,中,白,1582639379,0,52282df5,29096518291030023,前方高能
1077.188,普通弹幕,中,白,1582639368,0,52282df5,29096512754024455,前方高能
1072.328,普通弹幕,中,白,1582639358,0,52282df5,29096507230650373,前方高能
1068.928,普通弹幕,中,白,1582639349,0,52282df5,29096502632644611,前方高能
1369.074,普通弹幕,中,白,1582639193,0,d4ea8564,29096420733091845,幻想御手？
171.641,普通弹幕,中,白,1582639124,0,5a2de23f,29096384802586627,哔哩哔哩哔哩哔哩
939.484,普通弹幕,中,白,1582639092,0,f1e26492,29096367841869893,Hhhhhh
731.335,普通弹幕,中,白,1582638836,0,f1e26492,29096233553362949,前方高能
512.526,普通弹幕,中,红,1582638793,0,79600f9c,29096210897305603,强行踩雷
510.186,普通弹幕,中,白,1582638783,0,79600f9c,29096206117896195,雷区蹦迪
668.419,普通弹幕,中,白,1582638776,0,f1e26492,29096202064625671,然而你们成了好朋友
717.206,底部弹幕,中,黄,1582638765,0,e741de58,29096196302700549,小手一抖，op没有，卧槽我在哪
952.551,普通弹幕,中,白,1582638738,0,d4ea8564,29096182350348295,刻在dna里的傲娇
1293.962,普通弹幕,中,白,1582638687,0,99fd9eab,29096155676672005,明示投币
607.14,普通弹幕,中,白,1582638651,0,f1e26492,29096136790769671,但你有剧本啊
502.516,普通弹幕,中,白,1582638522,0,f1e26492,29096069115674627,我到底看了几遍
143.715,底部弹幕,中,白,1582638507,0,1d1e5d2,29096061140729859,跳OP的打死！
40.552,普通弹幕,中,白,1582638494,0,eeceb6c0,29096054494330885,再来亿遍
713.431,普通弹幕,中,白,1582638487,0,d4ea8564,29096050447351813,请珍惜这个穿校服的泪爷
23.139,普通弹幕,中,白,1582638477,0,eeceb6c0,29096045397934087,久仰大名
463.55,普通弹幕,中,白,1582638449,0,f1e26492,29096030498717701,前方名场面
673.071,普通弹幕,中,白,1582638426,0,d4ea8564,29096018523979781,一看就是没见过老七，他怎么可能小看人呢，一天到晚都在喊“根性”
167.686,普通弹幕,中,白,1582638348,0,5e6a56af,29095977881174023,原来这首歌出自这里
287.8,普通弹幕,中,白,1582638259,0,f1e26492,29095931265155077,下方之裤，神之右席之一！
546.831,普通弹幕,中,白,1582638221,0,d4ea8564,29095911176536067,每次泪爷用这语气说话就是要放上升气流了
278.004,普通弹幕,中,白,1582638208,0,f1e26492,29095904503922695,前方高能
167.799,普通弹幕,中,白,1582638076,0,f1e26492,29095835090812931,经典
555.455,普通弹幕,中,白,1582638057,0,e07bbf5,29095825414029315,后面的那个你脸红个泡泡茶壶。
1325.833,普通弹幕,中,白,1582638040,0,e55cd23c,29095816397848579,你这个孩子怎么回事
61.953,普通弹幕,中,白,1582637960,0,f1e26492,29095774252433415,再刷
51.251,普通弹幕,中,白,1582637950,0,f1e26492,29095768978620423,我已经离不开超炮了
0.0,普通弹幕,中,白,1582637896,0,f1e26492,29095740648194051,二刷，太爱炮姐了
48.703,普通弹幕,中,白,1582637886,0,276cd2de,29095735370711047,路走窄了
389.267,普通弹幕,中,白,1582637531,0,a06c8469,29095549224878087,婚后！
352.995,普通弹幕,中,白,1582637494,0,a06c8469,29095530181165059,拉面
338.883,普通弹幕,中,白,1582637480,0,a06c8469,29095522778218503,身体检查？？？
1077.029,底部弹幕,中,黄,1582637471,0,429a9377,29095517867737095,多灾多难的学园都市
276.539,普通弹幕,中,白,1582637418,0,a06c8469,29095490086240259,前方高能
267.219,普通弹幕,中,白,1582637408,0,a06c8469,29095485204594695,前方名场面！！
1138.963,普通弹幕,中,绿,1582637356,0,c877595e,29095457589821447,谁人打的太极拳
18.968,普通弹幕,中,白,1582637327,0,d4ea8564,29095442264358915,小混混为什么老惹炮姐。。。
38.76,普通弹幕,中,白,1582637288,0,49a740ce,29095421955538949,过几年不全是老头老太太了
97.276,普通弹幕,中,白,1582637238,0,a06c8469,29095396044177415,前方黑子
43.32,普通弹幕,中,白,1582637184,0,a06c8469,29095367754645507,在肝亿遍
22.179,普通弹幕,中,白,1582637141,0,f932ad75,29095345101733957,有男主吗
671.256,底部弹幕,中,粉,1582636995,0,429a9377,29095268637474823,初春工具人
276.461,普通弹幕,中,橙,1582636765,0,586a5558,29095147782275079,阿朵肯
1300.671,底部弹幕,中,黄,1582636718,0,5caa41c1,29095123280199683,学院都市:明天都这样子早就习惯了。
70.852,普通弹幕,中,红,1582636496,0,586a5558,29095006884069381,史上最快打脸
64.075,普通弹幕,中,白,1582636454,0,586a5558,29094984595013703,万全吗
158.333,普通弹幕,中,白,1582636413,0,3d7bc71b,29094963375505411,找到了，woc
1416.474,普通弹幕,中,白,1582636309,0,1efe8b78,29094908831203335,最后那个啊～
1194.552,底部弹幕,中,红,1582636207,0,cee701e8,29094855347011591,佩恩学会了飞雷神？
438.624,普通弹幕,中,白,1582636150,0,8e97d5e8,29094825330475013,不好看啊，没那么神
569.396,底部弹幕,中,黄,1582636139,0,5caa41c1,29094819602628613,让我康康
567.436,底部弹幕,中,黄,1582636132,0,5caa41c1,29094816024363079,让我康康
405.396,底部弹幕,中,红,1582635912,0,5caa41c1,29094700669468679,美琴，食蜂:什么王牌？
402.703,底部弹幕,中,红,1582635850,0,5caa41c1,29094668163088387,炮击准备
271.102,普通弹幕,中,红,1582635308,0,2c0773b8,29094384157327363,额⊙∀⊙！
290.912,底部弹幕,中,红,1582635278,0,cee701e8,29094368441794565,官方吐槽可海星
31.978,底部弹幕,中,红,1582635044,0,cee701e8,29094245712789507,您们可真会挑人
459.804,底部弹幕,中,黄,1582634951,0,4592de70,29094196628422661,色影师想吃什么看你表现了
114.74,普通弹幕,中,绿,1582634935,0,388bb949,29094188165365827,哥布林  哥布林  哥布林
102.52,普通弹幕,中,白,1582634912,0,388bb949,29094176072138759,你们学校有点大
200.404,普通弹幕,中,白,1582634895,0,f2721e05,29094167486922759,这歌听了无数次了还是很好听
69.26,普通弹幕,中,白,1582634869,0,388bb949,29094153723838469,flag立得起飞
1488.259,普通弹幕,中,白,1582634754,0,6e8d5372,29094093323763719,一方大爷才是最强
1331.534,普通弹幕,中,白,1582634742,0,bca34d53,29094087316471877,千鸟流？雷遁•地走？
117.798,普通弹幕,中,白,1582634514,0,961d0a0c,29093967514042371,好声优
462.966,普通弹幕,中,白,1582634043,0,94d8d588,29093721056739333,投币
1394.977,普通弹幕,中,白,1582633839,0,910f788c,29093613632749575,好卡啊
643.31,普通弹幕,中,白,1582633711,0,a6312027,29093546883022855,哈哈哈
84.307,普通弹幕,中,白,1582633652,0,94d8d588,29093515597709383,真●安全
67.063,普通弹幕,中,白,1582633626,0,94d8d588,29093502151294983,钞能力
236.328,普通弹幕,中,白,1582633283,0,96a7aa7c,29093322370842627,妈妈！我又找到番了
208.077,底部弹幕,中,红,1582633232,0,4bcb2c8b,29093295515238407,君の指先には光が跃る、私はこの世に消えない信仰、唯超电磁炮
197.347,底部弹幕,中,红,1582633216,0,4bcb2c8b,29093287345782789,君の指先には光が跃る、私はこの世に消えない信仰、唯超电磁炮
188.131,底部弹幕,中,白,1582633201,0,4bcb2c8b,29093279267028999,君の指先には光が跃る、私はこの世に消えない信仰、唯超电磁炮
183.032,普通弹幕,中,白,1582633188,0,4bcb2c8b,29093272495325191,君の指先には光が跃る、私はこの世に消えない信仰、唯超电磁炮
787.765,普通弹幕,中,白,1582632778,0,f52dc076,29093057565556743,阿伟走流程
1249.356,普通弹幕,中,白,1582632700,0,66fc2a,29093016412094467,好帅好帅！
1322.003,普通弹幕,中,白,1582632617,0,dfc26a3c,29092973221773317,爱谴谪人士表示强烈公路
1418.586,普通弹幕,中,白,1582632582,0,c548068c,29092954811400199,想要男主
914.645,普通弹幕,中,白,1582632289,0,29eb0e0a,29092801386381317,si你m？？？
802.25,普通弹幕,中,白,1582632204,0,94ecf491,29092756657274887,我也超爱粘着我姐哈哈
477.669,普通弹幕,中,白,1582632110,0,5528c3f7,29092707500556293,啊(ಡωಡ)hiahiahia
287.328,普通弹幕,中,白,1582631979,0,7b4d44fb,29092638586568709,安全裤，的确没品味，二期，连一点人与人之间最基本的信任都不给
1391.748,普通弹幕,中,白,1582631616,0,7808a354,29092448484458499,当妈原本能力是全身幻想杀手，被右手封印了
709.965,普通弹幕,中,白,1582631343,0,fefff56b,29092305201790983,我的男主呢
1212.187,普通弹幕,中,白,1582631304,0,974aa7e8,29092284922331141,我怀疑你是佩恩的亲传弟子
786.545,普通弹幕,中,黄,1582630818,0,8b8c8246,29092030076944387,橘里橘气
