视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
777.076,普通弹幕,中,白,1538668210,0,5e03b9ee,6042961866391556,马萨卡   汉台嘎
527.147,普通弹幕,中,白,1538667421,0,e7cb1fed,6042548632027140,原版emmm
170.682,普通弹幕,中,白,1538667078,0,f7152dfb,6042368498728962,这么6
1113.53,普通弹幕,中,绿,1538666996,0,954115d9,6042325650767876,前面gta5好评
1315.739,普通弹幕,中,白,1538666741,0,783cca2f,6042192116187136,欧尔麦特no.1
251.439,普通弹幕,中,白,1538665109,0,6876e8a8,6041336533745664,榨汁妹抖
430.065,普通弹幕,中,白,1538664813,0,7e7ae057,6041181067149312,说千手扉间的你可真是个人才
0.326,底部弹幕,中,紫,1538664641,0,876d8522,6041091052142592,哟，明天出魔禁3喽O(∩_∩)O
100.962,普通弹幕,中,白,1538664121,0,7e7ae057,6040818461179904,哇老黑
1392.599,普通弹幕,中,白,1538663392,0,a39c68f2,6040436186021890,，，
1324.93,普通弹幕,中,白,1538663124,0,3b8e668c,6040295417839616,杨教授不服！！
223.42,普通弹幕,中,黄,1538661818,0,210bc6c,6039610645807104,所以男主大部分不会出来吗？
190.355,普通弹幕,中,黄,1538661782,0,210bc6c,6039592077099008,男主经过
38.961,普通弹幕,中,白,1538661667,0,210bc6c,6039531928682496,所以男主不在吧
556.361,普通弹幕,中,白,1538661599,0,11767f78,6039496284438528,头上长草
1098.905,普通弹幕,中,白,1538661139,0,d96a2e54,6039254786899972,火速出警
44.762,普通弹幕,中,白,1538661088,0,11767f78,6039228070232064,外传比正传火系列
275.102,普通弹幕,中,黄,1538660841,0,e1e2c32f,6039098541211648,购买书签×100
1038.964,普通弹幕,中,粉,1538660788,0,926c2c9,6039070991450112,魔禁三万岁
138.072,普通弹幕,中,白,1538660573,0,7cf54e04,6038958156283906,姐姐大人
154.643,普通弹幕,中,白,1538660358,0,2c6dbce,6038845596368898,zan
109.483,普通弹幕,中,黄,1538660357,0,e1e2c32f,6038844945727490,可惜后期攻击不高
147.481,普通弹幕,中,白,1538660342,0,17b24da6,6038836987035648,on my railgun
631.297,普通弹幕,中,白,1538660248,0,bd9a5d30,6038787792044032,天使坠落里面土御门在其他人眼里的形象就是这货
624.481,普通弹幕,中,白,1538660148,0,bd9a5d30,6038735079604228,不是缺陷，学园都市60%的学生都是无能力
357.499,普通弹幕,中,白,1538660121,0,e7e0a1b4,6038721323859968,不然为啥叫百合呢
882.46,普通弹幕,中,白,1538659927,0,64c94cac,6038619567947776,背景音乐真伤感
1490.535,普通弹幕,中,白,1538659438,0,46f840bb,6038363085733888,一直在
1190.048,普通弹幕,中,白,1538659392,0,f5543d64,6038338790752256,有一颗扎肾上了啊
934.064,普通弹幕,中,白,1538657893,0,b62cb51f,6037553234313218,时间在流逝
104.127,底部弹幕,中,蓝,1538657007,0,d96a2e54,6037088728252418,壮士断臂
546.604,普通弹幕,中,白,1538656658,0,84664f3e,6036905324969986,摄影师，出来，刚请你吃大餐现在就得瑟了
13.78,普通弹幕,中,白,1538655718,0,15aa9f8d,6036412486909954,蝉在叫，康纳笑
933.778,普通弹幕,中,白,1538655427,0,6510bbff,6036260129341444,太香了
290.003,普通弹幕,中,白,1538655266,0,3bd2ea5d,6036175934980096,出金卡啦
482.581,普通弹幕,中,黄,1538655041,0,d7f42f13,6036057798737922,双手打字表示纯洁
1282.755,底部弹幕,中,白,1538654333,0,5308a9ea,6035686630096896,『bilibili』哒
1165.368,普通弹幕,中,白,1538654140,0,4b503bb1,6035585468203008,当麻什么时候出来
1415.018,普通弹幕,中,红,1538654057,0,6019b9d3,6035542105391104,鹅必尾日米
1001.433,底部弹幕,中,白,1538654030,0,5308a9ea,6035527631896576,突然去世
23.346,普通弹幕,中,白,1538653879,0,31557e4a,6035448341200898,明天见
629.123,底部弹幕,中,白,1538653355,0,5308a9ea,6035173824004096,阿姨牙一压一压
1258.224,普通弹幕,中,白,1538652620,0,1977752,6034788468129794,给泪爷疯狂打call
903.999,普通弹幕,中,红,1538652521,0,c166b1af,6034736769662976,蛤？这么暴力？
1177.716,普通弹幕,中,红,1538652077,0,5ed663f4,6034503503970304,伊娜伊娜蕾
1412.702,底部弹幕,中,黄,1538651888,0,a9fd9113,6034404810424320,哈哈哈哈爹妈飞的你够了
532.989,普通弹幕,中,白,1538651859,0,1977752,6034389347598338,幸好我u盘有原版的
168.139,普通弹幕,中,白,1538651767,0,24bb7c0c,6034341012963330,怎么少了？
1247.084,底部弹幕,中,黄,1538651669,0,a9fd9113,6034290117181440,敬你是条汉子
1171.434,普通弹幕,中,黄,1538651557,0,a9fd9113,6034231250649088,一般般的火球，一般般的打脸
160.625,普通弹幕,中,白,1538651543,0,59ae1af8,6034223638511616,唯我
1123.713,底部弹幕,中,黄,1538651448,0,a9fd9113,6034173847928896,敬你们是群汉子，走好！
88.083,普通弹幕,中,白,1538651414,0,1977752,6034156075089922,说才二十年的，这才可怕，我们到现在还没超能力公开化呢2333
23.53,普通弹幕,中,白,1538650654,0,6150dac0,6033757603102720,小混混真是不会挑人
1344.344,普通弹幕,中,白,1538650393,0,e3bb1c15,6033620726185988,这是个平a
1318.293,普通弹幕,中,白,1538650365,0,e3bb1c15,6033606165659650,麒麟
1247.592,普通弹幕,中,白,1538650294,0,e3bb1c15,6033568921288704,哈撒给
1238.43,普通弹幕,中,白,1538650240,0,12723b2d,6033540710924290,炮姐生气了
1084.757,普通弹幕,中,白,1538650131,0,e3bb1c15,6033483569299456,抢银行
