视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
158.048,普通弹幕,中,白,1513699145,0,124babd3,2907039574523904,久仰久仰
14.609,普通弹幕,中,白,1513697073,0,4db47c63,2907039573475328,回顾
286.586,普通弹幕,中,白,1513695788,0,b7f0c52d,2907039571378176,打底裤体现了炮姐的活泼可爱阳光，没有就不是她了
22.018,普通弹幕,中,白,1513695477,0,b7f0c52d,2907039570329600,当麻，快来救人
12.466,普通弹幕,中,白,1513695454,0,b7f0c52d,2907039569805312,炮姐炮姐，我在这里????
339.829,普通弹幕,中,白,1513693926,0,64772e2,2907039565086720,前面没看禁书的你不是一个人
1415.187,普通弹幕,中,棕,1513693362,0,9d4a6aa,2907039561416704,你指尖跃动的电光 是我此生不灭的信仰 唯我超电磁炮永世长存
1097.246,普通弹幕,中,白,1513693310,0,f8745817,2907039560368128,公共任务:银行遭到了抢劫，清理附近的小混混。任务完成度0%
901.472,普通弹幕,中,白,1513693003,0,f8745817,2907039557222400,商业街
624.309,普通弹幕,中,绿,1513692857,0,9709aa4c,2907039559319552,辣妹儿 法克儿
593.098,普通弹幕,中,白,1513691397,0,19063696,2907039545688064,佐天是伊藤加奈惠
1142.596,普通弹幕,中,白,1513691390,0,f0f7178f,2907039549882368,这个蠍是个老大叔啊！
1115.289,普通弹幕,中,白,1513691124,0,f0f7178f,2907039546736640,蝎的头型
640.611,普通弹幕,中,白,1513690928,0,f0f7178f,2907039545163776,好老的手机呦
63.539,普通弹幕,中,白,1513690851,0,19063696,2907039544115200,哔哩哔哩-(゜-゜)つロ乾杯~
1294.526,普通弹幕,中,白,1513689667,0,d8b074fd,2907039542018048,丘！
1290.665,普通弹幕,中,白,1513689642,0,d8b074fd,2907039541493760,皮卡
143.447,普通弹幕,中,白,1513689526,0,9d4a6aa,2907039539396608,你指尖跃动的电光 是我此生不灭的信仰 唯我超电磁炮永世长存
244.928,普通弹幕,中,粉,1513687691,0,a8c6ce5d,2907039533629440,贝蒂好萌啊！
112.298,普通弹幕,中,粉,1513687605,0,a8c6ce5d,2907039531532288,贝蒂的声优？
1195.769,普通弹幕,中,白,1513687478,0,e4f579ea,2907039531008000,制作标本现场示范
933.708,普通弹幕,中,白,1513684564,0,ef54d400,2907039525240832,暴力
430.506,普通弹幕,中,白,1513684311,0,bd16e37d,2907039523143680,跌丝袜～
1429.032,普通弹幕,中,白,1513683649,0,6fe7106d,2907039522095104,百合大法好啊
791.837,普通弹幕,中,白,1513683325,0,82f463b1,2907039520522240,风纪委员最乱风纪
1458.875,普通弹幕,小,绿,1513682943,0,14e72879,2907039517900800,？？？
497.121,普通弹幕,中,白,1513682713,0,6fe7106d,2907039516852224,事儿精。
184.129,普通弹幕,中,白,1513682397,0,6fe7106d,2907039513182208,删完快。。。
69.27,普通弹幕,中,白,1513682258,0,6fe7106d,2907039512133632,光速打脸
48.157,普通弹幕,中,白,1513680725,0,e9ed2e12,2907039511085056,回归补番
1197.257,普通弹幕,中,白,1513679755,0,89fd7445,2907039509512192,人体描边大法
847.746,普通弹幕,中,白,1513679128,0,897c622c,2907039506366464,也璐熙哭
1487.94,普通弹幕,中,白,1513678217,0,603878a6,2907039504793600,小了吗
1169.397,普通弹幕,中,白,1513677370,0,1e9526c0,2907039503745024,我赌一包辣条，男主被劫持了
1110.231,普通弹幕,中,白,1513676914,0,85d6c255,2907039502172160,太平洋吧
220.243,普通弹幕,中,白,1513676399,0,54e1e4ab,2907039501123584,跟队形
933.38,普通弹幕,中,白,1513672534,0,ef54d400,2907039497977856,好暴力啊
21.405,普通弹幕,中,红,1513662751,0,2d6b0c1a,2907039496404992,新人补番
12.502,普通弹幕,中,白,1513661777,0,74760bbe,2907039494307840,前来补番
6.133,普通弹幕,中,白,1513661175,0,70ea858c,2907039493259264,新人前来补番
1293.89,普通弹幕,中,白,1513658615,0,d34b413,2907039491162112,没错 就是人民币玩家
71.739,普通弹幕,中,白,1513658057,0,cfa2a511,2907039490113600,瞬间打脸
1181.298,普通弹幕,中,白,1513645211,0,8a0718b7,2907039485919232,草薙京
191.217,底部弹幕,中,紫,1513644457,0,ea183b84,2907039483822080,你指间跃动的电光是我此生不灭的信仰唯我超电磁炮与世长存
191.217,底部弹幕,中,紫,1513644451,0,ea183b84,2907039482773504,你指间跃动的电光是我此生不灭的信仰唯我超电磁炮与世长存
188.896,底部弹幕,中,紫,1513644438,0,ea183b84,2907039480676352,你指间跃动的电光是我此生不灭的信仰唯我超电磁炮与世长存
184.777,底部弹幕,中,紫,1513644428,0,ea183b84,2907039480152064,你指间跃动的电光是我此生不灭的信仰唯我超电磁炮与世长存
191.217,底部弹幕,中,紫,1513644428,0,ea183b84,2907039481724928,你指间跃动的电光是我此生不灭的信仰唯我超电磁炮与世长存
184.777,底部弹幕,中,紫,1513644423,0,ea183b84,2907039479103488,你指间跃动的电光是我此生不灭的信仰唯我超电磁炮与世长存
183.057,底部弹幕,中,紫,1513644413,0,ea183b84,2907039477006336,你指间跃动的电光是我此生不灭的信仰唯我超电磁炮与世长存
173.817,底部弹幕,中,黄,1513644374,0,ea183b84,2907039474384896,你指间跃动的电光是我此生不灭的信仰唯我超电磁炮与世长存
