视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1478.685,普通弹幕,小,白,1512400200,0,e7faa155,2907027967311872,啊✧٩(ˊωˋ*)و✧
6.458,普通弹幕,中,白,1512400117,0,18fb8b7f,2907027969409024,唉！魔法禁书回来
14.957,普通弹幕,中,白,1512399608,0,12321ada,2907027964166144,补番来的
288.896,普通弹幕,中,白,1512398813,0,548efb72,2907027963117568,同感
158.241,底部弹幕,中,红,1512398673,0,864607af,2907027961020416,没了…
135.297,普通弹幕,中,白,1512398505,0,bae332b6,2907027958398976,这是魔禁的百合篇吗？
358.674,底部弹幕,中,红,1512397419,0,37fcd406,2907027954204672,2500年的新人前来补番
160.214,底部弹幕,中,红,1512397299,0,37fcd406,2907027952107520,唯我超电磁炮永世长存
1399.098,普通弹幕,中,蓝,1512396825,0,18d3a94d,2907027951058944,我男的我就行
1396.34,普通弹幕,中,蓝,1512396804,0,18d3a94d,2907027950010368,我就行
1368.45,普通弹幕,中,蓝,1512396769,0,18d3a94d,2907027947913216,伏笔
1314.084,普通弹幕,中,蓝,1512396716,0,18d3a94d,2907027946864640,法爷
1275.183,普通弹幕,中,蓝,1512396676,0,18d3a94d,2907027946340352,活着不好吗
1241.648,普通弹幕,中,蓝,1512396644,0,18d3a94d,2907027945291776,找打
1079.718,普通弹幕,中,蓝,1512396481,0,18d3a94d,2907027943194624,关爱空巢老黑
1041.076,普通弹幕,中,蓝,1512396441,0,18d3a94d,2907027942146048,？？
1006.117,普通弹幕,中,蓝,1512396408,0,18d3a94d,2907027941097472,突然失去梦想的炮姐
1262.204,普通弹幕,中,红,1512396329,0,f2822109,2907027944243200,官方强行解说
925.615,普通弹幕,中,蓝,1512396298,0,18d3a94d,2907027940048896,瞎说什么大实话
875.249,普通弹幕,中,蓝,1512396217,0,18d3a94d,2907027937951744,百合大法好
812.053,普通弹幕,中,蓝,1512396154,0,18d3a94d,2907027929563136,噗哧
928.935,普通弹幕,中,红,1512396027,0,f2822109,2907027924844544,前方光速打脸
547.331,普通弹幕,中,红,1512395542,0,f2822109,2907027908591616,摄影师退群吧
1141.804,普通弹幕,中,白,1512395433,0,c37e250b,2907027907543040,蝎！！！
504.028,普通弹幕,中,黄,1512395264,0,f2822109,2907027906494464,百合虽好，但务必请让我上
502.103,普通弹幕,中,白,1512395262,0,691e05c,2907027905970176,我靠
246.606,普通弹幕,中,红,1512394992,0,f2822109,2907027903873024,为什么有中文……？
320.163,普通弹幕,中,白,1512394808,0,691e05c,2907027904921600,对！贝蒂
434.469,底部弹幕,中,白,1512394448,0,298be187,2907027900203008,跌丝袜
444.53,普通弹幕,中,红,1512391991,0,e9c32373,2907027897581568,我去，魔禁里没那么吊的啊，果然变主角了就是不一样，~\(≧▽≦)/~
25.979,普通弹幕,中,白,1512391359,0,fe2ab6f7,2907027890241536,从来自风平浪静的明天过来
