视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
544.202,普通弹幕,中,白,1595433045,0,2f5d53aa,35804083774291975,起风了
13.359,底部弹幕,中,黄,1595432539,0,e47ef513,35803818647617541,非人学园和炮姐联动了，回来看
630.568,普通弹幕,中,白,1595432427,0,e3dc0c92,35803760013344835,幻想御手
67.176,普通弹幕,中,白,1595432387,0,5593e513,35803738703659011,13区才是最安全的
145.538,普通弹幕,中,白,1595432138,0,54be4bc1,35803608356749317,咂 瓦鲁多！
390.333,普通弹幕,中,白,1595432040,0,ad46492,35803556947165187,婚前天美
514.86,普通弹幕,中,黄,1595431737,0,588039ec,35803398060113923,车车车
38.242,普通弹幕,中,白,1595431649,0,4cb48651,35803352098406407,计数君呢
1323.262,普通弹幕,中,白,1595429840,0,7558e477,35802403445932035,沃尔沃S60
1278.265,普通弹幕,中,红,1595429221,0,6c45be7a,35802079130288133,中门对狙
583.609,普通弹幕,中,白,1595428813,0,7de06d0e,35801864993243143,布鲁克快来！
579.205,普通弹幕,中,白,1595428512,0,6c45be7a,35801707205623813,车门焊死
99.769,普通弹幕,中,红,1595427888,0,6c45be7a,35801379970744323,真他马鼻
1358.357,普通弹幕,中,白,1595427375,0,cd8e60ee,35801111448780805,上一个无敌的已经在带娃了
66.026,底部弹幕,中,粉,1595427298,0,47e9f2a5,35801071043477507,众所周知，学园都市是最安全的地方
1449.128,底部弹幕,中,红,1595426820,0,1a6aa6f0,35800819999703043,智闯无人区
315.87,普通弹幕,中,黄,1595426482,0,7164ba24,35800643273228291,补一岁时候的番
1202.302,底部弹幕,中,红,1595426233,0,1a6aa6f0,35800512256278533,teleport简称tp
274.692,普通弹幕,中,白,1595426041,0,f7971fc,35800411743977477,有木有男主啊？
330.604,普通弹幕,中,黄,1595425604,0,b9df80b7,35800182648471555,哦~~
29.145,普通弹幕,中,白,1595425395,0,1c2f5957,35800073195487239,正道的光
16.029,普通弹幕,中,白,1595425382,0,1c2f5957,35800066297954309,666
1094.7,普通弹幕,中,白,1595425009,0,9cf9ee77,35799870795153415,233
746.514,底部弹幕,中,红,1595424845,0,1a6aa6f0,35799784871165957,危危危危危危危危危危危危危危危危危危
115.059,普通弹幕,中,白,1595424692,0,6cd072ff,35799704410259461,黑子黑子！
324.733,普通弹幕,中,白,1595424247,0,3df465e5,35799471204335619,补6岁的番
590.653,普通弹幕,中,白,1595423920,0,9757c327,35799299680894983,五月四日茴香？
454.356,普通弹幕,中,白,1595423707,0,d41ae426,35799188241383429,补两岁的番
1235.918,底部弹幕,中,红,1595423697,0,a3ee4fbe,35799183036252167,看到这辆车就知道会发生啥了
1333.471,普通弹幕,中,黄,1595422844,0,f57af94,35798735509258245,啊~斯国一~斯国一~欧尼酱~啊~
19.099,普通弹幕,中,红,1595422268,0,8015e492,35798433502068743,混混一路走好
9.659,普通弹幕,中,红,1595422254,0,8015e492,35798426537426951,重申一遍这是宝藏
1346.344,普通弹幕,中,黄,1595422171,0,fc66f09b,35798382890450949,钞能力Level3
316.214,普通弹幕,中,白,1595422050,0,46e6a5c4,35798319586344967,狙击手拖去枪毙
1119.485,普通弹幕,中,黄,1595421917,0,fc66f09b,35798249462824963,那个抢劫犯是呆子吗？
866.536,普通弹幕,中,黄,1595421806,0,fc66f09b,35798191467659267,什么超能力越高，裙子越短？
