视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1259.109,普通弹幕,中,白,1567871260,0,f8472416,21353770684776448,壮士走好
172.032,普通弹幕,中,红,1567871057,0,3ac110c,21353664218660864,哔哩哔哩来历啊 
166.57,普通弹幕,中,白,1567871036,0,3ac110c,21353653159854080,bilibili来历
709.865,普通弹幕,中,白,1567870859,0,d8e3266c,21353560646615044,削板还要到新约才有
21.413,普通弹幕,中,白,1567869285,0,4c2986ed,21352735563055108,炮姐赛高
213.679,普通弹幕,中,白,1567867318,0,6292d183,21351703942004736,这一届差了 之前都看不见炮姐的。。。
162.359,普通弹幕,中,白,1567867177,0,6292d183,21351630371815424,起立！准备队形！
470.755,普通弹幕,中,白,1567866905,0,820409f1,21351487678447618,这是天堂吗？
1241.62,普通弹幕,中,白,1567866444,0,ffeabfd4,21351246004748292,壮士走好
1129.47,普通弹幕,中,白,1567866321,0,ffeabfd4,21351181356367872,壮士走好
1247.654,普通弹幕,中,白,1567865853,0,c2d07c2f,21350935884201984,走好，何必呢
167.168,普通弹幕,中,白,1567865659,0,e0982cee,21350834459639808,致敬！
1190.401,普通弹幕,中,红,1567865186,0,c197770,21350586237583360,出现了！传说中的 秘奥义:人体描边之术
1174.294,普通弹幕,中,红,1567865030,0,c197770,21350504319156228,火遁·豪火球之术
16.901,普通弹幕,中,白,1567864990,0,46cce101,21350483370180608,吨吨吨~~
477.027,普通弹幕,中,白,1567864707,0,504dad22,21350335324356610,天堂啊！！！
1066.26,普通弹幕,中,白,1567864550,0,d991896f,21350252901564416,托尔行为
1275.739,普通弹幕,中,白,1567864212,0,43a68a0d,21350075662860288,兄弟开最大油门
260.5,普通弹幕,中,白,1567863536,0,d991896f,21349721202753538,为啥子
696.99,普通弹幕,中,白,1567863161,0,3df7c3d3,21349524595802114,某学院的一方大爷  哈哈哈哈
227.473,普通弹幕,中,白,1567862788,0,7d02de39,21349329186848768,帅气
183.741,普通弹幕,中,白,1567861457,0,9f338750,21348631360045060,十年了呀
159.401,普通弹幕,中,白,1567861428,0,9f338750,21348616111652868,全体起力
292.776,普通弹幕,中,白,1567860994,0,2a5f5135,21348388444307456,黑子说的对
107.581,普通弹幕,中,白,1567858805,0,97fbbea0,21347240881160194,贝蒂！！！
252.639,普通弹幕,中,白,1567858803,0,86a993ed,21347239715667970,呱太瞩目
40.302,普通弹幕,中,白,1567857232,0,dfb0ece8,21346416223846400,再来第四遍
153.921,普通弹幕,中,白,1567855580,0,855dcd27,21345550066515970,起立！
1393.866,普通弹幕,中,黄,1567854961,0,8b587c2b,21345225252274176,大橘已定
569.996,普通弹幕,中,红,1567854581,0,9c2d031b,21345026335309826,呆唯！
405.637,普通弹幕,中,白,1567854411,0,9c2d031b,21344937315926016,紬壮壮
270.178,普通弹幕,中,白,1567853849,0,55fb95ca,21344642493579264,贩卖机快跑
42.899,普通弹幕,中,白,1567853794,0,55fb95ca,21344613780946944,24了上次看的时候20不到
768.342,普通弹幕,中,白,1567851861,0,52ad005,21343600066428928,hhhhh
909.473,底部弹幕,中,黄,1567850457,0,a2fd775b,21342863950348288,呱太
573.635,普通弹幕,中,白,1567850325,0,8e576967,21342795004903424,这个是不是改了，以前有这么多集吗？
553.593,底部弹幕,中,黄,1567850096,0,a2fd775b,21342674787237888,风暴指挥官好！
281.833,底部弹幕,中,黄,1567849810,0,a2fd775b,21342525009166338,万恶的安全裤
54.918,底部弹幕,中,白,1567849560,0,a2fd775b,21342393950797826,唱，跳，rap，篮球的魔鬼
6.478,底部弹幕,中,白,1567849479,0,a2fd775b,21342351204024322,梦开始的地方
1241.999,底部弹幕,中,红,1567848117,0,ed1b8961,21341637437816832,壮士走好不送
716.061,底部弹幕,中,红,1567847579,0,ed1b8961,21341355322114048,有没有WiFi……对不起走错了
19.841,普通弹幕,中,白,1567847177,0,e6693333,21341144586125312,在下初来嫁到
170.359,底部弹幕,中,红,1567846865,0,ed1b8961,21340980652802048,全体倒立！
1129.568,普通弹幕,中,白,1567845020,0,f4c4f545,21340013287440384,壮士走好
280.222,普通弹幕,中,白,1567844607,0,f4c4f545,21339796871315458,awsl
100.948,普通弹幕,中,白,1567844495,0,f4c4f545,21339738436796416,黑子！
18.781,普通弹幕,中,白,1567844385,0,f4c4f545,21339680669171714,梦开始的地方
15.6,普通弹幕,中,白,1567844370,0,f4c4f545,21339672447287298,梦开始的地方
