视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
108.067,普通弹幕,中,白,1507478066,0,573643bd,2906985671950336,久仰大名
274.741,底部弹幕,中,紫,1507476812,0,dd809900,2906985669853184,炮姐专用喝水法
1395.05,普通弹幕,中,红,1507476452,0,fc6ff429,2906985656221696,其实我就是男主啦
1467.424,普通弹幕,中,红,1507476394,0,fc6ff429,2906985658843136,想看当麻，和炮姐一起出场
1435.21,普通弹幕,中,红,1507476331,0,fc6ff429,2906985657270272,想看嘴遁
62.806,普通弹幕,中,绿,1507476272,0,dd809900,2906985655173120,毫不犹豫，当场打脸
1365.968,普通弹幕,中,白,1507476019,0,b18f6cdf,2906985652551680,明明内部没电的好吧车子内部场强为零
1005.959,普通弹幕,中,白,1507475912,0,7d44df23,2906985651503104,喵喵喵
1320.236,底部弹幕,中,红,1507475845,0,78a2e7f0,2906985650454528,那个小孩好吗
544.908,普通弹幕,中,红,1507475742,0,7ffe5525,2906985648357376,啦啦啦
1186.917,底部弹幕,中,红,1507475711,0,78a2e7f0,2906985647308800,想起了夏洛特
1131.437,底部弹幕,中,红,1507475609,0,78a2e7f0,2906985646260224,活着不好吗系列
1091.377,底部弹幕,中,绿,1507475559,0,78a2e7f0,2906985645211648,保安大队出动
1066.478,底部弹幕,中,绿,1507475526,0,78a2e7f0,2906985644163072,猴氏智减法
1064.158,底部弹幕,中,绿,1507475522,0,78a2e7f0,2906985643114496,猴氏智减法
1059.478,底部弹幕,中,绿,1507475510,0,78a2e7f0,2906985641017344,猴氏智减法
1057.178,底部弹幕,中,绿,1507475506,0,78a2e7f0,2906985639968768,猴氏智减法
1061.678,底部弹幕,中,绿,1507475450,0,78a2e7f0,2906985642065920,猴氏智减法
1009.978,底部弹幕,中,绿,1507475402,0,78a2e7f0,2906985638920192,青蛙王子
923.778,底部弹幕,中,黄,1507475273,0,78a2e7f0,2906985635250176,你渴望力量吗
1306.024,普通弹幕,中,黄,1507475239,0,d16e6514,2906985634201600,胖次是白色的。。。
854.878,底部弹幕,中,黄,1507475204,0,78a2e7f0,2906985632104448,真·智高之拳
854.878,底部弹幕,中,黄,1507475198,0,78a2e7f0,2906985631580160,真·智高之拳
853.538,底部弹幕,中,黄,1507475194,0,78a2e7f0,2906985630531584,真·智高之拳
858.104,底部弹幕,中,黄,1507475142,0,78a2e7f0,2906985626337280,真·智高之拳
849.618,底部弹幕,中,黄,1507475118,0,78a2e7f0,2906985628958720,真·智高之拳
842.765,普通弹幕,中,白,1507475085,0,78a2e7f0,2906985625288704,手法不错
854.878,底部弹幕,中,黄,1507475021,0,78a2e7f0,2906985633153088,真·智高之拳
859.985,底部弹幕,中,黄,1507474964,0,78a2e7f0,2906985626861568,真·智高之拳
553.046,普通弹幕,中,白,1507474752,0,78a2e7f0,2906985623191552,老姐稳
290.153,普通弹幕,中,黄,1507474565,0,96cee173,2906985621618688,17/10/9
39.105,普通弹幕,中,红,1507474553,0,7a63c810,2906985622667264,魔禁公众号答题而来
1337.935,普通弹幕,小,红,1507474550,0,c12415,2906985619521536,你什么都想学
288.382,普通弹幕,中,白,1507474528,0,96cee173,2906985618997248,17/10/9
1144.075,普通弹幕,中,红,1507474331,0,c12415,2906985617948672,好像蝎
914.396,普通弹幕,中,红,1507473893,0,c12415,2906985616900096,挖掘机技术哪家强，中国。。。走错了，走错了
