视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
674.133,普通弹幕,中,白,1531410583,0,f6be227a,2907165638000640,真香警告
11.758,普通弹幕,中,白,1531410410,0,d2d56f75,2907165073342464,复习
9.237,普通弹幕,中,白,1531410404,0,d2d56f75,2907165072818176,新人补番
645.837,普通弹幕,中,白,1531409536,0,8a8f62a4,2907165070721024,WIFI超能力者
517.027,普通弹幕,中,白,1531409469,0,8d3e6411,2907165069672448,没有男主。。。
153.72,普通弹幕,中,白,1531409022,0,325feae9,2907165066002496,你指尖跳动的光，是我此生不灭的信仰，唯我超电磁炮永世长存！
1249.458,底部弹幕,中,棕,1531408860,0,e9fd94e5,2907165064429568,一路走好
1003.677,底部弹幕,中,棕,1531408654,0,e9fd94e5,2907165061283840,好颜艺
242.58,普通弹幕,中,白,1531408654,0,ab54ed55,2907165062332416,新人懵了
244.259,普通弹幕,中,白,1531408469,0,96067dd2,2907165057613824,新人一脸懵逼
17.991,普通弹幕,中,白,1531408427,0,573fba62,2907165056565248,新人补番(⊙o⊙)哦
80.14,普通弹幕,中,白,1531408251,0,96067dd2,2907165056040960,打脸
1073.041,普通弹幕,中,白,1531407911,0,76ffe4bf,2907165052895232,很行
34.59,普通弹幕,中,白,1531407278,0,847a926b,2907165050273792,再来一次
513.302,普通弹幕,中,白,1531406810,0,750795b6,2907165046603776,摄影师辞职吧
599.75,普通弹幕,中,白,1531406748,0,73960409,2907165045555200,求地板视角
471.803,普通弹幕,中,白,1531406708,0,750795b6,2907165044506624,修罗场再现
529.263,普通弹幕,中,白,1531406653,0,73960409,2907165043458048,大菊已定
743.837,普通弹幕,中,粉,1531406650,0,8cee8164,2907165042933760,这声音好像to love里的佩凯
1459.535,普通弹幕,中,白,1531406307,0,efd4005a,2907165039788032,床上攻床下受，鉴定完毕
1326.352,底部弹幕,中,黄,1531406281,0,bc6a4a9c,2907165038215168,小孩你碰哪呢
1317.992,底部弹幕,中,黄,1531406267,0,bc6a4a9c,2907165037166592,多捞哦
1114.818,普通弹幕,中,白,1531406237,0,d537771b,2907165036118016,夹击妹抖
1279.792,底部弹幕,中,黄,1531406224,0,bc6a4a9c,2907165035593728,真香
1238.232,底部弹幕,中,黄,1531406180,0,bc6a4a9c,2907165034545152,少年你玩脱了
1198.232,底部弹幕,中,黄,1531406132,0,bc6a4a9c,2907165033496576,人体描边
1173.472,底部弹幕,中,黄,1531406104,0,bc6a4a9c,2907165031923712,草薙京？
1094.352,底部弹幕,中,黄,1531406018,0,bc6a4a9c,2907165030875136,夹击妹抖
1035.774,底部弹幕,中,黄,1531405957,0,bc6a4a9c,2907165030350848,憨豆要吗
526.052,普通弹幕,中,白,1531405954,0,fa5b64b4,2907165029302272,其实姐姐胸不小了
105.283,普通弹幕,中,白,1531405945,0,7ba00b3d,2907165028253696,呼叫炮姐
1013.894,底部弹幕,中,黄,1531405932,0,bc6a4a9c,2907165027205120,橘里橘气
941.305,底部弹幕,中,黄,1531405875,0,bc6a4a9c,2907165024583680,真香
681.835,底部弹幕,中,黄,1531405825,0,bc6a4a9c,2907165022486528,食蜂才是
671.235,底部弹幕,中,黄,1531405810,0,bc6a4a9c,2907165021437952,真香
141.486,普通弹幕,中,白,1531405722,0,2349b2be,2907165019865088,战歌起
571.676,底部弹幕,中,黄,1531405702,0,bc6a4a9c,2907165018816512,请务必让我来
455.787,普通弹幕,中,白,1531405635,0,d537771b,2907165016719360,明示投币
458.0,底部弹幕,中,黄,1531405574,0,bc6a4a9c,2907165014622208,明示投币
738.666,普通弹幕,中,白,1531405542,0,d80ffdb1,2907165013573632,妹妹白夜叉的声音，哇
415.001,底部弹幕,中,黄,1531405526,0,bc6a4a9c,2907165012525056,这才是常磐台的王牌
385.8,底部弹幕,中,黄,1531405476,0,bc6a4a9c,2907165011476480,一血光子
322.819,底部弹幕,中,黄,1531405407,0,bc6a4a9c,2907165010427904,万恶的安全裤
244.179,底部弹幕,中,黄,1531405325,0,bc6a4a9c,2907165008330752,重温
122.899,底部弹幕,中,黄,1531405156,0,bc6a4a9c,2907165000466432,夹击妹抖
945.829,普通弹幕,中,白,1531405141,0,15c98fea,2907164999417856,真香
95.139,底部弹幕,中,黄,1531405125,0,bc6a4a9c,2907164998893568,夹击妹抖
73.379,底部弹幕,中,黄,1531405101,0,bc6a4a9c,2907164997844992,真香
21.899,底部弹幕,中,黄,1531405043,0,bc6a4a9c,2907164996796416,夹击妹抖
1267.079,普通弹幕,中,白,1531404207,0,cf1c3a11,2907164994699264,驯服。。。
1364.409,普通弹幕,中,白,1531404143,0,1081b521,2907164994174976,雷遁丶雷光牙
942.229,普通弹幕,中,白,1531403626,0,b558649b,2907164989980672,真香
1353.163,底部弹幕,中,棕,1531403549,0,7112adfc,2907164989456384,新人注意，这里是伏笔!
347.264,普通弹幕,中,白,1531403534,0,bd87d66,2907164988407808,我的小修女在哪？我是新人
1349.523,普通弹幕,中,白,1531403523,0,7112adfc,2907164987359232,新人注意，这里世
237.321,普通弹幕,中,白,1531403284,0,a9529d0b,2907164986310656,新人懵壁＋10086
522.834,普通弹幕,中,白,1531403194,0,b558649b,2907164984213504,摄影师加鸡腿
266.385,普通弹幕,中,红,1531402850,0,ccd23b01,2907164981067776,有男主
336.799,普通弹幕,中,白,1531402460,0,e548adb,2907164978446336,好熟悉的BGM
230.278,普通弹幕,中,白,1531402356,0,56a0dc32,2907164976349184,the god of thunder
194.704,普通弹幕,中,白,1531402320,0,56a0dc32,2907164975300672,原来是这部番的主题曲
1371.321,普通弹幕,中,白,1531402107,0,76f910d5,2907164973203456,这是个伏笔，根据我五年的无限月读（阅读）和完型填空得出
1244.135,底部弹幕,中,红,1531402089,0,e168eff8,2907164972154880,壮士走好
931.818,普通弹幕,中,白,1531401895,0,82153b83,2907164969009152,真香
5.141,普通弹幕,中,白,1531401880,0,f048472,2907164967960576,重温
505.303,普通弹幕,中,白,1531401758,0,c50cc5ad,2907164966912000,这是给谁看？
710.928,普通弹幕,中,白,1531401671,0,82153b83,2907164965863424,真香
675.776,普通弹幕,中,白,1531401461,0,e168eff8,2907164964814848,真香
338.249,普通弹幕,中,白,1531401281,0,75d1b998,2907164963766272,女子学院
289.193,普通弹幕,中,白,1531401245,0,5a0b475,2907164962717696,魔禁转
439.379,普通弹幕,中,白,1531400854,0,c790323e,2907164961669120,请找军方屑屑
95.241,底部弹幕,中,红,1531400463,0,b5c13cb8,2907164960620544,新人补番
1388.283,普通弹幕,中,黄,1531400158,0,ba24efc9,2907164958523392,看我颜色行事
1240.663,普通弹幕,中,黄,1531399989,0,ba24efc9,2907164957474816,壮士走好
500.79,普通弹幕,中,黄,1531399298,0,ba24efc9,2907164956426240,橘里橘气
574.161,底部弹幕,中,红,1531399253,0,7443d15b,2907164955901952,别啊，我看
238.687,普通弹幕,中,黄,1531398975,0,ba24efc9,2907164953280512,新人懵逼+6
186.828,普通弹幕,中,黄,1531398898,0,ba24efc9,2907164952231936,颜表立
946.746,普通弹幕,中,白,1531398813,0,c304bd73,2907164951183360,铁骨铮铮我炮姐
59.687,普通弹幕,中,白,1531398756,0,ba24efc9,2907164950134784,新人补番
25.195,普通弹幕,中,白,1531398256,0,846cdb67,2907164949086208,有当麻吗
1247.006,普通弹幕,中,白,1531397639,0,eb3b5d87,2907164948037632,壮士一去不复返
1310.003,普通弹幕,中,白,1531397596,0,986858db,2907164947513344,艾尼路
1178.846,普通弹幕,中,白,1531397456,0,986858db,2907164946464768,小炎帝
1125.598,普通弹幕,中,白,1531397381,0,986858db,2907164945416192,蝎的傀儡活了
1197.496,普通弹幕,中,白,1531397369,0,b4939d10,2907164943319040,佩恩！鸣人
1245.781,普通弹幕,中,白,1531397321,0,8d1521f0,2907164942270464,敬你是条汉子
1150.716,普通弹幕,中,白,1531397309,0,b4939d10,2907164941746176,蝎被削了
20.4,普通弹幕,中,白,1531397209,0,be35c762,2907164940697600,新人补番
949.055,普通弹幕,中,白,1531396903,0,39b96b6e,2907164939649024,233333
919.811,普通弹幕,中,白,1531396625,0,4c8f01f7,2907164938076160,黑子橘里橘气
1246.61,普通弹幕,中,白,1531396520,0,6e22306d,2907164937027584,一路走好
798.164,普通弹幕,中,白,1531396475,0,4c8f01f7,2907164935979008,大橘已定
638.025,普通弹幕,中,白,1531396328,0,aa503c8e,2907164935454720,高板京介是你吗
1194.843,底部弹幕,中,白,1531396279,0,276d8d69,2907164934406144,人体描边镖法
71.594,普通弹幕,中,白,1531396219,0,986858db,2907164933357568,打脸
6.974,普通弹幕,中,黄,1531396013,0,69083a59,2907164932308992,再来一次
148.281,普通弹幕,中,白,1531395736,0,bc9b332a,2907164931260416,战歌起
777.585,底部弹幕,中,黄,1531395706,0,276d8d69,2907164930736128,你黑子还是你黑子
727.687,普通弹幕,中,白,1531395176,0,24c2c3f,2907164926541824,贝蒂贝蒂贝蒂贝蒂
1170.897,底部弹幕,中,白,1531394819,0,62d28811,2907164925493248,蘑菇碳
1092.009,底部弹幕,中,白,1531394723,0,62d28811,2907164924444672,青年文摘彩版
1038.942,底部弹幕,中,白,1531394638,0,62d28811,2907164923920384,因为抱头蹲防
170.646,普通弹幕,中,白,1531394617,0,3c905d1d,2907164922871808,问男主那个……你可以把女主当成男主啊
105.8,底部弹幕,中,红,1531394582,0,a591b2e3,2907164921823232,夹击妹抖*2
897.242,底部弹幕,中,白,1531394478,0,62d28811,2907164921298944,蕾米莉亚斯卡蕾特
246.547,普通弹幕,中,白,1531394389,0,796c3a98,2907164920250368,中文
1367.766,普通弹幕,中,黄,1531394205,0,1406cf22,2907164919201792,Mp3真的是伏笔
1364.927,普通弹幕,中,黄,1531394192,0,1406cf22,2907164918153216,Mp
1170.542,普通弹幕,中,红,1531393849,0,495f7cd3,2907164908191744,纯质阳炎
1173.212,普通弹幕,中,白,1531393817,0,7d9c0d24,2907164906618880,火遁搓丸子术！
941.112,普通弹幕,中,白,1531393537,0,9f213397,2907164904521728,真香
1321.346,普通弹幕,中,白,1531393532,0,e8b24ac4,2907164903473152,还不是全部实力吧p
919.805,普通弹幕,中,黄,1531393479,0,1406cf22,2907164901900288,呱呱太
48.277,普通弹幕,中,白,1531393456,0,f3cf64db,2907164900851712,新人多指教谢谢
761.626,普通弹幕,中,黄,1531393315,0,1406cf22,2907164899803136,前方高能
740.246,普通弹幕,中,黄,1531393291,0,1406cf22,2907164898754560,前方高能
735.906,普通弹幕,中,白,1531393282,0,1406cf22,2907164898230272,前方高能
700.519,普通弹幕,中,白,1531393212,0,1406cf22,2907164896133120,当麻和一方打的时候戏最多
523.594,普通弹幕,中,红,1531393188,0,495f7cd3,2907164894035968,我以为无路赛是龙与虎里的
680.219,普通弹幕,中,白,1531393159,0,1406cf22,2907164891938816,当麻
632.832,普通弹幕,中,白,1531393152,0,7d9c0d24,2907164890890240,注意有WIFI
187.497,普通弹幕,中,白,1531393149,0,8617e798,2907164890365952,这里面有没有男主
633.4,普通弹幕,中,白,1531393079,0,1406cf22,2907164889317376,幻想御手
471.958,普通弹幕,中,白,1531392956,0,7d9c0d24,2907164887220224,这马赛克很强
470.094,普通弹幕,中,白,1531392564,0,6c232cca,2907164886171648,重温经典
1384.305,普通弹幕,中,白,1531392542,0,b7389bfe,2907164885647360,偷税
1401.379,普通弹幕,中,黄,1531392507,0,4f0c537d,2907164884598784,大橘已定
1392.618,底部弹幕,中,黄,1531392472,0,4f0c537d,2907164883550208,大橘已定
1392.618,底部弹幕,中,黄,1531392462,0,4f0c537d,2907164882501632,大橘已定
964.867,普通弹幕,中,白,1531392364,0,84b5695b,2907164881453056,看呆毛认夏娜
953.907,普通弹幕,中,白,1531392349,0,84b5695b,2907164880404480,左下夏娜
539.624,普通弹幕,中,白,1531392115,0,b0eaf,2907164877783040,“真好看”
41.681,普通弹幕,中,白,1531392067,0,4b05b971,2907164876734464,误入学战都市了吧
552.446,普通弹幕,中,白,1531390966,0,9c995955,2907164873588736,旁边的人脸红了……
1324.892,普通弹幕,中,白,1531390669,0,c914bb5c,2907164871491584,一方通行：Excuse me？你们说什么 当麻：不管他们，接着打啊
239.91,普通弹幕,中,白,1531390446,0,2499e8e8,2907164870443008,  新人来到
954.956,普通弹幕,中,白,1531389860,0,a414a9c6,2907164867297280,夏娜左下
958.215,普通弹幕,中,白,1531389826,0,a414a9c6,2907164866772992,夏娜
887.357,普通弹幕,中,白,1531389539,0,830c0c8f,2907164864675840,地砖美如画
340.547,普通弹幕,中,白,1531389287,0,1406cf22,2907164862578688,男主要等好几集呢
266.887,普通弹幕,中,白,1531389036,0,1406cf22,2907164855762944,有男主，就是出现较少
251.808,普通弹幕,中,白,1531389012,0,1406cf22,2907164854190080,再来看一遍
249.507,普通弹幕,中,白,1531389006,0,1406cf22,2907164853665792,再来看一遍
1251.399,底部弹幕,中,黄,1531389002,0,e96a5df1,2907164852617216,来一发
36.864,普通弹幕,中,白,1531388933,0,b3f3b1d7,2907164851568640,新人补番
10.6,普通弹幕,中,蓝,1531388620,0,a4d06c7c,2907164850520064,再来一遍
568.521,普通弹幕,中,白,1531388364,0,f30fc19c,2907164849471488,。
281.54,普通弹幕,中,白,1531388203,0,bd7cfe48,2907164848422912,似曾相识的一幕。。。
252.772,普通弹幕,中,白,1531387348,0,a3e3ae92,2907164844228608,新人+3
218.44,普通弹幕,中,白,1531387182,0,5e31af32,2907164842655744,炮姐传
361.319,普通弹幕,中,白,1531387001,0,912d64d1,2907164841607168,误差不用角度算么？
621.437,普通弹幕,中,白,1531386793,0,edf34b80,2907164839510016,看希灵的举手
465.255,普通弹幕,中,白,1531386767,0,9e76de53,2907164838461440,前方高能
165.804,普通弹幕,中,白,1531386693,0,f9ba98e0,2907164837937152,你们懒了，我都看见屏幕了
924.925,普通弹幕,中,白,1531386516,0,513ab906,2907164835840000,王竞泽定律
272.304,普通弹幕,中,白,1531386499,0,9e76de53,2907164834791424,哈呀哭
184.244,普通弹幕,中,白,1531386411,0,9e76de53,2907164833218560,信仰
2.718,普通弹幕,中,白,1531386396,0,d64a3990,2907164832169984,。。
99.276,普通弹幕,中,白,1531386325,0,9e76de53,2907164831121408,桥豆麻袋
49.936,普通弹幕,中,白,1531386276,0,9e76de53,2907164830072832,壮士十年归
