视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
5.978,普通弹幕,中,白,1582991994,0,35fac09a,29281390142423047,开场awsl
1235.431,普通弹幕,中,红,1582991877,0,c6ae52d9,29281328820125699,你没了
660.976,普通弹幕,中,白,1582991836,0,cdc1ba98,29281307135574019,这怎么玩
625.761,普通弹幕,中,白,1582991452,0,a87fae25,29281106201673733,hop魔鬼了
1241.075,普通弹幕,中,白,1582991423,0,24f3440e,29281090560589827,劫匪卒
490.023,普通弹幕,中,绿,1582991404,0,8dbe60b6,29281080819843077,众所周知有水的地方就有雾
1196.94,普通弹幕,中,白,1582991357,0,37f2f463,29281056137936901,技术指导:佩恩
1201.834,普通弹幕,中,白,1582990875,0,b038e4cf,29280803304243205,动作指导：天道佩恩、波风水门
441.237,普通弹幕,中,黄,1582990855,0,d9c9213d,29280792976818179,这当麻不能摸吧，加速炮弹啊不是普通能力啊
464.711,普通弹幕,中,黄,1582990843,0,c6ae52d9,29280786944884741,我好兴奋啊
691.829,普通弹幕,中,白,1582990822,0,852781fb,29280775799570435,怎么没有弹幕
1188.181,普通弹幕,中,白,1582990809,0,b038e4cf,29280768848035845,这是飞雷神二段
437.048,普通弹幕,中,黄,1582990794,0,d9c9213d,29280760879382533,是我老婆
366.024,普通弹幕,中,黄,1582990653,0,d9c9213d,29280687285075975,常盘台是女校哦
283.636,普通弹幕,中,黄,1582990541,0,d9c9213d,29280628229275651,官方吐槽，最为致命
289.989,普通弹幕,中,黄,1582990502,0,d9c9213d,29280607943000069,哈哈哈哈
188.478,普通弹幕,中,红,1582990502,0,c6ae52d9,29280607968690183,你指尖跃动的光芒是我此生 不变的信仰 唯我超电磁炮永世长存
271.003,普通弹幕,中,黄,1582990483,0,d9c9213d,29280597984673799,高能预警
247.495,普通弹幕,中,黄,1582990460,0,d9c9213d,29280585853698051,前方名场面！！
868.585,普通弹幕,中,红,1582990431,0,37377759,29280570726416387,炮姐的超电磁炮就是游戏币
1326.979,普通弹幕,中,白,1582990374,0,2464ef6e,29280540888137731,散了吧，这个技能要钱的
126.307,普通弹幕,中,黄,1582990290,0,d9c9213d,29280496680697863,每日亿遍
1071.045,普通弹幕,中,白,1582990264,0,d8283f23,29280483153543175,从下面开始我要看到每一条弹幕都是黄色的
131.92,普通弹幕,中,黄,1582990250,0,d9c9213d,29280476057829379,恒温sishen
96.402,普通弹幕,中,黄,1582990215,0,d9c9213d,29280457320300549,已经不知道这是第几遍了
77.825,普通弹幕,中,黄,1582990196,0,d9c9213d,29280447573262343,核平且安全
1170.619,普通弹幕,中,白,1582990195,0,2464ef6e,29280447086198787,本人草薙京
60.306,普通弹幕,中,白,1582990180,0,d9c9213d,29280438898393091,核平且安全
45.024,普通弹幕,中,白,1582989957,0,24f3440e,29280322318237703,最安全的地方
343.978,普通弹幕,中,白,1582989953,0,b038e4cf,29280320210075651,常磐？魔王？
174.944,普通弹幕,中,黄,1582989869,0,f3f40d13,29280275922944005,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁砲永世生き
145.341,底部弹幕,中,黄,1582989838,0,f3f40d13,29280260019191815,战歌！起！
536.373,普通弹幕,中,白,1582989739,0,6371f097,29280208065921029,被俩手挡住了
1288.669,底部弹幕,中,黄,1582989636,0,8b98a753,29280153877086215,你看这硬币行不行
1175.604,普通弹幕,中,白,1582989597,0,abcc63f,29280133309792259,波纹疾走
513.336,普通弹幕,中,白,1582989215,0,a9ad042a,29279933098885125,？？？？？？？？？？？？？？？
275.721,普通弹幕,中,白,1582989206,0,5413c6aa,29279928483577859,我一岁时的法。
