视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
79.141,普通弹幕,中,白,1594137131,0,d2031389,35124651809570823,最危险的地方就是最安全的地方所以最安全的地方就是最危险度
157.754,普通弹幕,中,白,1594137001,0,61f6edc6,35124583338082307,超爱！！！
566.528,底部弹幕,中,粉,1594136913,0,b8139fef,35124537560399877,她们俩不是常盘台的所以有男生
367.989,普通弹幕,中,绿,1594136862,0,3d1235f3,35124510848450565,补99岁的番
1233.153,普通弹幕,中,红,1594136145,0,59dfe0ed,35124134815989765,劫－－－－－－匪－－－－－－
946.278,普通弹幕,中,白,1594136050,0,75893bf5,35124084808351751,某科学的打脸小剧场
332.15,普通弹幕,中,白,1594135404,0,e9ffe2ff,35123746246230023,09年的画质吗，爱了爱了
139.045,普通弹幕,中,白,1594135153,0,a8aa0416,35123614657806341,欧内撒嘛
437.125,普通弹幕,中,白,1594134905,0,3890a98,35123484956295173,补2岁
799.98,普通弹幕,中,白,1594134814,0,8fd3c88e,35123436910018565,龙儿？
841.308,普通弹幕,中,白,1594133660,0,fc2a56e2,35122831735914499,Misaka Mikoto
112.205,普通弹幕,中,白,1594132399,0,f46f5c9d,35122170711506949,头上长花了？
392.793,普通弹幕,中,白,1594131788,0,dd915ae6,35121850721763331,补五十岁的番
161.093,普通弹幕,中,白,1594131234,0,be44f552,35121560104206341,哔哩哔哩 - ( ゜- ゜ )つロ 乾杯~
543.685,普通弹幕,中,白,1594131169,0,d9691ed5,35121525758099463,这么猛的吗？
20.705,普通弹幕,中,白,1594131135,0,8c732f7a,35121508039262279,见证
557.091,普通弹幕,中,白,1594130897,0,2fb1e9e9,35121383156482053,awsl
417.585,普通弹幕,中,白,1594130782,0,2fb1e9e9,35121322811981827,awsl
1086.331,普通弹幕,中,白,1594130469,0,37261e3b,35121158753878023,。。。
1313.999,普通弹幕,中,白,1594130006,0,df8f38b1,35120915998048263,瞬狙
887.556,普通弹幕,中,白,1594128173,0,6aa4982d,35119954928336899,多拉A梦
1248.747,普通弹幕,中,白,1594127542,0,1fd4aafa,35119624563458051,混混哥一路走好
1338.915,普通弹幕,中,白,1594127072,0,49787288,35119377819893767,眼瞎？孩子没在车上
157.85,底部弹幕,中,白,1594126405,0,75d9c1c4,35119028323221507,OP只看亿次
627.738,普通弹幕,中,白,1594126232,0,e9453da9,35118937364496387,hop
1242.292,普通弹幕,中,蓝,1594126176,0,86458c54,35118908123381763,热心市民参战
1233.972,底部弹幕,中,蓝,1594126149,0,86458c54,35118893828669445,危   混混   危
1243.431,普通弹幕,中,白,1594126140,0,6dfe343b,35118889254256645,危！！！！！
1183.549,普通弹幕,中,白,1594126056,0,6dfe343b,35118845530210307,影分身之术
852.137,普通弹幕,中,白,1594125711,0,6dfe343b,35118664415969283,(_人_)
1248.43,普通弹幕,中,白,1594125675,0,57b0e0af,35118645787492359,！！！！
176.216,普通弹幕,中,白,1594125156,0,2bdf1186,35118373294571525,黑子最美
1308.187,底部弹幕,中,黄,1594125110,0,78074928,35118349349289991,上一个无敌的已经赞美太阳了
1272.209,底部弹幕,中,黄,1594125054,0,78074928,35118319882731523,上一个最强的已经赞美太阳了
1093.787,普通弹幕,中,白,1594124301,0,4d60a681,35117925252726787,袖章带的稳吗？
629.397,普通弹幕,中,白,1594123264,0,b22b34e,35117381210079237,幻想御手
73.918,普通弹幕,中,白,1594120771,0,e4eada37,35116074334158853,呃……打脸现场
273.434,普通弹幕,中,红,1594120252,0,1a634d30,35115802360283139,贩卖机危
1279.95,普通弹幕,中,白,1594119897,0,65cf4b15,35115616188235781,B站投币机制就是这里出的还有LV6也是这里的
577.041,普通弹幕,中,白,1594119698,0,ac0a6e69,35115511680335879,快斗青子
1113.332,普通弹幕,中,红,1594119521,0,11e3b5c4,35115419205369861,危——————劫匪——————危
286.18,普通弹幕,中,绿,1594119515,0,46d39a75,35115416027660295,补娘胎里的番
382.101,普通弹幕,中,白,1594119494,0,ac0a6e69,35115404904890373,大爱光子
900.843,普通弹幕,中,白,1594119411,0,cc768cf0,35115361493843973,虽然没有男主但是女主有喜欢的男孩子哟
14.979,普通弹幕,中,白,1594118826,0,60bbed46,35115054428848133,又来咯
1106.897,普通弹幕,中,红,1594118687,0,e8ed8c97,35114981617827845,危         劫匪           危
91.868,普通弹幕,中,白,1594118047,0,84454d3c,35114646279553031,安详
947.842,普通弹幕,中,白,1594117050,0,faa9ac22,35114123302273027,233333
488.776,普通弹幕,中,黄,1594115933,0,75263ec2,35113537931575303,嘿嘿嘿
219.942,普通弹幕,中,白,1594115919,0,faa9ac22,35113530830094343,哔哩哔哩 ( ゜-゜)つロ 干杯~
21.319,底部弹幕,中,红,1594115132,0,b45b64f4,35113118057627655,小混混危
386.357,普通弹幕,中,红,1594114678,0,7de96072,35112879907667971,补上个星球的番
28.516,普通弹幕,中,白,1594114542,0,7697c81e,35112808617082885,混混危险
382.265,普通弹幕,中,白,1594113761,0,96f9f087,35112399388278787,婚前天美，婚后光子
1249.723,普通弹幕,中,白,1594113196,0,21ec16f5,35112102972620803,汽车   危！
470.225,普通弹幕,中,白,1594112994,0,2479b5f6,35111996940091399,投币
276.453,普通弹幕,中,白,1594112766,0,2479b5f6,35111877307006981,贩卖机危
139.807,普通弹幕,中,白,1594111901,0,dc681456,35111423890161667,特意回来听OP
1198.373,普通弹幕,中,白,1594111594,0,3eaac357,35111263240978435,佩恩直呼内行
1338.423,普通弹幕,中,白,1594111406,0,8029fbe1,35111164682698755,上一个无敌的还在太空飘着呢
941.073,普通弹幕,中,白,1594111308,0,3eaac357,35111113308766211,疯狂打脸
776.453,普通弹幕,中,白,1594111133,0,3eaac357,35111021283639299,好快的车
771.653,普通弹幕,中,白,1594111121,0,3eaac357,35111014919307267,哎哎，wtf
529.609,普通弹幕,中,白,1594110828,0,3eaac357,35110861318127619,都是绅士啊
1332.076,普通弹幕,中,白,1594110682,0,bfebbfe7,35110785119158275,不考虑人质的吗
288.451,普通弹幕,中,红,1594110438,0,1327b996,35110657097465861,安全裤报告：有狙击手
1224.684,底部弹幕,中,蓝,1594110012,0,7cb457fe,35110433642774533,泪爷这里真的爱了
1076.644,底部弹幕,中,蓝,1594109841,0,7cb457fe,35110344195047431,前方高能
697.796,普通弹幕,中,白,1594109699,0,a6646a4d,35110269512318979,木叶丸同款红脸
161.079,普通弹幕,中,白,1594109116,0,a6646a4d,35109963829346309,经典
879.816,底部弹幕,中,红,1594108124,0,f50cd1de,35109443899228163,泪爷：剧本还是看一下出来吧
688.854,普通弹幕,中,白,1594107833,0,beaf142e,35109291245961221,看魔法禁书目录时，有人说应该先看超炮
548.494,普通弹幕,中,白,1594107651,0,beaf142e,35109195909955587,鲁迅都知道了
513.054,普通弹幕,中,白,1594107609,0,beaf142e,35109173772419075,车车，好快
1396.533,普通弹幕,中,黄,1594105917,0,1e520a85,35108286419173381,正道の光が大地を照らした。
