视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1345.591,普通弹幕,中,白,1588521574,0,88e95555,32180482470838277,不去烧烤，就亏了
564.427,普通弹幕,中,白,1588521523,0,e2d15763,32180455590068229,布鲁克直呼内行
1315.412,普通弹幕,中,白,1588520572,0,1fbc97b3,32179957106999303,投币啦
314.93,底部弹幕,中,红,1588520531,0,52c38676,32179935655231495,ilil
868.664,普通弹幕,中,红,1588520523,0,8e10833d,32179931543764997, 电脑配件是什么梗？
1243.902,普通弹幕,中,白,1588520494,0,1fbc97b3,32179916586876933,干架
701.063,普通弹幕,中,白,1588520168,0,fd49305c,32179745690484739,有男主嘛？
157.82,普通弹幕,中,白,1588520068,0,a80d74f1,32179693224984579,超赞的感觉哈哈哈
1196.768,普通弹幕,中,白,1588519955,0,ca990b75,32179633513299973, 人体边瞄大师
165.496,普通弹幕,中,白,1588519735,0,49682857,32179518476648455,夢のはじまり
534.507,底部弹幕,中,黄,1588519726,0,c2407699,32179513892798467,腹黑初春
585.425,普通弹幕,中,白,1588519700,0,c941748e,32179500330516483,女少口阿
392.747,底部弹幕,中,黄,1588519570,0,c2407699,32179431876853763,婚前天美
360.577,底部弹幕,中,黄,1588519509,0,c2407699,32179399754252295,测视力看的背面好吗，有在认真看嘛
1394.197,底部弹幕,中,红,1588519354,0,f5df8b58,32179318447669251,最安全的不是第三新东京市？
65.469,底部弹幕,中,红,1588519208,0,c2407699,32179242228776965,众所周知，学园都市是最安全的地方
418.041,普通弹幕,中,红,1588519148,0,ed11d584,32179210947657735,听 海的声音
278.144,底部弹幕,中,黄,1588519143,0,8d2f4185,32179207899447303,金坷垃！
1180.49,普通弹幕,中,白,1588519068,0,428e34b0,32179168561070083,螺旋丸？
909.703,底部弹幕,中,黄,1588519015,0,945c21f2,32179140908023815,咕噜咕噜
274.001,普通弹幕,中,红,1588518994,0,ed11d584,32179130032193541,贩卖机 危
555.815,普通弹幕,中,黄,1588518986,0,8193a2bf,32179125757673477,真让人脸扁
588.743,普通弹幕,中,白,1588518004,0,35ea0044,32178610616926213,E级人员？
1107.365,普通弹幕,中,白,1588517722,0,ee8ee299,32178462781341699,张三，李四
469.471,普通弹幕,中,白,1588517134,0,98ea79b7,32178154975002629,炮姐有的
16.596,普通弹幕,中,白,1588516993,0,c1e1b2dc,32178080677101573,这是魔禁吧
818.486,普通弹幕,中,粉,1588516992,0,7444b767,32178080353615875,抱走黑子
792.166,普通弹幕,中,粉,1588516962,0,7444b767,32178064372793351,一个字，宠！
778.066,普通弹幕,中,黄,1588516939,0,7444b767,32178052625072131,车车，好快的车车
122.533,底部弹幕,中,白,1588516918,0,e32b5ef,32178041353928709,前方高能
468.544,普通弹幕,中,白,1588516856,0,49468c38,32178009085050887,是天堂
743.341,普通弹幕,中,白,1588516782,0,c110480a,32177970342264835,哈哈
504.366,普通弹幕,中,黄,1588516649,0,7444b767,32177900371836933,车车，好快的车车
489.726,普通弹幕,中,粉,1588516627,0,7444b767,32177888830160901,抱走黑子
10.859,普通弹幕,中,粉,1588516606,0,7444b767,32177877852094471,为战损黑献出心脏！！！
93.588,普通弹幕,中,白,1588516507,0,b72593e1,32177825826471943,罪恶都市
506.064,普通弹幕,中,白,1588516203,0,1f294dea,32177666900623363,以为有
138.324,底部弹幕,中,白,1588515725,0,1e8429a4,32177416161460227,这个城市竟然有人敢犯罪
108.936,普通弹幕,中,白,1588515673,0,f5df8b58,32177389024837637,夹击妹都
696.271,底部弹幕,中,红,1588515637,0,c2e75d00,32177370067107843,等级是什么
424.436,普通弹幕,中,白,1588515634,0,f397f204,32177368582324227,补。。。。的番
75.856,普通弹幕,中,白,1588514696,0,5947bf89,32176876609339395,钞能力
1182.098,普通弹幕,中,白,1588514618,0,c121ee53,32176835898376197,搜啦
1117.947,普通弹幕,中,白,1588514280,0,1d35bd46,32176658259640325,赤砂之蝎，迪达拉，阿飞抢劫银行？
665.797,普通弹幕,中,白,1588514071,0,61b170bb,32176548822908931,讲真的，超能力者七个人哪个是正常人，只有炮姐还算正常了
602.971,普通弹幕,中,白,1588513621,0,7f6f3683,32176312918999043,摄影师今天和梁非凡一桌
56.498,普通弹幕,中,白,1588513530,0,61b73e03,32176265298968581,补1岁的番
1198.541,普通弹幕,中,白,1588513448,0,50ca0e67,32176222208786437,安德
292.838,普通弹幕,中,白,1588513170,0,c8ba5b82,32176076694224903,看到那个双马尾的缝了
1296.098,普通弹幕,中,白,1588513074,0,df41c8cf,32176026096238595,炮王
826.421,普通弹幕,中,白,1588513027,0,50ca0e67,32176001765605379,车门焊死
808.381,普通弹幕,中,白,1588512997,0,50ca0e67,32175986018615299,ohhhhhhh
395.172,普通弹幕,中,白,1588512993,0,9880de09,32175983735865347,不要发年龄
786.401,普通弹幕,中,白,1588512966,0,50ca0e67,32175969459503109,好快的量子飞船
771.221,普通弹幕,中,白,1588512937,0,50ca0e67,32175954178605063,开量子飞船
515.351,底部弹幕,中,橙,1588512914,0,5a3a8c0a,32175942456049667,在？为何迫害芙兰）（达？
485.721,普通弹幕,中,白,1588512636,0,50ca0e67,32175796510523397,高黄预警
473.901,普通弹幕,中,白,1588512612,0,50ca0e67,32175783902969863,握草无情
163.019,普通弹幕,中,白,1588512570,0,195f9923,32175761837260805,画质感人
470.225,普通弹幕,中,白,1588512334,0,ef71bbea,32175638295085061,炮姐有！
1315.834,普通弹幕,中,白,1588512193,0,fd8277da,32175564086312965,二柱子觉得很赞
212.987,普通弹幕,中,白,1588512017,0,c0949448,32175471946366981,搜嘎，原来这歌是从这出的
247.791,普通弹幕,中,白,1588512001,0,f7194803,32175463634829317,没有男主？
170.542,普通弹幕,中,白,1588511010,0,2eed1e8a,32174944263077891,原来是这里的
157.272,普通弹幕,中,白,1588510997,0,2eed1e8a,32174937291096067,原来是这个的主题曲
723.448,普通弹幕,中,白,1588510766,0,fd8277da,32174815819857923,这个番的颜值一言难尽
353.14,普通弹幕,中,白,1588510481,0,d08f77ff,32174666906337283,补4岁的番
450.358,普通弹幕,中,白,1588510468,0,fd8277da,32174659863576581,鬼鲛：这什么东西这么弱
1212.689,普通弹幕,中,白,1588510258,0,3b5f2882,32174549628878855,她目前还做不到传到体内，除非五级，而且还要别人不动，站在那里。
349.842,普通弹幕,中,白,1588510237,0,d1abde86,32174538683318277,38°C低烧
1128.421,底部弹幕,中,红,1588510215,0,99213532,32174527188303877,危，一路走好
