视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1306.039,底部弹幕,中,黄,1595864824,0,881943ec,36030460517679107,电击小子
551.293,普通弹幕,中,白,1595864427,0,d661abc2,36030252147277831,官方狙击手
139.006,底部弹幕,中,黄,1595863474,0,881943ec,36029752829542403,不碎屏了 爷青结
550.062,普通弹幕,中,白,1595863217,0,d0fb520a,36029617930240005,官方狙击手最为致命
668.534,普通弹幕,中,白,1595862882,0,3bf00094,36029442047344645,一听就很平
242.28,普通弹幕,中,白,1595862582,0,f05ebf1b,36029284965941251,丄丄二（口廿口）
366.484,普通弹幕,中,白,1595862289,0,ccb1f67a,36029131332255751,补4岁的番
456.94,普通弹幕,中,白,1595861950,0,d325f79f,36028953409355781,就浙？
368.291,普通弹幕,中,白,1595861819,0,69e14f67,36028885243527175,补1岁的番
1376.301,底部弹幕,中,黄,1595861710,0,31571ae9,36028827706589187,之前三个无敌的一个停止了思考一个遇见JO护车一个还在不停死
205.179,普通弹幕,中,白,1595861683,0,d325f79f,36028813897891845,热心市民御坂美琴
1255.921,普通弹幕,中,白,1595861609,0,59ecd81d,36028774906068999,太惨了哈哈哈。
1194.224,底部弹幕,中,红,1595861438,0,c439f934,36028685416923143,鸣人直呼内行
1300.955,普通弹幕,中,白,1595861324,0,765e9b1f,36028625370742791,尾兽玉
1195.332,普通弹幕,中,白,1595861259,0,765e9b1f,36028591244836867,佩恩直呼内行
1195.332,普通弹幕,中,白,1595861246,0,765e9b1f,36028584395538439,黑棒
1241.494,普通弹幕,中,白,1595860983,0,a577f4a6,36028446593253383,危危
339.628,普通弹幕,中,蓝,1595860721,0,4ca46941,36028309348810755,这是。。女校？
321.428,普通弹幕,中,白,1595860626,0,17249ef0,36028259483779075,补4岁的番
1489.082,普通弹幕,中,白,1595860615,0,8f0ecc69,36028253722378245,原来如此
495.365,普通弹幕,中,白,1595860513,0,12cb401a,36028200117600259,胸？
345.811,普通弹幕,中,白,1595860397,0,bbd3891d,36028139663523907,补四岁的番
461.417,普通弹幕,中,白,1595860355,0,12cb401a,36028117525463045,这只是个技能而已，真实的能力是操控电磁
216.574,普通弹幕,中,白,1595860044,0,c8cecd19,36027954488672261,哔哩哔哩-(゜-゜)つロ乾杯~
176.068,普通弹幕,中,白,1595859926,0,a67529d4,36027892453343237,百用不厌的电脑配件
455.717,普通弹幕,中,白,1595859635,0,e5cc9a3d,36027739735588869,菲律宾炸鱼队
662.912,普通弹幕,中,白,1595859300,0,4b9bf6e2,36027564048252935,人脉的重要性
526.025,普通弹幕,中,白,1595859196,0,933a4b10,36027509868855301,两个头
866.558,普通弹幕,中,白,1595859023,0,9ce91d04,36027419159166983,军火库
101.821,普通弹幕,中,白,1595858954,0,3fbafe4f,36027383119609861,众所周知，头发越粉，打人越狠
523.559,普通弹幕,中,白,1595858946,0,6d26b220,36027378532089863,名言名句
1485.263,底部弹幕,中,黄,1595858314,0,c29deb3,36027047455227911,ed只看一遍！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
359.55,普通弹幕,中,白,1595858230,0,6f993ddf,36027003443871747,教主呢
299.478,普通弹幕,中,白,1595858170,0,6f993ddf,36026971985543175,教主呢》？
1309.336,普通弹幕,中,白,1595857870,0,7385208c,36026814653005831,狙击手发现有安全裤
236.445,普通弹幕,中,白,1595857661,0,9a56c104,36026704820436995,终于有时间追番了
574.239,底部弹幕,中,黄,1595857432,0,c29deb3,36026584839749639,赢了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
467.841,底部弹幕,中,黄,1595857316,0,c29deb3,36026524229959683,哇哦！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
877.308,普通弹幕,中,白,1595857185,0,e8bac143,36026455219503111,好听就是好头
