视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
123.74,普通弹幕,中,白,1584460716,0,31eb1daa,30051423350685701,好中=
174.325,普通弹幕,中,白,1584460536,0,68456dc7,30051329211105287,全体起立！
1064.958,普通弹幕,中,白,1584460204,0,abbce85,30051154978144261,像极了我
233.073,普通弹幕,中,白,1584459793,0,48bb841e,30050939378335747,嘿嘿
563.516,普通弹幕,中,白,1584459686,0,d2f08923,30050883413213191,要不和炮姐一样穿短裤。。。
17.152,普通弹幕,中,白,1584459645,0,7c60421f,30050862215725063,为什么作画都不是一个级别的
1279.554,普通弹幕,中,白,1584459626,0,aa64fcb7,30050851932340227,走好
114.239,普通弹幕,中,白,1584459402,0,d7212b5d,30050734420525059,mk
1037.958,普通弹幕,中,白,1584459366,0,aa64fcb7,30050715925217287,看弹幕使我分神
208.888,普通弹幕,中,白,1584459081,0,cf380ded,30050566236274693,没人吗
201.832,普通弹幕,中,白,1584459068,0,cf380ded,30050559696306181,没人？
774.28,普通弹幕,中,白,1584459020,0,f02bc28f,30050534387875845,我没有这种癖好
768.503,普通弹幕,中,白,1584458799,0,b2de2561,30050418459410439,为人从不白嫖，但是币不够就另当别论了
786.282,普通弹幕,中,白,1584458730,0,aa64fcb7,30050382046035973,大橘已定
750.278,普通弹幕,中,白,1584458652,0,b2de2561,30050341115396101,为人从不白嫖，只不过是币不够了
552.929,普通弹幕,中,黄,1584458448,0,d4d80c0e,30050234644561927,后面男生脸红
662.205,普通弹幕,中,白,1584458385,0,d854fd12,30050201233784837,得得得得得得得得得
489.829,普通弹幕,中,黄,1584458365,0,d4d80c0e,30050191062597637,摄影师拍的
16.958,普通弹幕,中,白,1584458327,0,8bc2f890,30050171139129349,我倒是vip
249.681,普通弹幕,中,红,1584458171,0,9aefc56,30050089018327045,男主角在哪？
243.921,普通弹幕,中,红,1584458155,0,9aefc56,30050080957399045,没有男主角？
162.571,普通弹幕,中,红,1584457962,0,46cc5699,30049979563769859,我来看弹幕的
232.612,普通弹幕,中,白,1584457805,0,930c9ee5,30049897475997703,补番
32.978,普通弹幕,中,白,1584457744,0,d854fd12,30049865415786503,限免真好
529.609,普通弹幕,中,白,1584457637,0,3e62f3e0,30049808964648963,这个番有男主吗？
567.733,底部弹幕,中,黄,1584457347,0,5dbe19bc,30049657087852549,臣附议
1479.074,底部弹幕,中,橙,1584457304,0,ebc62169,30049634680832007,ep不跳不跳
707.368,普通弹幕,中,白,1584457139,0,57604b2b,30049548125077511,王境泽:？？？
1317.596,底部弹幕,中,橙,1584457119,0,ebc62169,30049537532887045,没炸死是因为操控物理参数留了他一命
1124.095,底部弹幕,中,橙,1584456831,0,ebc62169,30049386789601285,哥们你要清楚自己身处在魔法时代
52.636,普通弹幕,中,白,1584456716,0,b9b70f34,30049326263173125,快  白嫖时间到
979.949,底部弹幕,中,橙,1584456650,0,ebc62169,30049291675369479,哈哈哈哈
600.466,普通弹幕,中,白,1584456605,0,f8199c61,30049268409040901,好可爱啊啊啊啊啊啊
910.355,底部弹幕,中,橙,1584456554,0,ebc62169,30049241210552323,大橘已定
904.482,底部弹幕,中,绿,1584456536,0,ebc62169,30049231740862469,精 心 挑 选
144.866,普通弹幕,中,黄,1584456453,0,ddda4f54,30049188527472647,君指先跃动の光は，私の一生不变の信仰に，唯私の超电磁炮永世生き
389.305,普通弹幕,中,白,1584456394,0,f8199c61,30049157742329925,炮姐最牛
392.429,普通弹幕,中,白,1584456255,0,d1ab3cf4,30049084484616195,女帝？
769.233,底部弹幕,中,黄,1584456165,0,ebc62169,30049037624803335,我 没 有 这 种 癖 好——
33.66,普通弹幕,中,白,1584456054,0,33959bb5,30048979253723141,白嫖的我不能一个晚上看不完！
709.526,底部弹幕,中,黄,1584456021,0,ebc62169,30048961981579269,限免让我们相遇！
678.423,底部弹幕,中,黄,1584455967,0,ebc62169,30048933707251717,后宫番 炮姐的后宫
656.073,底部弹幕,中,黄,1584455925,0,ebc62169,30048911491072005,大橘已定！
252.61,普通弹幕,中,白,1584455679,0,726fac0,30048782443872261,宇智波美琴
346.49,普通弹幕,中,白,1584455587,0,2126feb8,30048734471520263,没有男主嘛啊啊啊啊啊啊啊啊啊
437.396,底部弹幕,中,黄,1584455531,0,ebc62169,30048704860258307,那 是 我 姐
62.738,普通弹幕,中,白,1584455524,0,726fac0,30048701298245637,炮姐是宇智波一族的
27.298,普通弹幕,中,白,1584455473,0,726fac0,30048674789720069,宇智波美琴
381.024,底部弹幕,中,黄,1584455469,0,ebc62169,30048672358596615,光子粉！
550.424,普通弹幕,中,白,1584455202,0,22d0e19f,30048532730740741,本子真多
1163.546,普通弹幕,中,红,1584455165,0,45fb5061,30048513170079751,把手给我
176.062,底部弹幕,中,白,1584455154,0,ebc62169,30048507610529797,补 番 专 用
383.824,普通弹幕,中,白,1584455030,0,22d0e19f,30048442299449351,我去，让我想到了艾巴格林
123.412,底部弹幕,中,橙,1584455028,0,ebc62169,30048441140772869,太nm帅
98.397,底部弹幕,中,橙,1584454995,0,ebc62169,30048423860764677,强 人 所 难
191.901,底部弹幕,中,白,1584454902,0,bb95b800,30048375240392707,君指先跃动の光は、私の一生不变の信仰に、唯私の、超电磁炮永生き！
188.521,底部弹幕,中,白,1584454894,0,bb95b800,30048370883559429,君指先跃动の光は、私の一生不变の信仰に、唯私の、超电磁炮永生き！
21.265,底部弹幕,中,橙,1584454883,0,ebc62169,30048365390069765,刚看完T过来 准备爆肝前两季了！
657.863,普通弹幕,中,白,1584454695,0,bbce9d1a,30048266570694659,hajime san
181.885,普通弹幕,中,白,1584454689,0,bb95b800,30048263351042051,你指尖跃动的光芒，是我此生不变的信仰，唯我超电磁炮永世长存
1272.351,普通弹幕,中,绿,1584454597,0,954f5fe2,30048215438458885,充电？疯狂暗示
426.037,普通弹幕,中,红,1584454255,0,b8416c84,30048035997745157,这部有男主吗？各位大哥
737.991,普通弹幕,中,绿,1584454050,0,954f5fe2,30047928820695045,帕克的妹妹？？？
8.371,普通弹幕,中,红,1584453986,0,45fb5061,30047895176609795,瞧瞧你发现了什么
420.537,普通弹幕,中,白,1584453977,0,eaa900e6,30047890116182019,都是女的的那个，常盘台是女校
662.571,普通弹幕,中,绿,1584453967,0,954f5fe2,30047884826640389,原来大佬最高就六级，投币是这个意思啊
175.388,普通弹幕,中,红,1584453413,0,65d2866d,30047594500587523,君指先跃动の光は，私の一生不变の信仰に，唯私の超电磁炮永生ま！
1239.782,普通弹幕,中,白,1584453300,0,64cd756f,30047535228780547,你没了
534.795,普通弹幕,中,白,1584453273,0,b25250d7,30047521136967687,漆黑子弹里面的萝莉
1030.297,普通弹幕,中,白,1584452935,0,a7dfdd71,30047343920283651,魂 
1281.168,普通弹幕,中,绿,1584452915,0,d0d8b343,30047333729697797,灵车漂移
1360.076,普通弹幕,中,白,1584452865,0,9698c511,30047307533123591,贝蒂
933.561,普通弹幕,中,白,1584452400,0,9698c511,30047063331307525,王境泽回来
1075.613,普通弹幕,中,白,1584452218,0,26691e64,30046968055595011,当麻要来了
1034.205,普通弹幕,中,白,1584452156,0,26691e64,30046935438589959,纳豆，奶油，嘿嘿嘿
1284.84,普通弹幕,中,白,1584452126,0,ed04aa11,30046919680065539,bilibilibilibili
776.029,普通弹幕,中,白,1584452109,0,9698c511,30046911092752387,出大问题
0.083,普通弹幕,中,白,1584452095,0,525a92c0,30046903708155911,来听OP
753.927,普通弹幕,中,白,1584452023,0,9698c511,30046865855086599,是贝蒂的声线没错了
1199.069,底部弹幕,中,红,1584451889,0,f2dccddd,30046795607834629,动作指导:天道佩恩
633.407,普通弹幕,中,白,1584451886,0,9698c511,30046793890791431,鸡你太美笑死我
624.058,普通弹幕,中,白,1584451708,0,26691e64,30046700852740101,当麻会偶尔出来
453.107,普通弹幕,中,白,1584451612,0,9698c511,30046650333396999,带学生
372.427,普通弹幕,中,白,1584451531,0,9698c511,30046608014966789,？？？？？？？？？？？？？？七十几什么
1341.759,普通弹幕,中,白,1584451439,0,d39917b,30046559851249671,狙击手正在说握草操操擦
137.603,普通弹幕,中,白,1584451278,0,9698c511,30046475070734341,赖莎马
78.748,普通弹幕,中,白,1584451205,0,9698c511,30046437090787333,出大问题
2.898,普通弹幕,中,白,1584450967,0,26691e64,30046312298184711,为了第三季，再刷
495.926,普通弹幕,中,白,1584450932,0,20654d97,30046293621997575,没人评论吗
569.989,底部弹幕,中,黄,1584450919,0,afd3063b,30046286837186567,请务必这么做
656.235,底部弹幕,中,白,1584450846,0,e4b9a271,30046248708341765,so we back in the mind
654.355,底部弹幕,中,白,1584450832,0,e4b9a271,30046241220984837,aw man
539.809,普通弹幕,中,白,1584450830,0,afd3063b,30046240405192709,泪爷好
655.196,底部弹幕,中,白,1584450794,0,e4b9a271,30046221897302021,aw man
186.642,普通弹幕,中,白,1584450686,0,4e41de6d,30046165123203079,bilibili
1169.236,底部弹幕,中,红,1584450679,0,474fb1d3,30046161212014597,动作指导：草薙京
234.247,普通弹幕,中,白,1584450541,0,ac9905c3,30046088769044549,没有男主角
1246.996,普通弹幕,中,白,1584450494,0,3cc392f8,30046063967076357,活着不好吗
556.62,普通弹幕,中,白,1584450376,0,af676061,30046002418286599,像极了我的姐妹
1127.445,普通弹幕,中,白,1584450362,0,3cc392f8,30045994903666757,走好
1014.888,普通弹幕,中,白,1584450353,0,1b43cacc,30045990395314183,嘎嘎嘎嘎嘎
97.346,底部弹幕,中,红,1584450255,0,f193fc22,30045938954272775,限免让我们相遇
890.462,普通弹幕,中,紫,1584450165,0,1b43cacc,30045891839655939,vvvvvvvv
796.08,普通弹幕,中,紫,1584450088,0,1b43cacc,30045851495170051,vv
451.773,普通弹幕,中,白,1584449902,0,f22173ab,30045753951387653,硬币质量不错
1385.513,普通弹幕,中,白,1584449749,0,d16d3b34,30045673580134403,怎么升级呢 啊哈哈哈哈
1117.054,普通弹幕,中,白,1584449137,0,cd599089,30045352724267011,头发好蝎
205.959,普通弹幕,中,紫,1584448784,0,474fb1d3,30045167772237829,停更别走！！！
393.136,普通弹幕,中,白,1584448021,0,e6e17abb,30044767794495493,这胸的对比太真实了……
476.768,普通弹幕,中,白,1584447897,0,6fb3b13a,30044702644895749,前方核能
611.59,普通弹幕,中,蓝,1584447542,0,545e90d7,30044516621221891,噗噗噗噗噗噗
157.072,普通弹幕,中,白,1584447398,0,acab8870,30044440881528835,鸡皮起来了
7.549,普通弹幕,中,白,1584447043,0,6a2e48a2,30044254625595397,四刷开始
102.017,普通弹幕,中,白,1584446956,0,545e90d7,30044209213341699,为什么一方兄没遇到这么好的辅助……
288.391,普通弹幕,中,白,1584446837,0,9aa8c917,30044147071057925,这腿就尼玛长的离谱
