视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1245.746,普通弹幕,中,白,1530460690,0,ddfb1f01,2907153978884096,兄弟，一路顺风
944.843,普通弹幕,中,白,1530460678,0,75e0e814,2907153978359808,真香
455.355,普通弹幕,中,白,1530459228,0,c7875e94,2907153976262656,炮姐发一个超电磁炮我就投一个硬币
963.605,普通弹幕,中,红,1530458918,0,fa3abbc7,2907153975214080,2018  7  1  开始补番
201.854,普通弹幕,中,白,1530458453,0,505519b9,2907153974165504,你把我一方通行当做什么
264.381,普通弹幕,中,蓝,1530457960,0,75478379,2907153973116928,颜表立
257.725,普通弹幕,中,蓝,1530457941,0,75478379,2907153972068352,全程懵逼
253.194,普通弹幕,中,白,1530457925,0,75478379,2907153970495488,全程懵逼
655.442,底部弹幕,中,黄,1530457782,0,fb8cb58,2907153969446912,白井黑子？ 白切黑么
630.525,底部弹幕,中,黄,1530457712,0,fb8cb58,2907153968922624,不好意思我只有 超大陆
1257.761,普通弹幕,中,黄,1530457699,0,e7b20e4f,2907153967874048,官方吐槽，最为致命
1218.794,普通弹幕,中,黄,1530457630,0,e7b20e4f,2907153966825472,你要的栏杆视角…
1209.378,普通弹幕,中,黄,1530457595,0,e7b20e4f,2907153965776896,噶韭菜！
232.781,普通弹幕,中,白,1530457364,0,5b2f8fd0,2907153964728320,新人懵壁
942.244,普通弹幕,中,白,1530456901,0,6277e452,2907153962631168,真香
1058.267,普通弹幕,中,白,1530456765,0,c14667b3,2907153961582592,大橘已定
142.474,普通弹幕,中,黄,1530456673,0,28dfec44,2907153960009728,欧尼萨麻
1401.288,底部弹幕,中,黄,1530456479,0,7cff3a0e,2907153958961152,橘势已定
764.47,普通弹幕,中,白,1530456228,0,82c364ca,2907153955815424,6666
245.614,普通弹幕,中,白,1530456204,0,5af1c347,2907153955291136,说到风纪委员，我想到了云雀学长
1110.218,底部弹幕,中,黄,1530456161,0,7cff3a0e,2907153954242560,出现了！夹击妹抖！
156.396,普通弹幕,中,红,1530455712,0,238cac5a,2907153952145408,已经没有当年那么多了。。
65.573,普通弹幕,中,白,1530455427,0,ab88799a,2907153951096832,真香
1421.661,普通弹幕,中,白,1530454930,0,d245f4ff,2907153950572544,。
555.438,普通弹幕,中,白,1530454406,0,4917b8ab,2907153949523968,掀裙狂魔佐天泪子
625.518,普通弹幕,中,白,1530454199,0,80a7ec09,2907153948475392,绿谷
14.42,普通弹幕,中,白,1530453789,0,f24622a7,2907153946378240,重温
1170.696,普通弹幕,中,白,1530453726,0,34a870d8,2907153945329664,666
238.687,普通弹幕,中,白,1530453555,0,4e9a37ad,2907153944805376,新人
53.579,普通弹幕,中,白,1530452553,0,f50b4474,2907153943756864,真香
1333.706,底部弹幕,中,白,1530452133,0,16a6b85f,2907153941659648,投币干什么，愣着啊！
119.344,底部弹幕,中,黄,1530452066,0,ae108ff7,2907153940611072,核平
66.044,底部弹幕,中,黄,1530452011,0,ae108ff7,2907153939562496,真香
250.621,普通弹幕,中,白,1530451610,0,69667d73,2907153939038208,夹击妹抖是什么梗？
1312.268,普通弹幕,中,白,1530451376,0,edc7c422,2907153936941056,孩子卒
1314.439,普通弹幕,中,白,1530450957,0,6e5d4f82,2907153934319616,wdf
1276.935,普通弹幕,中,白,1530450918,0,6e5d4f82,2907153933271040,真香预定
1245.277,普通弹幕,中,白,1530450880,0,6e5d4f82,2907153932222464,壮士一去兮不复还
1240.541,普通弹幕,中,白,1530450872,0,6e5d4f82,2907153931173888,壮士走好
1094.386,普通弹幕,中,白,1530450712,0,6e5d4f82,2907153929601024,真香预定
1031.048,普通弹幕,中,白,1530450631,0,6e5d4f82,2907153928552448,橘里橘气
1001.117,普通弹幕,中,白,1530450596,0,6e5d4f82,2907153927503872,真香
236.523,普通弹幕,中,白,1530450580,0,c50480ad,2907153926455296,新人懵逼中
952.712,普通弹幕,中,白,1530450546,0,6e5d4f82,2907153925931008,真香
942.045,普通弹幕,中,白,1530450533,0,6e5d4f82,2907153924882432,真香
939.122,普通弹幕,中,白,1530450527,0,6e5d4f82,2907153923833856,真香
930.013,普通弹幕,中,白,1530450517,0,6e5d4f82,2907153922785280,真香
861.832,普通弹幕,中,白,1530450447,0,6e5d4f82,2907153921736704,好锅
848.754,普通弹幕,中,白,1530450428,0,6e5d4f82,2907153921212416,真香
676.5,普通弹幕,中,白,1530450419,0,12c1c2ec,2907153920163840,一方还是很强的
802.013,普通弹幕,中,白,1530450380,0,6e5d4f82,2907153919115264,路人瞩目
784.157,普通弹幕,中,黄,1530450356,0,6e5d4f82,2907153918066688,大橘已定
552.16,普通弹幕,中,白,1530450281,0,12c1c2ec,2907153917018112,LV6上升气流佐天泪子
28.833,普通弹幕,中,白,1530450270,0,ee38856f,2907153916493824,混混快跑
8.599,普通弹幕,中,白,1530450232,0,ee38856f,2907153915445248,补番
1409.464,普通弹幕,中,黄,1530450151,0,50592eed,2907153914396672,爹妈飞~
527.965,普通弹幕,中,黄,1530450090,0,6e5d4f82,2907153913348096,橘里橘气
932.463,普通弹幕,中,白,1530450060,0,c21eccbf,2907153912299520,王境泽定律
511.24,普通弹幕,中,白,1530450020,0,6e5d4f82,2907153908105216,ohli fucking shit
293.908,普通弹幕,中,白,1530449974,0,150f35e5,2907153907056640,介个妹妹滴配音是出包王女的沛凯吧？
241.461,普通弹幕,中,白,1530449734,0,6e5d4f82,2907153906008064,新人懵逼+1
674.198,普通弹幕,中,白,1530449651,0,314dc2c4,2907153904959488,就是生不了
671.489,普通弹幕,中,白,1530449638,0,314dc2c4,2907153903910912,百合大法好
72.993,普通弹幕,中,白,1530449625,0,6e5d4f82,2907153902862336,真香
21.499,普通弹幕,中,红,1530448567,0,3a6846d9,2907153894473728,走好
1100.443,普通弹幕,中,白,1530448346,0,e5bc69d6,2907153891328000,请收下我的膝盖
1098.246,普通弹幕,中,白,1530448342,0,e5bc69d6,2907153890279424,请收下我的膝盖
517.814,普通弹幕,中,白,1530448275,0,32c84c26,2907153887657984,摄影师满汉全席
20.12,普通弹幕,中,白,1530447395,0,96d3e785,2907153885560832,再追一遍
327.36,普通弹幕,中,白,1530447242,0,45c925e3,2907153884512256,绿灯小人风骚的走姿……
1269.295,普通弹幕,中,红,1530447188,0,792b3fb9,2907153882939392,官方强行解释
591.526,普通弹幕,中,白,1530446983,0,9c47cc1,2907153881366528,亚梦
142.681,普通弹幕,中,白,1530446779,0,a318148d,2907153877696512,站歌起
14.799,普通弹幕,中,白,1530446696,0,4c7c11b7,2907153876648000,新人补番
803.156,普通弹幕,中,白,1530446255,0,d136ca17,2907153874550784,电脑配件预定
3.952,普通弹幕,中,白,1530445707,0,4faf6071,2907153872977920,新人补番
1244.906,普通弹幕,中,白,1530445524,0,238ecba5,2907153871929344,壮士一去不复返
1386.739,普通弹幕,中,粉,1530445446,0,3ba40e06,2907153869832192,欧涅酱
274.979,普通弹幕,中,白,1530445274,0,ce41fb90,2907153869307904,自动贩卖机君日常挨踢
98.521,普通弹幕,中,白,1530445268,0,d994aff,2907153868259328,我爱黑子
861.341,普通弹幕,中,白,1530445166,0,238ecba5,2907153867210752,好锅
816.062,普通弹幕,中,白,1530445094,0,238ecba5,2907153866162176,好听吗？好听就是好锅
584.504,普通弹幕,中,白,1530445073,0,15c19750,2907153865113600,这么可爱一定是男孩子
129.759,底部弹幕,中,白,1530445060,0,5efc9b2b,2907153864065088,夹击妹抖*3
792.916,普通弹幕,中,紫,1530444644,0,e7d2f340,2907153862492160,欧尼酱你有洞
1326.752,普通弹幕,中,白,1530444410,0,c8a4deff,2907153861967872,永信老师的治裁
939.786,普通弹幕,中,白,1530444368,0,aef9197f,2907153860919296,真香！
1205.719,普通弹幕,中,白,1530443329,0,9453a95a,2907153859870720,大家都是恶魔果实能力者
169.004,普通弹幕,中,白,1530443103,0,6177ca3f,2907153858822208,这就是信仰了？
460.336,普通弹幕,中,白,1530442579,0,3f2d0fee,2907153856724992,前方高能
391.196,普通弹幕,中,白,1530442501,0,3f2d0fee,2907153856200704,一血光子
372.436,普通弹幕,中,白,1530442478,0,3f2d0fee,2907153855152128,80%女的   20%小流氓
267.957,普通弹幕,中,白,1530442341,0,3f2d0fee,2907153853054976,有！就出现2集
549.052,底部弹幕,中,红,1530442317,0,5edbcd78,2907153851482112,基佬夫来爆腚
243.937,普通弹幕,中,白,1530442305,0,3f2d0fee,2907153850433536,又看了一遍
38.881,普通弹幕,中,白,1530442095,0,3f2d0fee,2907153842569216,强行解释
98.133,普通弹幕,中,粉,1530442081,0,9453a95a,2907153841520640,贝蒂！！！
779.824,普通弹幕,中,白,1530439803,0,d1e22672,2907153838374912,正因生不了，才能随便搞
530.846,普通弹幕,中,白,1530439532,0,d1e22672,2907153836802048,橘里橘气
1276.125,普通弹幕,中,白,1530439207,0,7ae399b0,2907153831559168,目测雷电法王与目标A距离为50米。
636.116,普通弹幕,中,白,1530439145,0,6b3fc22e,2907153829986304,拉二抢眼
1189.43,普通弹幕,中,白,1530439004,0,7ae399b0,2907153826316288,速度或瞬移
53.641,底部弹幕,中,黄,1530438908,0,d44f8e76,2907153824219136,挖掘机
1241.849,普通弹幕,中,白,1530438315,0,a380bbac,2907153821597696,(ノ°ο°)ノ前方高能预警
631.505,底部弹幕,中,黄,1530438086,0,cc9dbb5b,2907153819500544,我看到了我看到了，这货有胸诶
929.454,普通弹幕,中,白,1530438070,0,b97fbea7,2907153818976256,真香
274.636,普通弹幕,中,绿,1530438057,0,4301a8b2,2907153815830528,新人+1
1321.566,普通弹幕,中,白,1530437980,0,f50a610e,2907153809014784,这个城市都这样了，还有人敢抢劫
505.974,底部弹幕,中,黄,1530437585,0,5b249dae,2907153796956160,大橘已定
944.87,普通弹幕,中,白,1530437227,0,9faff663,2907153780178944,真想
14.248,普通弹幕,中,白,1530437187,0,9cb3a1df,2907153773887488,初来乍到
22.311,普通弹幕,中,白,1530436939,0,b97fbea7,2907153768120320,又是你们
173.199,普通弹幕,中,白,1530436854,0,81aecc44,2907153763401728,为什么跟禁书目录一样俩姐妹
1245.637,普通弹幕,中,白,1530436206,0,f8593460,2907153735614464,一路走好
231.103,普通弹幕,中,白,1530436043,0,e6647b49,2907153722507264,新人建议看魔法禁书目录
731.413,普通弹幕,中,白,1530435878,0,6f5b195f,2907153708875776,又是七，又是七，王下七武海，忍刀七人众，七人魔法使。。。
315.374,普通弹幕,中,白,1530435633,0,6f5b195f,2907153694195712,这个妹妹的声音怎么像出包王女里的机器人？
431.633,普通弹幕,中,白,1530434879,0,badef223,2907153683185664,光子好可爱
195.339,普通弹幕,中,白,1530433985,0,bd3c5e6d,2907153682137088,活在op里的男主
777.152,普通弹幕,中,白,1530433975,0,ee51dd27,2907153681088512,23333333
228.583,普通弹幕,中,白,1530433855,0,c5f718d7,2907153680564224,新人表示什么都不知道。
107.734,普通弹幕,中,白,1530433576,0,ee51dd27,2907153679515648,他？
69.457,普通弹幕,中,白,1530433537,0,ee51dd27,2907153678467072,打脸
187.286,普通弹幕,中,白,1530432538,0,87f614d7,2907153676369920,(ಡωಡ)
1114.77,普通弹幕,中,白,1530432254,0,d3b8f199,2907153675321344,布莱德，麦克，崔佛
1246.578,普通弹幕,中,白,1530431595,0,b73f84cd,2907153673748480,壮士走好
167.939,普通弹幕,中,白,1530431568,0,f8593460,2907153672699904,新人一脸懵逼
14.001,普通弹幕,中,白,1530431402,0,f8593460,2907153671651328,新人补番
229.699,普通弹幕,中,白,1530431110,0,d3b8f199,2907153099653120,新人懵逼+1
1041.184,普通弹幕,中,白,1530431022,0,ac5ca772,2907153097555968,尝过。。
509.534,普通弹幕,中,白,1530430976,0,b0b65cbc,2907153096507392,橘里橘气
945.264,普通弹幕,中,白,1530430921,0,ac5ca772,2907153095458816,哈哈哈哈
220.486,普通弹幕,中,白,1530430121,0,ac5ca772,2907153094410240,太帅了！
13.379,普通弹幕,中,白,1530429924,0,d3b8f199,2907153093885952,新人
23.021,普通弹幕,中,白,1530429777,0,e5dc4ee7,2907153092837376,夹鸡馒头
354.416,底部弹幕,中,白,1530429567,0,c6ee1e3,2907153091788800,不是二十丝？
60.953,普通弹幕,中,蓝,1530429501,0,1230b8ff,2907153090740224,前方真香定理上线
26.856,普通弹幕,中,蓝,1530429394,0,1230b8ff,2907153090215936,活着不好吗
451.802,普通弹幕,中,白,1530429248,0,51a85885,2907153089167360,投了
26.23,普通弹幕,中,白,1530428963,0,11ba9739,2907153087070208,新人补番qwq
230.757,普通弹幕,中,白,1530428790,0,134796db,2907153086021632,新人懵逼+2
573.85,普通弹幕,中,白,1530428614,0,fa322147,2907153083924480,泪子衣服*1
178.307,普通弹幕,中,红,1530428266,0,1f79eeb8,2907153083400192,波澜哥过来的。。。。。
751.052,普通弹幕,中,绿,1530427715,0,3c03a12e,2907153081827328,弹幕呢
1238.474,普通弹幕,中,黄,1530427506,0,8bef2bd5,2907153080254464,走好
555.368,普通弹幕,中,绿,1530427485,0,3c03a12e,2907153079205888,左下角男生懵逼
114.358,普通弹幕,中,白,1530427255,0,bab76522,2907153078157312,初春
949.234,普通弹幕,中,黄,1530427213,0,8bef2bd5,2907153077108736,233
1317.284,普通弹幕,中,白,1530427153,0,1e56cc48,2907153076060160,那个硬币是我的
1251.493,普通弹幕,中,白,1530427087,0,1e56cc48,2907153075535872,一路走好
940.221,底部弹幕,中,白,1530426954,0,c00b8726,2907153074487296,真香
631.246,普通弹幕,中,白,1530426914,0,63d9f0fc,2907153073438720,伏笔
969.437,普通弹幕,中,白,1530426899,0,8c5c3dcd,2907153072390144,前面奇行种的走错了，出门左转谢谢
1079.911,普通弹幕,中,白,1530426413,0,b8a3361d,2907153069244416,一口两个加秒吞？
349.31,普通弹幕,中,白,1530426343,0,bacf4710,2907153067147264,。。
18.604,普通弹幕,中,黄,1530426266,0,8bef2bd5,2907153065050112,新人
939.852,普通弹幕,中,白,1530426241,0,b8a3361d,2907153064001536,真香
1194.524,普通弹幕,中,白,1530426187,0,47b9f64c,2907153062953024,人体描边大师！
680.321,普通弹幕,中,白,1530425818,0,47b9f64c,2907153061904384,更强的有两个，弱的四个
162.24,普通弹幕,中,白,1530425663,0,106fc7a8,2907153060855808,你们懒了
340.278,普通弹幕,中,白,1530425608,0,b8a3361d,2907153060331520,透视！！？
70.336,普通弹幕,中,白,1530425299,0,b8a3361d,2907153059282944,这脸打的
8.206,普通弹幕,中,白,1530425229,0,b8a3361d,2907153058234368,新人补番
531.398,普通弹幕,中,白,1530424964,0,6ba87e5d,2907153057185792,风暴将军
481.778,普通弹幕,中,白,1530424893,0,6ba87e5d,2907153056137216,女校！所以没有男的
951.289,普通弹幕,中,白,1530424799,0,247c4de1,2907153055088640,真香
322.593,普通弹幕,中,白,1530424071,0,76c6efba,2907153054040064,男主依旧是男主
1236.452,普通弹幕,中,白,1530423791,0,7e53c427,2907153052991488,走好
953.513,普通弹幕,中,白,1530422875,0,26d0d9ad,2907153051942912,左下角
1069.897,普通弹幕,中,白,1530422871,0,3ec95cee,2907153051418624,加钞
59.179,普通弹幕,中,白,1530422646,0,7e53c427,2907153050370048,前方打脸
600.366,普通弹幕,中,白,1530422435,0,1592240,2907153049321472,黑色的
474.546,普通弹幕,中,白,1530422303,0,1592240,2907153048797184,摄影师呢 鸡腿够不够  我还有披萨
392.446,普通弹幕,中,白,1530422085,0,3ec95cee,2907153047748608,素养判定赛高
1185.015,普通弹幕,中,白,1530421847,0,a195fcee,2907153045127168,纯质阳炎
469.508,普通弹幕,中,白,1530421718,0,167d0ae0,2907153044078592,高能预警
578.152,底部弹幕,中,红,1530421365,0,9b68b183,2907153043030016,为了帝国和荣耀
4.419,普通弹幕,中,白,1530421236,0,167d0ae0,2907153041981440,再看一遍
48.612,普通弹幕,中,白,1530420637,0,72113adc,2907153039884288,六费电磁炮
24.8,普通弹幕,中,白,1530420614,0,72113adc,2907153037787136,六费电磁炮
25.859,普通弹幕,中,白,1530420429,0,31df8516,2907153036738624,新人
931.082,底部弹幕,中,红,1530420122,0,24588c49,2907153034117120,饭香警告
936.427,底部弹幕,中,白,1530420055,0,e155f2a8,2907153033068544,真香
929.826,普通弹幕,中,白,1530420034,0,e155f2a8,2907153032019968,真香
805.301,底部弹幕,中,黄,1530419986,0,24588c49,2907153030971392,看颜色行事
147.652,普通弹幕,中,白,1530419621,0,8d6170d2,2907153028349952,你指尖跃动的东光，是我此生不变的信仰，唯有超电磁炮永世长存
181.383,底部弹幕,中,红,1530419195,0,24588c49,2907153027301376,偷东西的徐峥你是认真的么
137.699,底部弹幕,中,蓝,1530419008,0,e02493b9,2907153026252800,准备好了没
112.099,普通弹幕,中,白,1530418971,0,e02493b9,2907153025204224,写作黑子，读作变态，意为真爱
4.619,普通弹幕,中,白,1530418830,0,e02493b9,2907153024155648,过来听歌
1366.898,普通弹幕,中,白,1530418329,0,6698087b,2907153023107072,切嗣爸爸
616.422,普通弹幕,中,白,1530418170,0,bbf3a73f,2907153022058496,无能力者才可以当马猴烧酒喔
472.018,普通弹幕,中,红,1530418001,0,385b9b43,2907153021009920,当麻到后期还是很重要的好伐
1.018,普通弹幕,中,白,1530417672,0,2b71d8d5,2907153019961344,再来一次
1467.962,普通弹幕,中,白,1530417468,0,2fa06da7,2907153017864192,确认过眼神遇见对的人!
584.845,普通弹幕,中,粉,1530416175,0,152ed4cc,2907153016291392,希灵的你们认真的吗？
777.56,普通弹幕,中,白,1530414778,0,c3ac8c36,2907153015242752,我看到了什么
364.559,普通弹幕,中,白,1530414712,0,26536313,2907153009475584,怎么全tm是女的？？？
262.174,普通弹幕,中,白,1530414587,0,26536313,2907153004756992,新人+1
21.629,普通弹幕,中,白,1530414553,0,2fa06da7,2907153002659840,炮姐
172.58,普通弹幕,中,白,1530414295,0,c3ac8c36,2907152999514112,这是      ，，，，姐妹恋？
68.778,普通弹幕,中,蓝,1530414238,0,48ac6fc2,2907152998465536,脸疼不疼
25.358,普通弹幕,中,白,1530414123,0,48ac6fc2,2907152996892672,小棍棍快跑
1248.766,普通弹幕,中,红棕,1530413646,0,e6635b04,2907152995319808,壮士走好
19.429,普通弹幕,中,白,1530413472,0,fb50abe5,2907152994271232,百合子
1360.728,普通弹幕,中,白,1530413124,0,fcb826bc,2907152993222656,切丝
694.126,普通弹幕,中,白,1530412144,0,d1837796,2907152992174080,我并非新人，只是想在魔禁中找炮姐，超炮中找当麻
213.223,普通弹幕,中,白,1530411451,0,d1837796,2907152988504064,我已习惯魔禁里找炮姐，超炮里找当麻
85.025,普通弹幕,中,白,1530409024,0,156e8c0,2907152983785472,老子名叫夹击妹抖！
184.63,普通弹幕,中,白,1530408028,0,933f4525,2907152983261184,六费电磁炮
474.36,普通弹幕,中,白,1530407889,0,3c653275,2907152982212608,加鸡腿
1275.024,底部弹幕,中,绿,1530407799,0,4700da44,2907152979066880,皮卡丘和杨永信严重不服！
98.747,普通弹幕,中,白,1530407762,0,775e9ae1,2907152978018304,夹击妹抖
90.041,普通弹幕,中,白,1530407753,0,775e9ae1,2907152976969728,抱走炮姐
12.32,普通弹幕,中,白,1530407494,0,c9374498,2907152972775424,补番喽
683.282,普通弹幕,中,白,1530406428,0,d04a88cf,2907152967008256,真香
9.279,普通弹幕,中,白,1530406412,0,b3b759ed,2907152965959680,新人补番
670.418,普通弹幕,中,白,1530406408,0,d04a88cf,2907152964911104,法克儿
508.541,普通弹幕,中,白,1530406079,0,d04a88cf,2907152963862528,可以可以
482.28,普通弹幕,中,白,1530406050,0,d04a88cf,2907152962813952,神之马赛克
289.914,普通弹幕,中,白,1530405819,0,d04a88cf,2907152961765376,罪恶的安全裤
