视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
102.545,底部弹幕,中,红,1587657457,0,dc922cb7,31727436165021701,夹鸡妹都dei斯
2.903,底部弹幕,中,棕,1587656774,0,824290ac,31727078402424835,B站开始的地方
949.662,普通弹幕,中,白,1587655096,0,8f3f5acc,31726198538108931,脸上火辣辣的
519.165,普通弹幕,中,白,1587654728,0,8f3f5acc,31726005556084743,好快的车
420.807,普通弹幕,中,白,1587654642,0,8f3f5acc,31725960321564677,补三岁的番
409.598,普通弹幕,中,白,1587654618,0,8f3f5acc,31725947750711299,补三岁的番
627.284,底部弹幕,中,黄,1587654537,0,f9fd7209,31725905579606023,泪爷的隐藏能力看剧本
162.475,普通弹幕,中,白,1587653915,0,263d28a,31725579201413123,咋没有爆屏不开心
707.409,普通弹幕,中,白,1587652617,0,b906e5c,31724898973908999,哈哈
508.645,底部弹幕,中,红,1587652599,0,d2840866,31724889414041607,摄梁桌
1287.685,底部弹幕,中,白,1587652576,0,9d9e5d49,31724877624901635,一方通行，桓根帝督，御坂美琴，麦野沈利，食蜂操祈，蓝花悦，削板军霸
416.165,普通弹幕,中,白,1587652524,0,9948b023,31724850129141765,补两岁的番
891.74,普通弹幕,中,黄,1587650173,0,215e1a51,31723617405894663,百合番吗？
237.704,普通弹幕,中,白,1587650154,0,f49bab58,31723607343759365,绝对得投
1411.96,普通弹幕,中,白,1587650016,0,c86d0478,31723534951645189,轰！！
1405.951,普通弹幕,中,白,1587650010,0,c86d0478,31723531820072963,噼里啪啦
46.122,普通弹幕,中,白,1587649951,0,edd6fbf5,31723500895469571,哔哩哔哩(゜-゜)つロ 干杯~
1247.79,普通弹幕,中,白,1587649781,0,c86d0478,31723412115161095,危！
1004.689,普通弹幕,中,白,1587649538,0,c86d0478,31723284682768391,哈哈哈
571.5,普通弹幕,中,白,1587648888,0,28a001fd,31722943988367367,女少口阿
1294.09,普通弹幕,中,红,1587648557,0,3aa165ca,31722770212061187,求此时硬币受到的压强，克服的空气阻力
626.933,普通弹幕,中,白,1587648417,0,21bdba34,31722696621948931,男の人はどこですか。
1088.062,底部弹幕,中,白,1587647954,0,9a388ef4,31722453984083975,GTA5
779.061,普通弹幕,中,黄,1587646771,0,c190cd92,31721833987309573,大橘已定
253.406,普通弹幕,中,白,1587646746,0,bcdd1ff,31721820830826501,白夜叉的声优就是好听
1327.683,普通弹幕,中,白,1587646310,0,eae7455f,31721592159993859,斯国一捏
78.317,普通弹幕,中,白,1587646053,0,c190cd92,31721457201446915,核平
909.435,普通弹幕,中,白,1587645946,0,904e842c,31721401376309255,呱太...
858.321,普通弹幕,中,白,1587645881,0,904e842c,31721367140302851,之处...
854.06,普通弹幕,中,白,1587645868,0,904e842c,31721360416309253,等级来源
407.842,普通弹幕,中,白,1587645532,0,87212f3e,31721184048971781,贝蒂吗
147.545,普通弹幕,中,白,1587645316,0,87212f3e,31721071143550979,讲到一半才看见人
343.427,普通弹幕,中,白,1587644208,0,c40fbfdf,31720489936748551,补0岁的番
