视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
36.059,普通弹幕,中,白,1550504022,0,df487b58,12248336253845506,魔禁的番外吧
316.85,底部弹幕,中,白,1550503955,0,4beb6d90,12248301088800772,炮姐你不是有硬币吗，撒币啊
369.666,普通弹幕,中,白,1550503475,0,909871b1,12248049734647812,这是指黑子的瞬间移动距离吧
662.626,底部弹幕,中,蓝,1550503210,0,b76c6999,12247910581796866,宣布，男主立马可升天
659.619,底部弹幕,中,蓝,1550503115,0,b76c6999,12247860904984580,把饮料都给你
569.594,底部弹幕,中,红,1550502066,0,96a548b4,12247310722924546,好好好好好
290.034,底部弹幕,中,红,1550501748,0,96a548b4,12247143838908416,就是就是
224.684,普通弹幕,中,白,1550500842,0,438bdc89,12246669142786052,我看见屏幕了！！！
358.179,普通弹幕,中,棕,1550500657,0,892dc5c5,12246571833884674,md这测视力？！
1006.322,普通弹幕,中,白,1550500184,0,a6953871,12246324307034114,满血复活
23.021,普通弹幕,中,白,1550498542,0,1e471c10,12245463274094596,我要第三季
178.552,普通弹幕,中,白,1550497962,0,1eb3962e,12245159241056258,我的眼睛
1506.641,普通弹幕,中,白,1550497707,0,71a462fc,12245025441185794,哦吼
1430.357,普通弹幕,中,白,1550497636,0,71a462fc,12244988382937090,贝蒂同感
1418.849,普通弹幕,中,黄,1550497568,0,5918f910,12244952447713282,能飞吗？能飞就是好爹妈。
1323.917,普通弹幕,中,白,1550497520,0,71a462fc,12244927588597762,安全气囊助攻
1040.078,普通弹幕,中,白,1550497238,0,74e7b032,12244779369234434,waduhek
1040.586,底部弹幕,中,白,1550496628,0,3a961428,12244459794202626,说没有男主的，你当上条当麻是摆设？
805.563,普通弹幕,中,白,1550496553,0,d1770efd,12244420281237506,龙儿！
1041.072,普通弹幕,中,红,1550496546,0,47c59b30,12244416603357188,煎饼果子的你是恶魔吗？
415.987,普通弹幕,中,白,1550495812,0,7d4035bc,12244032079527940,摔流产的那个过分了
31.334,普通弹幕,中,白,1550493341,0,4e4eb066,12242736172236802,哈哈
640.119,普通弹幕,中,白,1550493188,0,b7ec228f,12242656195248132,就这还高科技，我们都全面屏了
1203.121,普通弹幕,中,白,1550492571,0,e99ae696,12242332626190338,沙茶，那咋插进去造成伤害
743.192,普通弹幕,中,棕,1550492109,0,f19a2d,12242090703454208,空巢老黑
624.273,普通弹幕,中,白,1550491686,0,e99ae696,12241868601425920,消除魔法你咋定义等级，还能消除一半？执着等级的上一个人已经残了
881.388,普通弹幕,中,白,1550491341,0,5d4bd52f,12241687746707456,男主呢(ಥ_ಥ)
148.014,普通弹幕,中,白,1550490845,0,3fbed9ef,12241428018626564,日常划水
467.905,普通弹幕,中,白,1550490139,0,50079738,12241057744945156,天堂啊
411.672,普通弹幕,中,浅绿,1550490084,0,134657e5,12241029004525570,摔流产了
546.294,底部弹幕,中,红,1550489835,0,ec5c2611,12240898197815298,当初大脑宕机
