视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
1303.209,普通弹幕,中,白,1583164793,0,77252696,29371986795823107,没把他射穿就不错了
1015.144,普通弹幕,中,白,1583164707,0,6119d3a9,29371941375705159,阿里嘎多
1173.203,普通弹幕,中,白,1583164633,0,38f248d2,29371902884577285,条形玛男来了？
149.866,底部弹幕,中,红,1583164549,0,67029fa0,29371858473713667,占戈哥欠走己
1104.989,普通弹幕,中,白,1583164499,0,77252696,29371832392482821,大乔你的黄金精神怎么能允许你演这种角色
1325.531,底部弹幕,中,红,1583164457,0,882f8dc,29371810618277891,你们瞎了吧，小孩在泪邪那里
1418.181,普通弹幕,中,黄,1583164005,0,7f21e18d,29371573627518983,空耳魔鬼
1327.881,普通弹幕,中,黄,1583163900,0,7f21e18d,29371518341873671,看见没，投币会导致up主这样，所以白嫖是维护up主生命[doge]
536.196,底部弹幕,中,黄,1583163852,0,288a969b,29371493306597383,前方空穴来风
535.793,底部弹幕,中,黄,1583163829,0,288a969b,29371481064472581,前方空穴来风
32.943,普通弹幕,中,白,1583163824,0,88f1afac,29371478495461381,久闻大名
856.506,普通弹幕,中,白,1583163615,0,c3a69e48,29371369176694789,哔哩哔哩 干杯
287.36,普通弹幕,中,白,1583163599,0,77252696,29371360449921029,平角裤平角裤
47.228,普通弹幕,中,白,1583163525,0,84c17663,29371321724960775,学园都市核平每一天
892.088,普通弹幕,中,白,1583163369,0,41e03545,29371240147845125,没有弹幕吗
130.252,普通弹幕,中,白,1583163307,0,77252696,29371207566491653,茸茸立
59.292,普通弹幕,中,白,1583163231,0,77252696,29371167943950407,食堂泼辣酱
214.845,普通弹幕,中,白,1583163203,0,72e1b6b8,29371152922574855,唯一不跳片头的番，对了，还有火影
694.248,普通弹幕,中,白,1583163197,0,7f21e18d,29371150158004231,这时候看错剧本了
725.054,底部弹幕,中,白,1583163189,0,61625833,29371145466675205,没有男主
22.612,普通弹幕,中,白,1583163167,0,77252696,29371134242193413,小------------混-----------混-------------
801.934,普通弹幕,中,白,1583162986,0,c3a69e48,29371039326666755,我爱御坂美琴
285.472,普通弹幕,中,白,1583162725,0,7f21e18d,29370902290890757,暗示白嫖
1438.67,普通弹幕,中,白,1583162651,0,bab2f743,29370863583756295,当麻警告
1384.963,普通弹幕,中,白,1583162624,0,bab2f743,29370849520779271,最后还是栽倒了
1325.096,普通弹幕,中,白,1583162620,0,1574be8d,29370847694159879,一方通行：？？？
217.321,普通弹幕,中,白,1583162589,0,61625833,29370830912749573,是橘番吗
1300.735,普通弹幕,中,白,1583162472,0,d862b3e4,29370769513906179,君指先跃动の光は、私の一生不変の信仰に、唯私の超电磁炮永生き！
1297.676,普通弹幕,中,白,1583162460,0,d862b3e4,29370763548033029,君指先跃动の光は、私の一生不変の信仰に、唯私の超电磁炮永生き！
1447.488,普通弹幕,中,白,1583162323,0,83894704,29370691650846723,永远都不舍得跳的ed
281.685,普通弹幕,中,白,1583162308,0,5f862aa9,29370683606695941,前面哪个网课等等我
292.758,普通弹幕,中,白,1583162229,0,8d363413,29370642172215299,七岁的番
1090.338,普通弹幕,中,红,1583162105,0,c1491971,29370577114365955,当嘛当嘛
316.321,普通弹幕,中,白,1583161978,0,5418b4ee,29370510743175175,真没品位
1076.438,普通弹幕,中,白,1583161932,0,e2c89d31,29370486598139911,哈呜，感情深一口闷
941.52,普通弹幕,中,红,1583161928,0,c1491971,29370484651458567,境泽·炮
1175.031,普通弹幕,中,白,1583161837,0,d3e6eef3,29370437063933959,要用魔法战胜魔法
861.847,普通弹幕,中,白,1583161783,0,c1491971,29370408286289925,想要看当妈
779.601,普通弹幕,中,白,1583161782,0,f9e8b08d,29370407858995207,牛逼啊
12.419,普通弹幕,中,白,1583161703,0,59df71db,29370366579703815,发现了宝藏吗?
1253.024,普通弹幕,中,白,1583161690,0,886fc9e3,29370359750852611,。。
581.552,普通弹幕,中,黄,1583161689,0,471670aa,29370358976479237,让我康
537.984,普通弹幕,中,黄,1583161645,0,471670aa,29370336169426947,.........................
713.508,普通弹幕,中,白,1583161563,0,83894704,29370292981202951,超炮剧情线时间比魔禁早了很多
416.452,普通弹幕,中,绿,1583161528,0,471670aa,29370274779496451,某科学的jojo
1288.452,普通弹幕,中,红,1583161309,0,ec9bfdee,29370159765913603,走好
24.925,普通弹幕,中,白,1583161250,0,f666bc2f,29370129337286663,加急满兜
1008.643,普通弹幕,中,红,1583161175,0,ec9bfdee,29370089744105475,定情信物
1001.403,普通弹幕,中,红,1583161164,0,ec9bfdee,29370083968024579,前方高能
1407.5,普通弹幕,中,黄,1583161128,0,f766ef73,29370064913301511,大橘已定
575.474,普通弹幕,中,红,1583160876,0,ec9bfdee,29369932920127493,新人不要想了，头上的花是本体
210.34,普通弹幕,中,白,1583160620,0,8e0ed3bc,29369798625329159,有男主麻
194.631,普通弹幕,中,红,1583160588,0,ec9bfdee,29369782259679235,网课时代来追番
316.585,普通弹幕,中,白,1583160584,0,ec5da0f5,29369779755679749,官方吐槽
177.351,普通弹幕,中,红,1583160563,0,ec9bfdee,29369769075408899,哔哩哔哩的来源
15.86,普通弹幕,中,白,1583160521,0,64d795b6,29369747086245895,这声音好真实啊
141.992,普通弹幕,中,红,1583160515,0,ec9bfdee,29369743548874759,战歌起!
623.864,普通弹幕,中,白,1583160326,0,4a00e5bb,29369644842221573,刷完这个我就去目录
523.69,普通弹幕,中,白,1583160295,0,e2a33cf8,29369628221767685,鸡腿鸡腿，加个全家桶
168.638,普通弹幕,中,白,1583159861,0,e2a33cf8,29369400767283207,找到出处了
153.682,普通弹幕,中,白,1583159821,0,4a00e5bb,29369379786850307,战歌我是不会跳的
1103.919,普通弹幕,中,白,1583159730,0,d85ad08,29369332098662407,大家跟我把 泪目 打在公屏上
1098.456,普通弹幕,中,白,1583159675,0,d85ad08,29369303009067013,泪目
476.415,普通弹幕,中,白,1583159639,0,cebb4790,29369284427251715,天堂啊
410.227,普通弹幕,中,白,1583159593,0,86b5e893,29369260477251589,大爷来了？
1308.522,底部弹幕,中,黄,1583159579,0,1d7d5a15,29369253139316741,上一个无敌的……
395.607,普通弹幕,中,白,1583159568,0,86b5e893,29369247050760199,大爷呢？
533.158,普通弹幕,中,黄,1583159565,0,e1f2eae5,29369245705961479,。。。。
