视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
193.225,普通弹幕,中,红,1584287746,0,dadeacd4,29960737404223493,新人报到
1318.477,普通弹幕,中,黄,1584287686,0,d996af37,29960705740898309,上一个无敌已经。。。。
1171.993,普通弹幕,中,红,1584287561,0,d996af37,29960640609648647,史提尔:？？？
514.333,底部弹幕,中,绿,1584287421,0,fcd352d4,29960566883221509,这里删了点
1073.949,普通弹幕,中,白,1584287397,0,edcce84c,29960554639523843,黑子瞬间偷吃，手上两份。。。。。。。。
395.646,普通弹幕,中,白,1584286993,0,45143427,29960342833463299,一血光子
1048.801,底部弹幕,中,黄,1584286960,0,266686,29960325246746627,尖叫
1005.454,底部弹幕,中,黄,1584286833,0,266686,29960258878177283,%红红火火恍恍惚惚
5.221,普通弹幕,中,白,1584286773,0,fcd352d4,29960227439247365,再来一遍
910.892,底部弹幕,中,黄,1584286622,0,266686,29960148252360711,什么感觉？
803.032,底部弹幕,中,黄,1584286445,0,266686,29960055283515397,小问号，你是否又很多小朋友?
24.154,普通弹幕,中,白,1584286438,0,dc61bf75,29960051512836103,限免了，真好
164.814,普通弹幕,中,白,1584286412,0,b07f062,29960038117801987,好听
12.714,普通弹幕,中,白,1584286408,0,d996af37,29960035865460739,限免让我们相遇
148.11,普通弹幕,中,白,1584286378,0,b07f062,29960020325040133,都不看完就说话的吗？
1356.022,普通弹幕,中,白,1584286369,0,f7228a76,29960015666216965,学海无涯回头是岸。
136.254,普通弹幕,中,白,1584286322,0,8f85cc83,29959990709059589,发现宝藏
84.559,普通弹幕,中,白,1584286315,0,b07f062,29959987016499205,打脸了
1195.302,普通弹幕,中,白,1584286204,0,f7228a76,29959928855658501,人体描边大师。
1116.782,普通弹幕,中,白,1584286117,0,f7228a76,29959883559796743,FbI？
1085.902,普通弹幕,中,白,1584286081,0,f7228a76,29959864348311555,又是核平的一天。
168.052,普通弹幕,中,白,1584286018,0,66868b0,29959831413587971,あなたの指先躍動の光私の人生よ不変の信仰私は超電磁砲です永遠に続く
1485.005,普通弹幕,中,白,1584285992,0,9e9d7bbc,29959818035331075,新人报道
497.568,底部弹幕,中,白,1584285853,0,266686,29959744898727943,F打开车门
