视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
176.787,底部弹幕,中,红,1535298476,0,e7edaa5b,4276251259305988,君指先跃动の光は、私の一生不变の信仰に、唯私的超电磁炮永世生き
25.236,普通弹幕,中,红,1535298088,0,cddf7f2b,4276047432908804,我敬你们是条汉子，真tm是个狠人。
210.301,普通弹幕,中,白,1535297830,0,adab3adb,4275912555626496,耳朵怀孕了
886.723,普通弹幕,中,白,1535297446,0,22e5c892,4275710934384640,男主去拯救世界了
1405.221,普通弹幕,中,白,1535297051,0,3489116e,4275503776661508,标签就是百合啊
459.995,普通弹幕,中,白,1535297011,0,22e5c892,4275482755334144,当麻完全挡住的说
21.248,普通弹幕,中,白,1535296943,0,dc6f9b06,4275447195500544,小混混快跑不然来不及了！
160.161,普通弹幕,中,蓝,1535296935,0,a2953c93,4275443260194816,天哪，
1472.097,底部弹幕,中,黄,1535296407,0,efd7bfcd,4275166009360384,妈耶纸巾。。。
1396.326,底部弹幕,中,黄,1535296283,0,efd7bfcd,4275101155459076,欧内撒嘛*22
1350.206,底部弹幕,中,黄,1535296231,0,efd7bfcd,4275074052390912,伏笔？
1301.085,底部弹幕,中,黄,1535296140,0,efd7bfcd,4275026072174592,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁炮永世生き
1298.564,底部弹幕,中,黄,1535296133,0,efd7bfcd,4275022641234048,欧内撒嘛*21
1285.221,底部弹幕,中,黄,1535296028,0,d1bc2029,4274967755096064,当麻可以无效能力，但是硬币原带的冲击力不能无效吧
630.675,底部弹幕,中,红,1535295999,0,463574c9,4274952580104196,我去，玩样子
1173.007,底部弹幕,中,黄,1535295864,0,efd7bfcd,4274881484554240,纯质阳炎
412.826,底部弹幕,中,红,1535295777,0,463574c9,4274836008861696,一方通行呢？
1125.312,底部弹幕,中,黄,1535295751,0,efd7bfcd,4274822496387076,夹击妹抖*10
1122.393,底部弹幕,中,黄,1535295743,0,efd7bfcd,4274817894187008,壮士一路走好
1086.852,底部弹幕,中,黄,1535295699,0,efd7bfcd,4274794952392704,夹击妹抖*9
401.122,普通弹幕,中,白,1535295641,0,81423c8f,4274764917506112,kh
1052.203,底部弹幕,中,黄,1535295628,0,efd7bfcd,4274757851152388,欧内撒嘛*20
1037.32,底部弹幕,中,黄,1535295591,0,efd7bfcd,4274738380668928,傲娇
630.06,普通弹幕,中,白,1535295572,0,7f872405,4274728287600640,你说嘴巴嘟嘟～
1020.8,底部弹幕,中,黄,1535295571,0,efd7bfcd,4274727763836930,欧内撒嘛*18
997.939,底部弹幕,中,黄,1535295520,0,efd7bfcd,4274701121617922,瞬间失去人生梦想当场去世
712.142,普通弹幕,中,白,1535295386,0,4cd6eedd,4274631038992388,男主日常掉线
938.521,底部弹幕,中,黄,1535295381,0,efd7bfcd,4274628471554048,傲娇毁一生
875.86,底部弹幕,中,黄,1535295292,0,efd7bfcd,4274581920546820,欧内撒嘛*15
777.305,底部弹幕,中,黄,1535295066,0,efd7bfcd,4274463427788804,百合大法无限好
762.39,底部弹幕,中,黄,1535295007,0,efd7bfcd,4274432101056512,大橘已定！
724.91,底部弹幕,中,黄,1535294949,0,efd7bfcd,4274401866416128,欧内撒嘛*5
715.19,底部弹幕,中,黄,1535294933,0,efd7bfcd,4274393466798080,夹击妹抖*7
703.972,底部弹幕,中,黄,1535294906,0,efd7bfcd,4274379288477696,橘里橘气大橘已定
688.451,底部弹幕,中,黄,1535294885,0,efd7bfcd,4274368264273924,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁炮永世生き
675.011,底部弹幕,中,黄,1535294867,0,efd7bfcd,4274358988046338,光速打脸
1099.667,普通弹幕,中,白,1535294722,0,be92d14,4274282978344962,夹鸡馒头
552.654,底部弹幕,中,黄,1535294715,0,efd7bfcd,4274279308853248,橘里橘气
523.296,底部弹幕,中,黄,1535294648,0,efd7bfcd,4274244036329472,橘里橘气大橘已定
335.268,普通弹幕,中,白,1535294597,0,af8f58b5,4274217158705152,没有男主请放心
510.468,底部弹幕,中,红,1535294552,0,efd7bfcd,4274193519607808,欧内撒嘛*5
1154.586,普通弹幕,中,白,1535294524,0,234ee433,4274178889875458,路人特别冷静系列
491.389,底部弹幕,中,红,1535294519,0,efd7bfcd,4274176599261184,欧内撒嘛*4
466.828,底部弹幕,中,红,1535294484,0,efd7bfcd,4274158102904836,导演饭菜不错嘛
1116.631,普通弹幕,中,白,1535294458,0,234ee433,4274144627130368,一去不复返呀壮士
456.388,底部弹幕,中,红,1535294454,0,efd7bfcd,4274142159831040,明示投币
438.658,底部弹幕,中,红,1535294404,0,efd7bfcd,4274116198662148,那币是我投的
387.851,底部弹幕,中,红,1535294312,0,efd7bfcd,4274068132986880,一血光子
358.211,底部弹幕,中,红,1535294266,0,efd7bfcd,4274043857928196,伏笔的味道？
228.256,底部弹幕,中,红,1535294066,0,efd7bfcd,4273938854576128,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁炮永世生き
292.181,普通弹幕,中,白,1535294014,0,b1ea6461,4273911784538116,扭蛋，啊嘞，没有金光
147.682,底部弹幕,中,红,1535293885,0,efd7bfcd,4273843966312452,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁炮永世生き
143.561,底部弹幕,中,红,1535293878,0,efd7bfcd,4273840564731904,君指先跃动の光は、私の一生不変の信仰に、唯私の超電磁炮永世生き
452.386,普通弹幕,中,白,1535293755,0,234ee433,4273775750676482,扔币了
618.782,普通弹幕,中,白,1535293732,0,be92d14,4273764027596802,LV7
124.01,底部弹幕,中,红,1535293692,0,efd7bfcd,4273742598373380,夹击妹抖*3
571.227,普通弹幕,中,白,1535293678,0,be92d14,4273735748026368,小别致长的真东西
26.32,底部弹幕,中,红,1535293496,0,efd7bfcd,4273640011464704,三位壮士一路走好
89.26,普通弹幕,中,白,1535293465,0,234ee433,4273623856578564,实力打脸
1411.846,普通弹幕,中,白,1535293456,0,978012fa,4273618897862660,你妹飞
196.68,底部弹幕,中,白,1535293307,0,cb125a75,4273540864933892,你们……略略略略略
1010.419,普通弹幕,中,白,1535293282,0,804d5b3b,4273528132599808,当场去世。
12.661,底部弹幕,中,红,1535293135,0,efd7bfcd,4273450958454788,参见炮姐！
732.814,普通弹幕,中,白,1535292969,0,804d5b3b,4273363525566468,绝对是贝蒂
668.134,普通弹幕,中,白,1535292893,0,804d5b3b,4273324007882756,啊~那个郭德纲。
1241.466,普通弹幕,中,白,1535292604,0,300ec90f,4273172205010948,壮士走好
759.433,普通弹幕,中,白,1535292589,0,978012fa,4273164752781312,快跑
532.953,普通弹幕,中,白,1535292357,0,978012fa,4273042731565060,还好看过了
857.557,普通弹幕,中,白,1535292309,0,72613703,4273017527468036,眉毛啊
484.793,普通弹幕,中,白,1535292297,0,978012fa,4273011349782528,前方持续高能，请加大音量
837.713,普通弹幕,中,白,1535292275,0,72613703,4272999635091460,眉毛严重出戏好吧ヽ( ￣д￣;)ノ
362.987,普通弹幕,中,白,1535292246,0,a7cad341,4272984617910272,好优秀啊
381.74,普通弹幕,中,白,1535292146,0,978012fa,4272932246257668,一血
272.259,普通弹幕,中,白,1535292030,0,978012fa,4272871233290240,销售机快跑，你被盯上了
1292.164,普通弹幕,中,黄,1535291881,0,d0f46590,4272793434193924,升华技！！
10.816,普通弹幕,中,白,1535291486,0,2b7b787b,4272586117087232,友情提示！如果不想关弹屏的人，请屏蔽重复弹屏！
280.747,普通弹幕,中,白,1535291145,0,d0f46590,4272407646830592,中了中了！橙色的！！！！！！！！
615.585,普通弹幕,中,白,1535290753,0,df742cff,4272201888956416,泪子不是风暴指挥官嘛（滑稽）
800.433,普通弹幕,中,红,1535290430,0,68d2a832,4272032623099908,身后高须龙儿
215.189,普通弹幕,中,红,1535290212,0,2fa9ee44,4271918193573892,君指先跃动の光は、私の一生不变の信仰に、唯私の超電磁砲永世生き
1171.306,普通弹幕,中,白,1535289620,0,41c86e1c,4271607807737860,螺旋丸即视感。
1068.65,普通弹幕,中,白,1535289464,0,41c86e1c,4271526261030916,前方高能！
167.358,普通弹幕,中,白,1535288351,0,63bc525d,4270942416535556,关掉重复
1242.251,普通弹幕,中,白,1535288164,0,8b19cd7,4270844329066496,走好不送，壮士
183.836,普通弹幕,中,白,1535288098,0,711f3fb3,4270809771671552,君指先跃动の光は、私の一生不变の信仰に、唯私の超電磁砲永世生き.
174.236,普通弹幕,中,白,1535288088,0,711f3fb3,4270804749516804,君指先跃动の光は、私の一生不变の信仰に、唯私の超電磁砲永世生き
524.576,普通弹幕,中,白,1535288001,0,7cf8a153,4270759168442368,没事我脑补了
1452.105,底部弹幕,中,橙,1535287783,0,2a7dd10a,4270644613087236,当麻你可以去找index，炮姐是我的
