视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
787.901,底部弹幕,中,红,1596470321,0,4e4fa685,36347915005853699,黑子(づ ●─● )づ
256.168,底部弹幕,中,红,1596470114,0,4e4fa685,36347806538530819,没大爷，大爷在二季
1419.452,普通弹幕,中,白,1596469973,0,ae2340e6,36347732747616261,太好看了吧
276.036,普通弹幕,中,白,1596469753,0,ed1a2946,36347617641758723,前方高能
66.722,普通弹幕,中,白,1596469420,0,8fee9ee0,36347442683707397,php
104.152,普通弹幕,中,白,1596469162,0,9956a958,36347307748229127,这个跟魔镜完全就是两个发疯
1191.004,普通弹幕,中,白,1596468486,0,c851b38b,36346953337405447,砸瓦鲁多？
215.052,普通弹幕,中,白,1596468442,0,a49501a4,36346929989812227,哔哩哔哩♤
651.975,普通弹幕,中,白,1596468266,0,66b5ea4f,36346838099951623,这番有男主吗
851.862,普通弹幕,中,白,1596468053,0,d9a35aa9,36346726042828805,繁……琐？
95.241,普通弹幕,中,粉,1596467940,0,532d0d32,36346666760011781,黑子！！！！！！！！！
789.977,普通弹幕,中,白,1596467909,0,43eef329,36346650697400323,Q弹
226.46,普通弹幕,小,白,1596467834,0,f6e83272,36346611400966147,呀哈
206.186,普通弹幕,中,紫,1596467814,0,f6e83272,36346600768405511,干杯
360.754,普通弹幕,中,白,1596467443,0,4ed1466a,36346406214565893,狙击手未完场任务
295.854,普通弹幕,中,白,1596467366,0,4ed1466a,36346366015832071,狙击手拉出去毙了吧，后山炊事班都看到了
207.654,普通弹幕,中,白,1596467275,0,4ed1466a,36346318354382851,哔哩哔哩( ゜- ゜)つロ 干杯
675.249,普通弹幕,中,白,1596466801,0,a8d1f57b,36346069681963015,房间好想看
727.74,普通弹幕,中,白,1596466542,0,d5694831,36345933893992455,前方高能
698.42,普通弹幕,中,白,1596466506,0,d5694831,36345915037450245,裙子太长了
1004.636,底部弹幕,中,粉,1596466463,0,4f7e25b7,36345892493066243,此时一个Lv5失去梦想
260.262,普通弹幕,中,白,1596466428,0,588fd4b9,36345874156617733,。。。
1213.001,普通弹幕,中,白,1596466387,0,2b05b561,36345852527640581,那位coser就是学的这个姿势么？
1141.708,普通弹幕,中,白,1596465783,0,c1585b11,36345536033325063,劫——匪——
263.099,普通弹幕,中,红,1596465741,0,21b2c90,36345513759473669,这个袜子
11.219,底部弹幕,中,黄,1596465640,0,4e16ef1e,36345461204320261,黄金矿工
125.501,普通弹幕,中,紫,1596465569,0,21b2c90,36345423909617667,是贝蒂的配音啊
74.378,普通弹幕,中,白,1596464185,0,da9699c1,36344698482720775,カサヤタ
32.792,普通弹幕,中,白,1596464137,0,da9699c1,36344673142833157,はやあかさ
631.741,普通弹幕,中,白,1596464134,0,73c845f1,36344671287377925,loser的可太草了
21.788,普通弹幕,中,白,1596464126,0,da9699c1,36344667462172679,しなにサナタアあかた
1316.142,普通弹幕,中,白,1596463763,0,df11b24d,36344477015605253,阿尔法直呼内行
272.089,普通弹幕,中,红,1596463638,0,f123ba71,36344411499003911,众所周知这是一个没有男主的后宫番
1194.462,普通弹幕,中,白,1596463624,0,df11b24d,36344403894730759,波风水门直呼内行
1357.213,普通弹幕,中,白,1596463508,0,bdc2a5d1,36344343053729799,出现了
1314.209,普通弹幕,中,白,1596463153,0,b1c08826,36344157329948675,人类的赞歌是勇气的赞歌
56.014,底部弹幕,中,蓝,1596462577,0,dc193c33,36343855309651971,C++
1422.994,普通弹幕,中,白,1596462321,0,2c8eab1c,36343720956133383,はい、どうぞ
1408.53,普通弹幕,中,白,1596462297,0,2c8eab1c,36343708612296707,正徳の光が大地を照らす
