视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
111.081,普通弹幕,中,白,1590335945,0,84054e3a,33131735330848771,碧子
13.393,普通弹幕,中,白,1590335392,0,4f32d0de,33131445361836037,老矿工
1310.567,底部弹幕,中,黄,1590333923,0,d100999,33130675512016899,上一个无敌的已经裂了
561.299,普通弹幕,中,白,1590333726,0,e3b5a64c,33130571977195527,不穿安全裤的吗
1433.412,底部弹幕,中,红,1590333416,0,910d201f,33130409563783175,对不起LV6也不是无敌甚至里幻也不是无敌
1279.892,底部弹幕,中,白,1590333204,0,910d201f,33130298260062215,超过50米了
631.996,普通弹幕,中,白,1590333154,0,d27479a0,33130272030982147,泪姐明明是幸运值leval6
1415.209,普通弹幕,中,白,1590332959,0,a5a55548,33130169919602695,她们怎么不去杜王町
1281.151,普通弹幕,中,白,1590332797,0,a5a55548,33130084911022085,沙手皇后
1172.948,普通弹幕,中,白,1590332680,0,a5a55548,33130023891763205,草雉京
352.279,普通弹幕,中,白,1590332206,0,8413bc68,33129775160098887,九岁
473.458,普通弹幕,中,白,1590332014,0,669fa43,33129674663526403,没男主吗？
816.114,普通弹幕,中,橙,1590331764,0,336ee638,33129543678558215,橘里橘气
790.48,普通弹幕,中,橙,1590331739,0,336ee638,33129530272514055,大橘已定
377.676,普通弹幕,中,白,1590331683,0,71811ea6,33129501064429573,补一岁的番
225.056,普通弹幕,中,白,1590331521,0,71811ea6,33129415954137095,大爷会出来吗
187.972,普通弹幕,中,白,1590331108,0,336ee638,33129199578906629,bilibili无限矿业公司
1147.903,普通弹幕,中,白,1590331012,0,89c53ba7,33129149032824837,不愧是黑子做到了轻易不该做的事情。
1014.94,普通弹幕,中,白,1590330542,0,ac2a935,33128902730711045,awsl
1247.146,普通弹幕,中,红,1590330530,0,eaccb692,33128896642154503, 危 危 危  劫匪 危
549.744,普通弹幕,中,青,1590329978,0,79fdb7cd,33128607019696131,初春的声优配过轻音少女里的平泽唯
559.042,普通弹幕,中,白,1590328786,0,3362fb44,33127982423343107,增进感情？再来一次？
219.092,普通弹幕,中,白,1590327545,0,65d46f01,33127331486760963,.0
